,Item Type,Publication Year,Author,Title,Publication Title,DOI,Url,Abstract Note,Keywords,Database,Citation,"Social Movements, politics, policy, and Activism",News,Mis/Disinformation,Social Stratification or Segregation,Economic sociology,Health,Other
1481,journalArticle,2021.0,"Ferguson, Lorna; Soave, Vincenzo",#Missing to #Found: Exploring police Twitter use for missing persons investigations.,Police Practice & Research,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=148447408&site=ehost-live,"Thousands of people go missing each year in Canada, with recent figures noting over 70,000 reports generated in 2019. While missing person cases can place strains on police resources, the use of Internet technology can attenuate some of the demands by aiding with the investigations. As a result, this exploratory study examines one social media tool, Twitter, for missing person investigations by police in Canada. Through logistic regression, we analyze 373 missing person tweets posted over two years (2017–2019) from 15 Canadian police services on Twitter to estimate which features are likely to increase public engagement (retweets, likes, and comments) with these tweets. Results reveal that there are several features significantly associated with higher engagement, such as images and hashtags, ergo increasing community outreach and participation, as well as the likelihood of efficiently and successfully solving these cases. Therefore, we suggest that having standardized components to missing person tweets will enhance the usefulness of this tool. [ABSTRACT FROM AUTHOR]",Twitter; Police; Missing persons; policing; Canada; Community involvement; missing person investigations; Missing persons investigation; police practices; Police services; police social media use,SocIndex,27,,,,,,,
1482,journalArticle,2021.0,"Mayes, Lauren",Social media and community-oriented policing: examining the organizational image construction of municipal police on Twitter and Facebook.,Police Practice & Research,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=148447429&site=ehost-live,"Municipal police departments across the United States are under pressure to strengthen relationships with the communities they serve, reinvigorating a discussion about enhancing the community orientation of the police. Social media is recommended as one way to improve community relationships, but is the social media content posted by police departments community-oriented? Is that the type of content they wish to project? By integrating organizational image construction from communication studies with the study of policing, this research compares what municipal police departments intend to convey on social media with the content that they post. Managers of social media accounts emphasized the value of providing transparency and humanizing officers while social media content reveals efforts to delicately balance crime-fighting and community-oriented identities. This balance varies by agency size, jurisdiction, and platform, suggesting that the pressures governing image-making activities must be further examined in local context. [ABSTRACT FROM AUTHOR]",Social media; United States; Police; Community policing; community-oriented policing; Construction; organizational image construction; police transparency; police-community relationships,SocIndex,14,,,,,,,
1483,journalArticle,2021.0,"Solymosi, Reka; Petcu, Oana; Wilkinson, Jack",Exploring public engagement with missing person appeals on Twitter.,Policing & Society,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=152168607&site=ehost-live,"Police agencies globally are seeing an increase in reports of people going missing. These people are often vulnerable, and their safe and early return is a key factor in preventing them from coming to serious harm. One approach to quickly find missing people is to disseminate appeals for information using social media. Yet despite the popularity of twitter-based missing person appeals, presently little is known about how to best construct these messages to ensure they are shared widely. This paper aims to build an evidence-base for understanding how police accounts tweet appeals for information about missing persons, and how the public engage with these tweets by sharing them. We analyse 1008 Tweets made by Greater Manchester Police between the period of 2011 and 2018 in order to investigate what features of the tweet, the twitter account, and the missing person are associated with levels of retweeting. We find that tweets with different choice of image, wording, sentiment, and hashtags vary in how much they are retweeted. Tweets that use custody images have lower retweets than Tweets with regular photos, while tweets asking the question 'have you seen ... ?' and asking explicitly to be retweeted have more engagement in the form of retweets. These results highlight the need for conscientious, evidence-based crafting of missing appeals, and pave the way for further research into the causal mechanisms behind what affects engagement, to develop guidance for police forces worldwide. [ABSTRACT FROM AUTHOR]",Social media; Microblogs; social media; investigation; Missing persons; policing; public engagement,SocIndex,15,,,,,,,
1484,journalArticle,2016.0,"Schneider, Christopher J.",Police presentational strategies on Twitter in Canada.,Policing & Society,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=112835972&site=ehost-live,"This empirically driven paper explores police presentational strategies on popular micro-blogging social media site Twitter. A total of 105,801 tweets from Canadian Toronto Police Service Twitter accounts were examined using qualitative document analysis. Thematic issues associated withpolice professionalismandcommunity policingare identified. A finding that runs throughout each thematic includes official police officer use of Twitterwhile off duty. A basic argument advanced herein is that official off duty use of Twitter delineates the individual officer from the policing institutionbut does so in an official capacity, a presentational strategy that diminishes the appearance of authoritarian relations traditionally associated with police. Suggestions for future research are noted. [ABSTRACT FROM AUTHOR]",Social media; Twitter (Web resource); Microblogs; Twitter; social media; Police; Canada; police; Professionalism,SocIndex,87,,,,,,,
1485,journalArticle,2020.0,"Walsh, James P.",Social media and border security: Twitter use by migration policing agencies.,Policing & Society,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=147639705&site=ehost-live,"Social media are transforming public communication and state-society relations, dynamics distinctly visible in the domains of policing and order maintenance. Despite growing research on this relationship, scholarship has adopted an internalist optic, privileging social media use by domestic law enforcement. Using an original data set, this paper broadens the scale of analysis to consider Twitter usage by federal agencies tasked with border security and migration policing in Australia, Canada, and the United States. Despite new technologies' transformational potential, its findings suggest Twitter is overwhelmingly employed for the conventional purposes of broadcasting information, managing impressions, and enlisting public assistance. Message themes linked with greater user responsiveness are also identified. The deeper implications of these findings and directions for future research are discussed. [ABSTRACT FROM AUTHOR]",Social media; Twitter; United States; Australia; social media; Police; policing; border security; Border security; Canada; impression management; migration control; organisational communication; Privilege (Social sciences); Public welfare; responsibilisation,SocIndex,23,,,,,,,
1486,journalArticle,2017.0,"O'Connor, Christopher D.","The police on Twitter: image management, community building, and implications for policing in Canada.",Policing & Society,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=125665739&site=ehost-live,"Technology has always played an important role in policing. In recent years, various types of new social networking sites have become important tools for police departments. For example, social networking sites have been used to help solve crimes and communicate directly with the public circumventing the traditional news media. At the same time, the public can more easily communicate directly with, or about, the police. This article examines the use of Twitter by police departments on an everyday basis. Drawing on a content analysis of Canadian police departments' Twitter accounts, this article discusses the types of information sent out to the public (i.e. on crimes/investigations, police work, safety/traffic, and community) as well as police attempts to interact with citizens (i.e. through invitations to attend events, asking for responses, and responding to and/or mentioning others). The findings suggest that Twitter was used to help manage the image of the police and build community. The implications of these findings are also discussed. [ABSTRACT FROM AUTHOR]",Twitter; Police; Technological innovations; social networking sites; Community building; image management; Technological obsolescence; Technology education; Technophobia,SocIndex,92,,,,,,,
1487,journalArticle,2013.0,"Procter, Rob; Crump, Jeremy; Karstedt, Susanne; Voss, Alex; Cantijoch, Marta",Reading the riots: what were the police doing on Twitter?,Policing & Society,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=91557438&site=ehost-live,"The widespread adoption of new forms of digital communication platforms such as micro-blogging sites presents both an opportunity and a challenge for researchers interested in understanding people's attitudes and behaviours, especially in the context of unfolding crises and the need for government agencies such as the police to inform the public and act swiftly to ensure public order and safety. In this paper, we use a study of a recent public order crisis in England to explore how the police, other organisations and individuals used Twitter as they responded to this event. [ABSTRACT FROM AUTHOR]",Twitter (Web resource); Microblogs; social media; Police; policing; Digital communications; big data; Public policy (Law); riots; Riots,SocIndex,213,,,,,,,
1488,journalArticle,2020.0,"Dwyer, Maggie",Reimagining police engagement? Kenya National Police Service on social media.,Policing & Society,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=146195671&site=ehost-live,"Official police use of social media for public engagement is a relatively new phenomenon on the African continent and the Kenya National Police Service (NPS) is at the forefront of this trend. Drawing on a combination of interviews, focus groups, policy documents, and social media data, this article explores the NPS's motivations and goals in using social media. It also highlights many of the challenges they have faced in implementing their strategy. The research finds that while the use of social media in policing aims to decentralise police communication efforts, in Kenya is has recentralized them. Furthermore, instead of reforming the way the police and public interact, it often serves to reinforce existing practices. While social media does not yet seem to be revolutionising the way the police engage with the public in Kenya, there are indications that the public is receptive to police social media accounts. In an environment where there is little trust in the police, this openness to engagement is considered an encouraging achievement within the NPS. [ABSTRACT FROM AUTHOR]",Social media; Twitter; social media; Social services; Police; Kenya; Police services; community policing; Police reform,SocIndex,8,,,,,,,
1489,journalArticle,2018.0,"Bullock, Karen",(Re)presenting 'order' online: the construction of police presentational strategies on social media.,Policing & Society,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=128704225&site=ehost-live,"Embedded in Goffman's (1959) concept of impression management and drawing on interview data this article examines cultural and organisational features which come together to shape how police officers construct presentational strategies on social media. The article explores how in presenting an image institutions and individuals must give engaging expression which concurs to a dominant cultural script whilst, simultaneously, avoid giving off expressions which threaten individual and institutional efficacy, reputation and legitimacy. In so doing, it is argued that officers face, and must come to negotiate, a series of challenges. This article considers the nature of these challenges, the ways that institutions and individuals have responded to them and implications for the construction of 'order' online. [ABSTRACT FROM AUTHOR]",Social media; Twitter; Self-presentation; Goffman; Community policing; Impression management; Police communication systems; presentational strategies,SocIndex,69,,,,,,,
1490,journalArticle,2013.0,"Gillham, PatrickF.; Edwards, Bob; Noakes, JohnA.","Strategic incapacitation and the policing of Occupy Wall Street protests in New York City, 2011.",Policing & Society,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=85198776&site=ehost-live,"The US national response to the 11 September 2001 terrorist attacks accelerated the adoption and refinement of a new repertoire of protest policing we call ‘strategic incapacitation’ now employed by law enforcement agencies nationwide to police protest demonstrations. The occupation movement which formally began 17 September 2011 was the most significant social movement to utilise transgressive protest tactics in the United States in the last 40 years and posed a substantial challenge to law enforcement agencies. This research seeks to better understand the implementation of strategic incapacitation tactics through a detailed analysis of the policing of the first 2 months of Occupy Wall Street (OWS) protests in New York City. Original data for this study are derived from 2-week-long field observations made in New York City during the first and second month anniversaries of the OWS occupation in Zuccotti Park. These are supplemented by activist interviews, activist accounts posted on OWS websites, Facebook pages and Twitter feeds as well as news reports, official police documents, press releases and interviews with legal observers. [ABSTRACT FROM AUTHOR]",United States; Public demonstrations; Social movements; Terrorism; police; protest; social movement; Occupy Wall Street; Occupy Wall Street protest movement; security; surveillance; Law enforcement agencies; Strategic policing,SocIndex,169,,,,,,,
