,Item Type,Publication Year,Author,Title,Publication Title,DOI,Url,Abstract Note,Keywords,Database,Citation,"Social Movements, politics, policy, and Activism",News,Mis/Disinformation,Social Stratification or Segregation,Economic sociology,Health,Other
641,journalArticle,2018.0,"Chow-White, P; Struve, S; Lusoli, A; Lesage, F; Saraf, N; Oldring, A","""Warren Buffet is my cousin': shaping public understanding of big data biotechnology, direct-to-consumer genomics, and 23andMe on Twitter",INFORMATION COMMUNICATION & SOCIETY,10.1080/1369118X.2017.1285951,,"Scholars, educators, regulators, pundits, and other observers are advocating for regulation and oversight of direct-to-consumer (DTC) genomic testing. As a result, the technology has been subject of highly visible public and regulatory controversy. In this article, we explore the nature and the shape of the sentiment of public discourse about the DTC company, 23andMe. We conduct a quantitative content analysis and qualitative framing analysis on Tweets. We find that the discourse surrounding DTC genomics and 23andMe is largely positive. We also identify a number of frames users deploy to debate, discuss, and share their experiences with DTC genomics and 23andMe. We argue that these frames create meaning around this emerging technology for its users.",Social media; ATTITUDES; TESTS; Twitter; content analysis; TWEETS; DISEASE; framing analysis; 23andMe; direct-to-consumer (DTC) genomics; CUSTOMERS; FDA; GENETIC COUNSELORS; RISKS,WOS,24,,,,,,,
642,journalArticle,2017.0,"Groshek, J; Koc-Michalska, K","Helping populism win? Social media use, filter bubbles, and support for populist presidential candidates in the 2016 US election campaign",INFORMATION COMMUNICATION & SOCIETY,10.1080/1369118X.2017.1329334,,"Undoubtedly, populist political candidates from the right and the left, including Donald Trump and Bernie Sanders, changed the tenor and direction of the 2016 presidential contest in the US. Much like Barack Obama's electoral successes that were credited at least in part to his savvy social media campaigning in 2008 and 2012, since Trump's victory, the notion that social media helped him win' has been revitalized, even by Trump himself [McCormick, R. (2016a). Donald Trump says Facebook and Twitter helped him win'. The Verge. Retrieved from http://www.theverge.com/2016/11/13/13619148/trump-facebook-twitter-helped-win]. This study therefore explores citizen support for populist and establishment candidates across the ideological spectrum in the US to specifically examine if using social media was related to an increased likelihood of supporting populist presidential political candidates, including Trump. Differing forms of active, passive, and uncivil social media were taken into account and the findings suggest active social media use for politics was actually related to less support for Republican populists, such as Trump, but that forms of both passive or uncivil social media use were linked to an increase in the likelihood of support to a level roughly equivalent to that of the traditional television viewing. These patterns are almost the inverse of support for Democratic populists, in this case namely Sanders.",ENGAGEMENT; NEWS; social media; PARTICIPATION; Trump; Populism; DIFFUSION; PEOPLE; INTERNET USE; elections; UNITED-STATES; campaigns; president; METAANALYSIS; NETHERLANDS; ONLINE MEDIA,WOS,300,,,,,,,
643,journalArticle,2016.0,"Jackson, SJ; Welles, BF",#Ferguson is everywhere: initiators in emerging counterpublic networks,INFORMATION COMMUNICATION & SOCIETY,10.1080/1369118X.2015.1106571,,"On the afternoon of 9 August 2014, 18-year-old Michael Mike' Brown was shot and killed by Officer Darren Wilson in the small American city of Ferguson, Missouri. Brown's body lay in the street for four and a half hours, and during that time, his neighbors and friends took to social media to express fear, confusion, and outrage. We locate early tweets about Ferguson and the use of the hashtag #Ferguson at the center of a counterpublic network that provoked and shaped public debates about race, policing, governance, and justice. Extending theory on networked publics, we examine how everyday citizens, followed by activists and journalists, influenced the #Ferguson Twitter network with a focus on emergent counterpublic structure and discursive strategy. We stress the importance of combining quantitative and qualitative methods to identify early initiators of online dissent and story framing. We argue that initiators and their discursive contributions are often missed by methods that collapse longitudinal network data into a single snapshot rather than investigating the dynamic emergence of crowdsourced elites over time.",SOCIAL MEDIA; policing; discourse analysis; network analysis; COMMUNICATION; Ferguson; PUBLIC SPHERE; networked counterpublics; Social media activism; TWITTER,WOS,283,,,,,,,
644,journalArticle,2020.0,"Jensen, MS; Neumayer, C; Rossi, L",Brussels will land on its feet like a cat': motivations for memefying #Brusselslockdown,INFORMATION COMMUNICATION & SOCIETY,10.1080/1369118X.2018.1486866,,"This article explores user motivations for sharing and creating internet memes in a crisis situation. For this purpose, we investigate the kitten memes in #Brusselslockdown on Twitter, following the Brussels security lockdown in November 2015 that resulted from information about potential terrorist attacks. We use a social network analysis to identify three user groups: content producers, content sharers, and conversationalists. On the basis of interviews with users from these three groups, we argue that the motivations for sharing and creating memes range from personal involvement in the crisis situation to acts of resistance to creative self-realization. We conclude by arguing that a combination of motifs and activities employ the visuality of internet memes to express popular internet culture, resistance, and solidarity as well as a humorous means of coping with the crisis situation. As a form of solidarity beyond the political, internet memes create tension between a crisis event, the mundane, terror, resistance, and humor.",SOCIAL MEDIA; Twitter; POLITICS; social media; Brussels; memes; crises; lockdown; MEMES; IMAGERY,WOS,38,,,,,,,
645,journalArticle,2022.0,"Prey, R; Del Valle, ME; Zwerwer, L",Platform pop: disentangling Spotify's intermediary role in the music industry,INFORMATION COMMUNICATION & SOCIETY,10.1080/1369118X.2020.1761859,,"It has been widely recognized that platforms utilize their editorial capacity to transform the industries they intermediate. In this paper, we examine the intermediary role of the leading audio streaming platform - Spotify - on the recorded music industry. Spotify is often called the 'new radio' for the influence it has on breaking songs and artists, and for the role it plays in music discovery and consumption. Our purpose is to determine whether Spotify is leveling the playing field or entrenching hierarchies between major labels and independent labels. We attempt to answer this question through a longitudinal analysis of content owners (major labels or 'indies') and formats (albums, tracks, or playlists) promoted by Spotify through its global Twitter account: @Spotify. As a carefully curated venue for corporate speech @Spotify provides a window into continuities and changes in Spotify's corporate strategy. By using @Spotify as a proxy through which to track patterns of promotion between the years 2012 and 2018, this paper offers a novel empirical examination of how Spotify is shaping the consumption of music, and in turn the structure of the recording industry. In doing so, we provide evidence for speculating about the future of the recorded music industry in a platform era.",Social media; Twitter; POLITICS; platform; LEADERS; political economy; music industry; Spotify; TWITTER; PUBLIC-SERVICE,WOS,55,,,,,,,
646,journalArticle,2017.0,"Su, LYF; Cacciatore, MA; Liang, X; Brossard, D; Scheufele, DA; Xenos, MA",Analyzing public sentiments online: combining human- and computer-based content analysis,INFORMATION COMMUNICATION & SOCIETY,10.1080/1369118X.2016.1182197,,"Recent technological developments have created novel opportunities for analyzing and identifying patterns in large volumes of digital content. However, many content analysis tools require researchers to choose between the validity of human-based coding and the ability to analyze large volumes of content through computer-based techniques. This study argues for the use of supervised content analysis tools that capitalize on the strengths of human- and computer-based coding for assessing opinion expression. We begin by outlining the key methodological issues surrounding content analysis as performed by human coders and existing computational algorithms. After reviewing the most popular analytic approaches, we introduce an alternative, hybrid method that is aimed at improving reliability, validity, and efficiency when analyzing social media content. To demonstrate the usefulness of this method, we track nuclear energy- and nanotechnology-related opinion expression on Twitter surrounding the Fukushima Daiichi accident to examine the extent to which the volume and tone of tweets shift in directions consistent with the expected external influence of the event. Our analysis revealed substantial shifts in both the volume and tone of nuclear power-related tweets that were consistent with our expectations following the disaster event. Conversely, there was decidedly more stability in the volume and tone of tweets for our comparison issue. These analyses provide an empirical demonstration of how the presented hybrid method can analyze defined communication sentiment and topics from large-scale social media data sets. The implications for communication scholars are discussed.",SOCIAL MEDIA; sentiment analysis; TWEET; Twitter; Content analysis; COVERAGE; KNOWLEDGE; computer-based coding; human-based coding; supervised machine learning; TWITTER; NETWORK; ENERGY; FUKUSHIMA; RELIABILITY,WOS,120,,,,,,,
647,journalArticle,2013.0,"Skovsgaard, M; Van Dalen, A",DODGING THE GATEKEEPERS?: Social media in the campaign mix during the 2011 Danish elections,INFORMATION COMMUNICATION & SOCIETY,10.1080/1369118X.2013.783876,,"Although politicians, scholars and campaigners claim that social media such as Facebook and Twitter profoundly change election campaigns, still little is known about the place of social media in the overall campaign mix and its use compared to traditional campaigning channels like the mass media. Cluster analysis of a representative survey among the candidates in the 2011 parliamentary election in Denmark shows that the candidates can be divided into three groups with different campaign mixes: a group which mainly communicates through the traditional mass media, a group which emphasizes social media, and a group which puts low emphasis on media in their campaign. The place of social media in the campaign mix of Danish candidates can be explained by access to the mainstream media and incentives for individual candidates. Traditional media remain the most important communication channel in the Danish campaign, but primarily for candidates who are newsworthy due to their experience and incumbency status. These candidates use social media to generate coverage in the traditional mass media. Challengers and less experienced candidates are more likely to use social media to compensate for lack of attention from the mainstream media, in particular when they are involved in intra-party competition. It is concluded that social media are integrated into Danish campaign mix according to the incentive structure of the electoral system and the media logic which characterizes modern campaigns.",Twitter; POLITICS; FACEBOOK; social media; politicians; Facebook; election; MEDIATIZATION; campaigning; TWITTER,WOS,130,,,,,,,
648,journalArticle,2015.0,"Larsson, AO","Pandering, protesting, engaging. Norwegian party leaders on Facebook during the 2013 'Short campaign'",INFORMATION COMMUNICATION & SOCIETY,10.1080/1369118X.2014.967269,,"While a comparably large amount of research has looked into the uses of Twitter at the hands of politicians, relatively little work has been done how Facebook is being used in this regard. The current paper expands our insights into the uses of social media by politicians by presenting a study of party leaders' uses of Facebook during the 2013 Norwegian election campaign. The paper focuses on two overarching areas: gauging the different themes brought up by the party leaders in their posts and the types of feedback (understood here as likes, comments and shares) that these activities appear to result in. Results indicate that the types of content least provided by the politicians - acknowledging the support of others or criticizing the actions by political peers or media actors - emerge as the most popular in this regard. Results further show that the most common type of feedback is likes - a finding that suggesting that a reassessment of the viral qualities of Facebook for purposes like these is necessary.",SOCIAL MEDIA; POLITICAL COMMUNICATION; social media; INTERNET; Facebook; politics; WEBSITES; ELECTION; CANDIDATES; WEB; web 2.0; INTERACTIVITY; Norway; e-Government; TWITTER; MPS,WOS,108,,,,,,,
649,journalArticle,2021.0,"Recuber, T","Race, racism and mnemonic freedom in the digital afterlife",INFORMATION COMMUNICATION & SOCIETY,10.1080/1369118X.2021.1874474,,"American public discourse is increasingly populated by the names of Black men and women killed by police, often because their deaths were caught on camera and footage of their deaths has circulated virally online. In this way they are doubly victimized, losing not only their lives but also the agency to define themselves and the ways they'd like to be remembered. At the same time, the lives of many Black victims of police violence have been commemorated using digital platforms, especially hashtags on Twitter. So what exactly does it mean to be remembered online in these contexts? To help answer this question, this article is built around a discourse analysis of 990 tweets from two such hashtags: #IfTheyGunnedMeDown and #IfIDieInPoliceCustody. In addition to pushing back against racist stereotypes and state violence, I argue that these two hashtags collect the digital claims to mnemonic freedom of thousands of Black people. The term mnemonic freedom, as I use it here, refers to the ability to ensure that the stories we tell about ourselves, and the morals and meanings of our lives, get remembered by others in the ways that we want. But more than simply that, these hashtags show how mnemonic freedom might be achieved collectively rather than individually.",Twitter; hashtags; Black Lives Matter; Collective memory; digital afterlife,WOS,2,,,,,,,
650,journalArticle,2016.0,"Papacharissi, Z","Affective publics and structures of storytelling: sentiment, events and mediality",INFORMATION COMMUNICATION & SOCIETY,10.1080/1369118X.2015.1109697,,"In this essay, I further explicate the construct of affective publics by drawing elements from two case studies, the first focusing on uses of Twitter leading up to and following the events surrounding the resignation of Hosni Mubarak via #egypt, and the second one focusing on online iterations of the Occupy movement, and specifically #ows, one of the more connective and central tags ofthe movement. I explore what mediated feelings of connectedness do for politics and networked publics in the digital age, and explore their impact on structures of storytelling, sentiment, and the mediality of events broadcast through different platforms. Technologies network us, but it is our stories that connect us.",Big data; NEWS; social media; social movements; affective publics; NUMBER-EGYPT,WOS,661,,,,,,,
