,Item Type,Publication Year,Author,Title,Publication Title,DOI,Url,Abstract Note,Keywords,Database,Citation,"Social Movements, politics, policy, and Activism",News,Mis/Disinformation,Social Stratification or Segregation,Economic sociology,Health,Other
761,journalArticle,2017.0,"Bosch, Tanja",Twitter activism and youth in South Africa: the case of #RhodesMustFall.,"Information, Communication & Society",,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=118988691&site=ehost-live,"This article uses the South African student-led campaign known as Rhodes Must Fall, commonly referred to simply as #RMF, to explore youth activism and counter-memory via social networking site Twitter. The RMF campaign took place at the University of Cape Town and comprised student-led protests, which campaigned to remove the statue of British colonialist Cecil John Rhodes, as activists argued that it promoted institutionalized racism and promoted a culture of exclusion particularly for black students. Through a qualitative content analysis of tweets and a network analysis using NodeXL, this article argues that despite the digital divide in South Africa, and limited access to the internet by the majority of citizens, Twitter was central to youth participation during the RMF campaign, reflecting the politics and practices of counter-memory but also setting mainstream news agendas and shaping the public debate. The article further argues that the #RMF campaign can be seen a collective project of resistance to normative memory production. The analysis demonstrates how social media discussions should not be viewed as detached from more traditional media platforms, particularly, as in this case, they can set mainstream news agendas. Moreover, the article argues that youth are increasingly using social networking sites to develop a new biography of citizenship which is characterized by more individualized forms of activism. In the present case, Twitter affords youth an opportunity to participate in political discussions, as well as discussions of broader socio-political issues of relevance in contemporary South African society, reflecting a form of subactivism. [ABSTRACT FROM AUTHOR]",Twitter (Web resource); Online social networks; Activism; youth; South Africa; #RhodesMustFall; campus activism; counter-memory; Twitter activism; Digital divide; Youth; Youth in politics,SocIndex,356,,,,,,,
762,journalArticle,2015.0,"Iannelli, Laura; Giglietto, Fabio","Hybrid spaces of politics: the 2013 general elections in Italy, between talk shows and Twitter.","Information, Communication & Society",,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=103576870&site=ehost-live,"This article analyses the relationship between mediated politics and participation, adopting a hybrid approach that stresses the connections between older and newer media. The study adopts a practice-based approach, considering the ways TV audiences, politicians, and journalists used Twitter in order to participate in the discourses activated around Italian political talk shows, during the ‘permanent’ campaign for the 2013 general elections (from September 2012 to June 2013; 11 shows; 1076 episodes). We analysed these communication practices referring, at first, to the complete collection of tweets, including the official hashtags of Italian political talk shows (2,489,669 tweets). The analysis pointed out that a narrow audience had access to these practices, and that the potential for media and politicians to interact with audiences/citizens and to manage their ‘interpretive engagement’ in the construction of agendas has not been actualized. Furthermore, focusing on a sample of tweets produced around the three main parties (15,737) and the relative TV scene (23), the analysis showed that connected audiences were engaged especially in two forms of participation ‘through’ Twitter during talk shows (opinions/comments and requests for interaction with the TV hosts and guests). The article suggests a newer way to work on big data in order to gather a first-hand narrative of participation, left online by networked publics, without forgetting the contribution older techniques could make to the understanding of hybrid practices of political communication and participation. [ABSTRACT FROM AUTHOR]",Political participation; Twitter; political communication; Political communication; political participation; audience studies; hybridization; social TV; Audiences; Communication -- Social aspects; Television programs -- Social aspects,SocIndex,30,,,,,,,
763,journalArticle,2019.0,"Groggel, Anne; Rojas, Fabio; Nilizadeh, Shirin; Ahn, Yong-Yeol; Kapadia, Apu",Race and the beauty premium: Mechanical Turk workers' evaluations of Twitter accounts.,"Information, Communication & Society",,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=135147241&site=ehost-live,"Race, gender, and physical attractiveness strongly affect perceptions of trustworthiness and subsequent face-to-face interactions. This study examines how social media users' perceived gender, race, and physical attractiveness can impact their standing online. We test these broad hypotheses by having Amazon Mechanical Turk (MTurk) workers evaluate a sample of 816 Twitter accounts. Our results show a 'beauty premium,' where MTurk workers say they are more likely to follow Twitter accounts with attractive proﬁle photos, and attractive photos are positively associated with evaluations of trust. However, very attractive Black male and female Twitter accounts are associated with lower evaluations of trust compared to their White counterparts. These findings suggest that social media users' social characteristics, perceived from their username or profile image, can replicate offline inequality online. [ABSTRACT FROM AUTHOR]",Social media; Twitter Inc.; twitter; Gender differences (Sociology); Personal beauty; race; Race,SocIndex,11,,,,,,,
764,journalArticle,2021.0,"Micalizzi, Alessandra",Exploring gender and sexuality through a Twitter lens: the digital framing effect of the #fertilityday campaign by female users.,"Information, Communication & Society",,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=150676759&site=ehost-live,"Digital media have significantly contributed to the articulating and shaping of the contemporary debate about gender and sexuality, often disrupting numerous stereotypes promoted insistently by the media. This contribution aims to deepen the relationships among gender, sexuality, and media, through the analysis of a specific case study based on the Fertility Day campaign, an initiative launched by the Italian Ministry of Health to draw attention to the country's fertility and counteract the falling birth rates. The campaign intended to encourage couples to have more sex and conceive more babies, focusing on 'the beauty of maternity and paternity'. But the campaign was denounced as being offensive, sexist, and ageist, triggering numerous online reactions. In this paper we present the findings of a content analysis of 5,300 public tweets characterized by the hashtag #fertilityday. These data show how hundreds of citizens used the campaign's hashtag to construct a counter-narrative around the right and the choice to have a baby (Vicari et al., 2018. Political hashtag publics and counter-visibility: A case study of #fertilityday in Italy. Information, Communication & Society, 1–19. https://doi.org/10.1080/1369118X.2018.1555271). We focused our attention on how female users narratively reframed the institutional discourse, shifting the topic from the problem of 'fertility', in a strict sense, to the importance of welfare policies capable of supporting maternity and facilitating gender equality. We consider this case study as emblematic for its power of being an indicator of progress in public discourse on the sociocultural construction of the role of women. [ABSTRACT FROM AUTHOR]",Italy; Twitter Inc.; Gender inequality; Twitter; Content analysis; Gender; sexuality; Birth rate; fertility; Fertility; motherhood; Social representations; Women's roles,SocIndex,3,,,,,,,
765,journalArticle,2015.0,"Theocharis, Yannis; Lowe, Will; van Deth, Jan W.; García-Albacete, Gema","Using Twitter to mobilize protest action: online mobilization patterns and action repertoires in the Occupy Wall Street, Indignados, and Aganaktismenoi movements.","Information, Communication & Society",,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=98902925&site=ehost-live,"The extensive use of social media for protest purposes was a distinctive feature of the recent protest events in Spain, Greece, and the United States. Like the Occupy Wall Street protesters in the United States, the indignant activists of Spain and Greece protested against unjust, unequal, and corrupt political and economic institutions marked by the arrogance of those in power. Social media can potentially change or contribute to the political communication, mobilization, and organization of social movements. To what extent did these three movements use social media in such ways? To answer this question a comparative content analysis of tweets sent during the heydays of each of the campaigns is conducted. The results indicate that, although Twitter was used significantly for political discussion and to communicate protest information, calls for participation were not predominant. Only a very small minority of tweets referred to protest organization and coordination issues. Furthermore, comparing the actual content of the Twitter information exchanges reveals similarities as well as differences among the three movements, which can be explained by the different national contexts. [ABSTRACT FROM AUTHOR]","Social media; Twitter (Web resource); Mass mobilization; Twitter; Political campaigns; social media; Social movements; social movements; protest; Occupy Wall Street protest movement; mobilization; 15-M movement, Spain, 2011-",SocIndex,585,,,,,,,
766,journalArticle,2014.0,"Sutton, Jeannette; Spiro, Emma S.; Johnson, Britta; Fitzhugh, Sean; Gibson, Ben; Butts, Carter T.",Warning tweets: serial transmission of messages during the warning phase of a disaster event.,"Information, Communication & Society",,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=95573134&site=ehost-live,"Serial transmission – the passing on of information from one source to another – is a phenomenon of central interest in the study of informal communication in emergency settings. Microblogging services such as Twitter make it possible to study serial transmission on a large scale and to examine the factors that make retransmission of messages more or less likely. Here, we consider factors predicting serial transmission at the interface of formal and informal communication during disaster; specifically, we examine the retransmission by individuals of messages (tweets) issued by formal organizations on Twitter. Our central question is the following:How do message content, message style, and public attention to tweets relate to the behavioral activity of retransmitting (i.e. retweeting) a message in disaster? To answer this question, we collect all public tweets sent by a set of official government accounts during a 48-hour period of the Waldo Canyon wildfire. We manually code tweets for their thematic content and elements of message style. We then create predictive models to show how thematic content, message style, and changes in number of Followers affect retweeting behavior. From these predictive models, we identify the key elements that affect public retransmission of messages during the emergency phase of an unfolding disaster. Our findings suggest strategies for designing and disseminating messages through networked social media under periods of imminent threat. [ABSTRACT FROM AUTHOR]",Twitter (Web resource); Microblogs; Information dissemination; Twitter; social media; Emergency management; online communication; networks; Data transmission systems; disaster; warning,SocIndex,266,,,,,,,
767,journalArticle,2022.0,"Boscarino, Jessica E.",Constructing visual policy narratives in new media: the case of the Dakota Access Pipeline.,"Information, Communication & Society",,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=155030149&site=ehost-live,"Increasingly, advocacy organizations are routing their communications through social media platforms. One notable difference from traditional communication outlets is the easy inclusion of visual elements within social media messaging. One such example of the turn toward the visual in online communication is the fight over the Dakota Access Pipeline (DAPL), during which environmental groups livestreamed protests and posted images of demonstrators staring down police. This study examines the use and consequences of visual-based 'new media' platforms by applying the Narrative Policy Framework (NPF) to the case of DAPL. The NPF focuses our attention on the role of policy stories, acknowledging that narratives have impacts on policy beliefs and actions. I compare social media messaging that includes imagery to that which does not, exploring creation of policy narratives as defined through the NPF. I do so by drawing on a dataset of more than 580 Twitter posts by five environmental advocacy groups from July 2016 through October 2017. My findings speak to the ways in which images and accompanying text interact to form more robust narratives. Visual tweets are also more likely to stimulate greater sharing behavior. These results have implications for interest group communications strategy. [ABSTRACT FROM AUTHOR]",Social media; Twitter; Public demonstrations; Narratives; narrative; environment; Green movement; Dakota Access Pipeline; narrative policy framework; Pressure groups; Visual communication,SocIndex,17,,,,,,,
768,journalArticle,2013.0,"Dang-Xuan, Linh; Stieglitz, Stefan; Wladarsch, Jennifer; Neuberger, Christoph",AN INVESTIGATION OF INFLUENTIALS AND THE ROLE OF SENTIMENT IN POLITICAL COMMUNICATION ON TWITTER DURING ELECTION PERIODS.,"Information, Communication & Society",,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=87844698&site=ehost-live,"In this paper, the authors investigate how Twitter is used for political communication during election periods with a specific focus on characteristics and communication behavior of influential accounts. Our analysis focuses on the state parliament election in Berlin (Germany) on 18 September 2011. Tweets of the top-30 most retweeted users are analyzed with respect to content-related features such as emotionality, appraisal of political parties or politicians, and topics. Furthermore, the authors test hypotheses regarding the relationship between sentiment in terms of emotionality and appraisals occurring in tweets and their quantity and speed of dissemination. Our work helps both researchers and politicians to better understand the nature of influentials in political communication and the role of sentiment in information diffusion on Twitter. [ABSTRACT FROM AUTHOR]",Twitter (Web resource); Microblogs; Information dissemination; Twitter; political communication; Political communication; Trend setters; influentials; sentiment; election campaign; Berlin (Germany); Election of legislators; Sentimentalism,SocIndex,237,,,,,,,
769,journalArticle,2013.0,"Earl, Jennifer; McKee Hurwitz, Heather; Mejia Mesinas, Analicia; Tolan, Margaret; Arlotti, Ashley",THIS PROTEST WILL BE TWEETED.,"Information, Communication & Society",,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=86995041&site=ehost-live,"This article examines the use of Twitter at protests surrounding the G20 meetings held in Pittsburgh, PA in September 2009. Based on work on information communication technologies and protest, and on more recent work on Twitter usage at protests, we develop several hypotheses about the content of tweets during protests. Most significantly, we argue that Twitter is a widely available mobile social networking tool that can be used to reduce information asymmetries between protesters and police. Examining the content of 30,296 tweets over a nine-day period, we find that protesters frequently used Twitter to share information, including information about protest locations, as well as the location and actions of police, which is information that was formerly monopolized by the police. Twitter use may be creating a new dynamic in protester and police interaction toward information symmetries. We conclude by identifying implications for policing practices and for protesters. [ABSTRACT FROM AUTHOR]",Social networks; Twitter (Web resource); Twitter; Social movements; protest; information asymmetry; protest policing; repression; Police attitudes; Communication & technology; Monopolies; Repression (Psychology),SocIndex,0,,,,,,,
770,journalArticle,2013.0,"Murthy, Dhiraj; Longwell, Scott A.",TWITTER AND DISASTERS.,"Information, Communication & Society",,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=88892775&site=ehost-live,"This research explores the specific use of the prominent social media website Twitter during the 2010 Pakistan floods to examine whether users tend to tweet/retweet links from traditional versus social media, what countries these users are tweeting from, and whether there is a correlation between location and the linking of traditional versus social media. The study finds that Western users have an overwhelming preference for linking to traditional media and Pakistani users have a slight preference for linking to social media. The study also concludes that authorities and hubs in our sample have a significant preference for linking to social media rather than traditional media sites. The findings of this study suggest that there is a perceived legitimacy of social media during disasters by users in Pakistan. Additionally, it provides insights into how social media may be – albeit minimally – challenging the dominant position of traditional media in disaster reporting in developing countries. [ABSTRACT FROM AUTHOR]",Twitter (Web resource); Twitter; authority; social network analysis; Social media research; Developing countries; Disasters; Floods; Legitimacy of governments; network ties; new media; Pakistan; social factors; Developing countries -- Social conditions; Websites -- Social aspects,SocIndex,0,,,,,,,
