,Item Type,Publication Year,Author,Title,Publication Title,DOI,Url,Abstract Note,Keywords,Database,Citation,"Social Movements, politics, policy, and Activism",News,Mis/Disinformation,Social Stratification or Segregation,Economic sociology,Health,Other
1271,journalArticle,,"Evans, Matt",Information dissemination in new media: YouTube and the Israeli–Palestinian conflict,"Media, War & Conflict",10.1177/1750635216643113,https://doi-org.ezproxy.lib.utexas.edu/10.1177/1750635216643113,"This work examines the ways in which YouTube videos inform audiences about international news, issues, and events. As new media increasingly becomes the public’s primary news source, research has produced conflicting contentions of how, and to whom, information is conveyed. Some studies have found Twitter and Facebook to be important tools for social organization and facilitating political involvement. Others, however, assert that these media act as echo chambers, reinforcing preexisting views rather than providing new information or perceptions. This research analyzes videos pertaining to the Israeli–Palestinian conflict to reveal how they provide information. The findings show that the methods – empirical and visceral – used to frame information in YouTube videos correspond to the narratives supported by the uploaders. Additionally, the results indicate YouTube videos are watched by a heterogeneous public and have the potential to transcend selective exposure and present viewers with new information and perspectives.",,SAGE,24,,,,,,,
1272,journalArticle,,"Moreno-Mercado, José Manuel; Calatrava-García, Adolfo",Multilingual public diplomacy: Strategic communication of Israeli Defence Forces (IDF) in Twitter during Operation Guardian of the Walls,"Media, War & Conflict",10.1177/17506352221082608,https://doi-org.ezproxy.lib.utexas.edu/10.1177/17506352221082608,"Operation Guardian of the Walls was the most serious military conflict between the Israeli Defence Forces (IDF) and Palestinian armed groups since 2014. This article aims to explore the Organized Persuasive Communication (OPC) made by IDF, in English, Spanish and French, during the 11 days of the escalation of the war. For this purpose, it has resorted to techniques typical of computational science, specifically the unsupervised machine learning Latent Dirichlet Allocation (LDA) and sentiment analysis (multilingual). The data show that there are no significant differences between a range of official Twitter accounts giving a process of information uniformity. The results of the study allow us to know the scope of IDF’s communication within the framework of the so-called new Israeli diplomacy. In addition, this text attempts to demonstrate the usefulness of text mining and Natural Language Processing (NLP) to strategic studies and international relations.",,SAGE,2,,,,,,,
1273,journalArticle,,"Schafer, Valérie; Truc, Gérôme; Badouard, Romain; Castex, Lucien; Musiani, Francesca",Paris and Nice terrorist attacks: Exploring Twitter and web archives,"Media, War & Conflict",10.1177/1750635219839382,https://doi-org.ezproxy.lib.utexas.edu/10.1177/1750635219839382,"The attacks suffered by France in January and November 2015, and then in the course of 2016, especially the Nice attack, provoked intense online activity both during the events and in the months that followed. The digital traces left by this reactivity and reactions to events gave rise, from the very first days and even hours after the attacks, to a “real-time” institutional archiving by the National Library of France (Bibliothèque nationale de France, BnF) and the National Audio-visual Institute (Institut national de l’audiovisuel, Ina). The results amount to millions of archived tweets and URLs. This article seeks to highlight some of the most significant issues raised by these relatively unprecedented corpora, from collection to exploitation, from online stream of data to its mediation and re-composition. Indeed, web archiving practices in times of emergency and crises are significant, almost emblematic, loci to explore the human and technical agencies, and the complex temporalities, of “born-digital” heritage. The cases examined here emphasize the way these “emergency collections” challenge the perimeters and the very nature of web archives as part of our digital and societal heritage, and the guiding visions of its governance and mission. Finally, the present analysis underlines the need for a careful contextualization of the design process – both of original web pages or tweets and of their archived images – and of the tools deployed to collect, retrieve and analyse them.",,SAGE,21,,,,,,,
1274,journalArticle,,"Massa, Alessandra; Anzera, Giuseppe",The platformization of military communication: The digital strategy of the Israel Defense Forces on Twitter,"Media, War & Conflict",10.1177/17506352221101257,https://doi-org.ezproxy.lib.utexas.edu/10.1177/17506352221101257,"Platforms are conditioning the way public communication is conducted while presenting themselves as neutral connectors. Social media logic encompasses norms, strategies, mechanisms and economies acting at the intersection between online platforms and society. Military communication is adapting itself to communicative and socio-technical innovations dictated by online platforms and social network sites. Armies are currently using digital media and online platforms in at least two different ways: a promotional one, based on the “normalization” of militarism, and a conflictual one, based on the display and management of conflicts. In this article, the authors apply qualitative content analysis to investigate the platformed strategy of the Israel Defense Forces (IDF) Twitter account. Results show how the IDF embraces platformization and uses social media logic to develop a coherent narrative, projecting an attractive image, establishing an international positioning and defining international interlocutors. The institution of communicative formats, the multiplication of themes and representational artefacts, and a re-defined aesthetics of army and violence are enabled by social media logic. Tweets from the IDF follow a dual path: they contribute to normalizing militarism and act on the conflictual display of current affairs.",,SAGE,1,,,,,,,
1275,journalArticle,,"Manor, Ilan; Crilley, Rhys",Visually framing the Gaza War of 2014: The Israel Ministry of Foreign Affairs on Twitter,"Media, War & Conflict",10.1177/1750635218780564,https://doi-org.ezproxy.lib.utexas.edu/10.1177/1750635218780564,"Recent years have seen the migration of Ministries of Foreign Affairs (MFAs) to social media in a practice referred to as digital diplomacy. Social media enable MFAs to craft frames so as to influence audiences’ perception of foreign affairs. Such framing is especially relevant during times of war as states seek to legitimize their policies. Notably, given that social media are inherently visual platforms, MFAs are now visual narrators. Few studies to date have extended the reach of framing theory to that of digital diplomacy during conflict. This study addresses this gap by analysing 795 tweets published by the Israeli MFA during the 2014 Gaza War. The authors’ analysis demonstrates that the Israeli MFA crafted 14 linguistic frames that were used to legitimize Israel’s policies. Notably, the MFA used images to support these frames and it is through images that the linguistic frames were made to resonate with Israeli strategic narratives. The authors pay attention to how images published by the Israeli MFA constitute three visual tropes and highlight how images function to augment frames (which focus on the present) to broader narratives that involve the past, present and future. Here, they explore how images invoke the past to illuminate the present and future, and create a shared identity in the context of the Gaza War.",,SAGE,77,,,,,,,
1276,journalArticle,,"Liebermann, Yvonne",Born digital: The Black lives matter movement and memory after the digital turn,Memory Studies,10.1177/1750698020959799,https://doi-org.ezproxy.lib.utexas.edu/10.1177/1750698020959799,"The dominance of traditional, institutionalized archives and memory platforms has been more and more challenged by the emergence of digital networks and “peer-to-peer” memory practices. This article argues that memory practices on social media platforms provide minority groups with affordances that established archives do not. Therefore, I will analyze tweets, Tumblr posts and a YouTube video in relation to the Black Lives Matter movement in the USA. Social media platforms can act as alternative archives to institutionalized archives and related systems of knowledge and power. While traditional archives focus on the representation of events, memory practices on social media platforms can also stress structural and slow forms of violence and their embeddedness in the everyday, point to historical continuities and make memories travel, thus establishing transnational and transcultural networks of mnemonic entanglements.",,SAGE,22,,,,,,,
1277,journalArticle,,"Maurantonio, Nicole","Burning Karen’s Headquarters: Gender, Race, & the United Daughters of the Confederacy Headquarters",Memory Studies,10.1177/17506980211054273,https://doi-org.ezproxy.lib.utexas.edu/10.1177/17506980211054273,"In the early morning hours of 31 May 2020 in Richmond, Virginia, along with graffiti to the monuments lining the city’s historic Monument Avenue, the nearby headquarters of the United Daughters of the Confederacy was covered in colorful graffiti and set aflame. This article explores the gendered and raced critiques of the United Daughters of the Confederacy’s memory work communicated by this protest action, using the “Karen meme” as its point of departure. Invocations of “Karen” on Twitter in response to the Richmond protest made pointed arguments about narrative, place, and aesthetics, critiquing not only the Daughters’ role in remembering the Confederacy but the “Southern lady” trope within American public memory. Rather than an oblique reference, the Karen meme, this article argues, underscored Twitter’s potential as a site of anti-racist resistance during times of crisis.",,SAGE,0,,,,,,,
1278,journalArticle,,"Gustafsson, Karl",Chinese collective memory on the Internet: Remembering the Great Famine in online encyclopaedias,Memory Studies,10.1177/1750698017714836,https://doi-org.ezproxy.lib.utexas.edu/10.1177/1750698017714836,"Recent research on how the Great Chinese Famine was debated on Weibo, the Chinese equivalent of Twitter, in 2012 suggests that information and communication technologies can challenge official versions of the past and increase pluralism in collective memory narratives in authoritarian states. This article suggests that analysing change in the treatment of the famine in Chinese online encyclopaedias during and following the debate helps us further explore the debate’s impact. Moreover, it allows us to determine the extent to which Chinese online encyclopaedias function as the type of memory place that previous research on Wikipedia in other contexts might lead us to expect. The article concludes that the changes made to the narratives about the Great Famine in Chinese online encyclopaedias following the debate were rather limited and that the Chinese online encyclopaedias have not yet developed into participatory and pluralistic memory places that challenge official narratives.",,SAGE,30,,,,,,,
1279,journalArticle,,"Richardson-Little, Ned; Merrill, Samuel; Arlaud, Leah",Far-right anniversary politics and social media: The Alternative for Germany’s contestation of the East German past on Twitter,Memory Studies,10.1177/17506980221133518,https://doi-org.ezproxy.lib.utexas.edu/10.1177/17506980221133518,This article examines how the German radical-right populist party the Alternative for Germany (Alternative für Deutschland) and its politicians have engaged with the public memory of the East German past via Twitter and how this has impacted the use of social media as a tool of political commemoration in Germany. The article analyses the mnemonic wars over “anniversary tweets” related to four events: the East German Uprising (1953); the construction (1961) and fall (1989) of the Berlin Wall; and German reunification (1990). The article surveys when and how Twitter became a platform for these events’ political commemoration and the role of the Alternative für Deutschland therein. It also outlines the mnemonic discourses that the Alternative für Deutschland has deployed on Twitter around these events’ anniversaries and explores the sorts of digital contestation and transnationalization evident at these times.,,SAGE,1,,,,,,,
1280,journalArticle,,"Sumartojo, Shanti",Tweeting from the past: Commemorating the Anzac Centenary @ABCNews1915,Memory Studies,10.1177/1750698017709873,https://doi-org.ezproxy.lib.utexas.edu/10.1177/1750698017709873,"This article argues that the digital world has introduced new complexities to state commemoration of the past and public engagement with those efforts. It focuses on how national narratives are transmitted by and through particular digital lieux de mémoire; on how the archival trace of the past is presented as lively and emergent, even when the people it represents are long dead; and the implications for the temporalities of national history and memory of new digital forms of state commemoration. To make these arguments, it draws on the April 2015 “live tweeting” by the Australian Broadcasting Corporation of the Anzac landing on the Gallipoli peninsula. It will use material from Twitter handle @ABCNews1915 to trace some of the links between state commemoration and the digital world, a relationship that has become more urgent in light of the increasing use of social media to articulate state-sponsored history and to communicate between states and individuals.",,SAGE,11,,,,,,,
