,Item Type,Publication Year,Author,Title,Publication Title,DOI,Url,Abstract Note,Keywords,Database,Citation,"Social Movements, politics, policy, and Activism",News,Mis/Disinformation,Social Stratification or Segregation,Economic sociology,Health,Other
1001,journalArticle,2018.0,"Eckberg, Deborah A.; Densley, James; Dexter, Katrinna","WHEN LEGEND BECOMES FACT, TWEET THE LEGEND: INFORMATION AND MISINFORMATION IN THE AGE OF SOCIAL MEDIA.",Journal of Behavioral & Social Sciences,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=132625691&site=ehost-live,"For over a hundred years, people have learned the news from journalists. In recent years, however, news about a wide range of topics from politics to criminal justice is increasingly disseminated via social media networks. Some see this change as positive, arguing that it facilitates citizen journalism and gives voice to the voiceless. Others, however, predict that we are heading down a path of misinformation, where news is filtered through private corporations such as Google and Facebook, and the news we see is shaped by algorithms that tailor to our personal preferences. This commentary considers both sides of this important debate from a sociological perspective to promote a sociological research agenda. We used the social media site Twitter as our primary case study. [ABSTRACT FROM AUTHOR]","Twitter (Web resource); Facebook (Web resource); Social media & society; Brexit Referendum, 2016; Misinformation; Information-seeking behavior",SocIndex,10,,,,,,,
1002,journalArticle,2018.0,"Borin, Jill M.; Healey, Kathryn N.; Stein, Debra K.",#MORALINJURY: A BIBLIOMETRIC STUDY.,Journal of Behavioral & Social Sciences,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=135267954&site=ehost-live,"The purpose of this study was to describe the frequency with which the term moral injury appears in scholarly literature and social media. This description provided a baseline for establishing current awareness of moral injury as a source of traumatic stress. In February 2016, we searched seven scholarly databases for use of the term moral injury. Seventy-nine articles met our search criteria. Time comparisons revealed a significant increase in the number of scholarly articles published within the last 5 years. We also searched the social media platform Twitter for use of ""#moralinjury."" Appearing first in 2011, this hashtag saw an 86% increase in use by 2016. Further results revealed that most research is performed in the United States, is dominated by psychologists, and is focused on the military. Our findings reflect an increased awareness of the trauma of moral injury, but future research needs to address international and interdisciplinary work across populations. [ABSTRACT FROM AUTHOR]",Social media; United States; Harm (Ethics),SocIndex,0,,,,,,,
1003,journalArticle,2018.0,"Moody-Ramirez, Mia; Cole, Hazel",Victim Blaming in Twitter Users’ Framing of Eric Garner and Michael Brown.,Journal of Black Studies,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=129158351&site=ehost-live,"Using a critical race lens, this analysis extends the victim-blaming literature to examine representations of Black males killed by White police officers. Specifically, it explores tweets that emerged following the deaths of Michael Brown and Eric Garner in 2014. Study findings indicate Twitter users often used victim-blaming discourse to present the incidents of violence against Black men as isolated cases of punishment they deserved instead of the manifestations of larger social problems and systematic injustices. Common victim-blaming themes used to frame the two men were criminal actions/culpability, physical features, and race and class characteristics. A counter narrative toward justice and policy change later emerged, and the two men’s deaths became a catalyst for change. Notably, the #BlackLivesMatter campaign became an impetus to help foster growth in the Black liberation movement. [ABSTRACT FROM AUTHOR]","United States; Racism; #BlackLivesMatter; Black Lives Matter movement; Blaming the victim; Brown, Michael, 1996-2014; Eric Garner; Garner, Eric, 1970-2014; Michael Brown; victim blaming",SocIndex,32,,,,,,,
1004,journalArticle,2020.0,"Lee, Joyce Y.; Grogan-Kaylor, Andrew C.; Lee, Shawna J.; Ammari, Tawfiq; Lu, Alex; Davis-Kean, Pamela",A Qualitative Analysis of Stay-At-Home Parents' Spanking Tweets.,Journal of Child & Family Studies,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=141531293&site=ehost-live,"Objective: This qualitative study used Twitter to examine stay-at-home parents' publicly available postings to Twitter about discipline and spanking. Many adults still support the use of spanking despite a substantial body of evidence demonstrating that spanking is linked to a range of negative child outcomes. Little is currently known about how parents think about spanking as a disciplinary practice and how parents express these beliefs online. Method: Five million publicly available tweets were collected from self-identified stay-at-home parents. Tweets were screened for discipline and spanking content. A qualitative analysis was conducted on the final set of tweets (N= 648). Results: Stay-at-home parents were most likely to tweet about information related to discipline and spanking compared to tweets that made up other global themes (e.g., discipline tips). Parents most commonly posted tweets that reflected their anti-spanking beliefs compared to tweets that made up other subthemes (e.g., pro-spanking). Tweets in support of spanking emerged as well, with fathers being more likely than mothers to tweet about pro-spanking beliefs and desires. However, mothers were more likely than fathers to tweet about pro-spanking behaviors. Conclusion: Our results provide evidence that stay-at-home parents turn to Twitter to obtain disciplinary information and disclose their anti-spanking and pro-spanking beliefs. Anti-spanking tweets potentially reflect changing social norms and suggest that some stay-at-home parents on Twitter may be engaging in selective self-presentation. Thus, Twitter may be one avenue to use for interventions to set social norms that aim to reduce parental corporal punishment. [ABSTRACT FROM AUTHOR]",Social media; Twitter (Web resource); Twitter; Discipline; Social norms; Parent attitudes; Corporal punishment; Corporal punishment of children; Discipline of children; Information-seeking behavior; Parenting; Spanking; Stay-at-home mothers; Stay-at-home parents,SocIndex,15,,,,,,,
1005,journalArticle,2019.0,"STOICIU, Gabriel",SOCIAL MEDIA AS A COMMUNITY INCUBATOR.,Journal of Community Positive Practices,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=141091612&site=ehost-live,"The emergence of the Internet and, consequently, of social media brought into the area of human interaction a set of transformations with a historical dimension. In the last ten years, the information society has become an expanding reality. There are countless possibilities for communication and exchanges of ideas, including among scientists, such as: forums, blogs, social media platforms (Facebook, Twitter, Instagram, etc.), text, audio and video conferencing applications (WhatsApp, Windows Live, Skype, etc.). The main objective of this study is to highlight, through the ethnographic method (observation and interviews), the study of the initiation and organization of virtual communities that manifest in the public space through protest movements. It aims also to point out the role that socialization platforms have in forming spontaneous solidarities and in shaping the civic engagement. [ABSTRACT FROM AUTHOR]",Social media; social media; Protest movements; Local mass media; Virtual communities; Facebook; Information society; virtual communities; #REZIST; protest movements; Skype (Electronic resource),SocIndex,5,,,,,,,
1006,journalArticle,2021.0,"Sarkar, Tanushree; Forber-Pratt, Anjali J.; Hanebutt, Rachel; Cohen, Mae","""Good morning, Twitter! What are you doing today to support the voice of people with #disability?"": disability and digital organizing.",Journal of Community Practice,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=152947601&site=ehost-live,"Understanding Twitter by individuals and organizations to raise awareness and give voice to the disability community provides important insight into digital discourse around disability. This study examines #disability tweets shared during National Disability Employment Awareness Month in October 2018. Sourced and cleaned, English language tweets (n = 12,963) were analyzed through a mixed-methods approach. As the title of this paper, a tweet from our dataset, suggests, Twitter discourse reflects disability activism and culture as it exists globally. This work highlights important methodological considerations for differentiating the ways individuals and organizations utilize Twitter and highlights the importance of qualitative analysis in this regard. [ABSTRACT FROM AUTHOR]",Twitter (Web resource); Twitter; Conceptual structures; Content analysis; Culture; Data analysis software; Descriptive statistics; digital organizing; disability; hashtags; People with disabilities; qualitative analysis; Qualitative research; Research funding; Research methodology; Secondary analysis; Social support; United States,SocIndex,9,,,,,,,
1007,journalArticle,2021.0,"Hasson III, Robert G.; Evans, Kerri; Siegel, Jennifer",#ImmigrantRights #SWTwitterAdvocacy: Using Twitter as an advocacy platform in social work education.,Journal of Community Practice,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=152947596&site=ehost-live,"The Trump administration's immigration policies, over the course of four years, repeatedly conflicted with social work ethical principles, resulting in family separation and pervasive fear in immigrant communities throughout the US. The ethical principles of the social work profession are reflected in social work education competencies, including engaging in policy practice to advance justice. Using immigration policies as context, this paper provides details of a classroom activity that teaches social work students how to use Twitter to engage in advocacy and policy practice. Guided by experiential learning theory, the classroom activity can inform future pedagogical advancements in social work education. [ABSTRACT FROM AUTHOR]",Twitter (Web resource); Immigrants; Government policy; community practice; Consumer activism; Family separation policy; Fear; Human rights; Immigration law; Job performance; Learning theories in education; policy practice; Professional ethics of social workers; School environment; social action; Social case work; social change; social justice; Social services; Social workers; Students,SocIndex,1,,,,,,,
1008,journalArticle,2021.0,"García‐Ramírez, Grisel M.; Bogen, Katherine W.; Rodríguez‐Guzmán, Von M.; Nugent, Nicole; Orchowski, Lindsay M.",#4645Boricuas: Twitter reactions to the estimates of deaths by Hurricane María in Puerto Rico.,Journal of Community Psychology,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=149375397&site=ehost-live,"This study explores the sentiment expressed by Twitter users after the Harvard University report was released, reporting a death estimate of 4,645 Puerto Ricans following Hurricane María. Researchers utilized the NVivo addition NCapture to collect Twitter data including the hashtag #4645Boricuas. Thematic content analyses explored emergent themes within the hashtag. Geographic information systems (GIS) documented the location of Tweets and differences across geographical locations among Twitter users. The themes that emerged in #4645Boricuas included: disaster phases, media, psychological processes, and politics. GIS documented that Tweets from Puerto Rico were more likely to discuss themes of psychological processes, politics, and resilience compared with disaster phases or media. The present data highlights how individuals engage with Twitter to cope following the trauma of natural disasters. [ABSTRACT FROM AUTHOR]",Disaster resilience; Geographic information systems; Harvard University; Hurricanes; Natural disasters; Puerto Rico,SocIndex,15,,,,,,,
1009,journalArticle,2021.0,"Li, Manyu; Turki, Nadia; Izaguirre, Cassandra R.; DeMahy, Chloe; Thibodeaux, Brooklyn Labery; Gage, Taylor",Twitter as a tool for social movement: An analysis of feminist activism on social media communities.,Journal of Community Psychology,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=149375398&site=ehost-live,"In recent years, social media has been widely used as a tool for feminist social movements, addressing social problems such as sexual assault traumatization. This research aims at understanding how social media users utilized Twitter to describe traumatic sexual assault experiences and reasons victims chose not to disclose their experiences (Study 1), and how users became a part of the digital activism (i.e., social media movement against sexual assault) to increase social actions (Study 2). Tweets using the hashtag #WhyIDidntReport and #MeToo were extracted. Thematic analyses were used to analyze tweets across the two studies. Results from Study 1 revealed that social media victims who self‐disclosed their victimization stories often reported having serious psychological impacts, a sense of helplessness, and issues with the police. Study 2 further uncovered that social media users engaged in hashtag activism through discussing views on relevant political and social issues, sharing resources to help sexual assault victims, and promoting social actions (e.g., protests, voting). [ABSTRACT FROM AUTHOR]",Social media; Feminism; Activism; Local mass media; Social movements,SocIndex,77,,,,,,,
1010,journalArticle,2021.0,"Brown, Mary Ellen; Dustman, Patricia A.; Barthelemy, Juan J.","Twitter impact on a community trauma: An examination of who, what, and why it radiated.",Journal of Community Psychology,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=149375399&site=ehost-live,"The study examined the radiating impacts of trauma following the officer‐involved shooting of Alton Sterling. Twitter data (#AltonSterling) was collected, filtered, and analyzed using textual and spatial methods. Primary coding encompassed the 30‐day period immediately following the shooting. In general, tweets were not used to convey either facts or neutral information, rather, personal opinions dominated. The immediate responses were largely grounded in fear and/or violence. One particularly illuminating finding was the absence of messaging and silence from local leadership. Social media can be a tool to either provide consolatory messaging to promote healing and health, or to spread inflammatory exchanges that perpetuate community discord, further fracture communities and groups, and elevate the risk of retraumatization. Local organizations need established protocols for using social media proactively in the aftermath of community trauma; social media can be a powerful tool for enhancing community cohesion, recovery, and resilience. [ABSTRACT FROM AUTHOR]",Social media; Twitter Inc.; Community organization,SocIndex,10,,,,,,,
