,Item Type,Publication Year,Author,Title,Publication Title,DOI,Url,Abstract Note,Keywords,Database,Citation,"Social Movements, politics, policy, and Activism",News,Mis/Disinformation,Social Stratification or Segregation,Economic sociology,Health,Other
701,journalArticle,2017.0,"Engesser, S; Fawzi, N; Larsson, AO",Populist online communication: introduction to the special issue,INFORMATION COMMUNICATION & SOCIETY,10.1080/1369118X.2017.1328525,,"Populism continues to gain traction in politics but there has been relatively little research on how it plays out on the Internet. The special issue at hand aims at narrowing this gap of research by focusing on the close relation between populism and online communication. This introduction presents an integrative definition of populism, as well as a theoretical analysis of the interplay between populist communication logic and online opportunity structures. The individual contributions discuss how populist actors may benefit from the Internet. They analyze how political leaders and extreme parties use populist online communication. The authors also shed light on how populist movements may relate to various political parties. They finally demonstrate which groups of social media users are more susceptible to populism than others and what effects populist online communication may have on citizens. We hope that this special issue will contribute to the discussion on what is arguably one of the largest political challenges currently faced by a series of nations around the globe.",ENGAGEMENT; SOCIAL MEDIA; POLITICAL COMMUNICATION; INTERNET; Populism; internet; DISCOURSE; PARTIES; opportunity structures; TWITTER; online media; PUBLICITY; special issue,WOS,402,,,,,,,
702,journalArticle,2017.0,"McGregor, SC; Lawrence, RG; Cardona, A","Personalization, gender, and social media: gubernatorial candidates' social media strategies",INFORMATION COMMUNICATION & SOCIETY,10.1080/1369118X.2016.1167228,,"This study focuses on the 'self-personalization' of campaign politics, marked by candidates highlighting their personal lives over their policy positions. The rise of social media may be accelerating this shift. Applying Strategic Stereotype Theory [Fridkin, K. L., & Kenney, P. J. (2014). The changing face of representation: The gender of U.S. senators and constituent communications. Ann Arbor: University of Michigan Press.], which holds that women politicians try to deactivate stereotypes that associate men with agentic leadership traits while capitalizing on stereotypes that associate them with warmth, we assess what role gender plays in candidate self-personalization on social media. A large-scale computerized content analysis of social media posts by gubernatorial candidates in 2014 suggests that male candidates may see more and female candidates see less strategic benefits in personalizing, but this effect does not persist in the face of electoral contextual variables like competitiveness. We also find qualitative differences in the ways male versus female candidates personalize through social media.",POLITICS; MEN; WOMEN; social media; Political communication; gender; COVERAGE; ELECTION; elections; MEDIATIZATION; GERMANY; personalization; TWITTER; ISSUES; computerized content analysis; INTERCODER RELIABILITY,WOS,170,,,,,,,
703,journalArticle,2016.0,"Trere, E; Mattoni, A",Media ecologies and protest movements: main perspectives and key lessons,INFORMATION COMMUNICATION & SOCIETY,10.1080/1369118X.2015.1109699,,"Studies adopting the media ecology metaphor to investigate social movements form a promising strand of literature that has emerged in the last years to overcome the communicative reductionism permeating the study of the relation between social movements and communication technologies. However, contributions that apply ecological visions to protest are scattered, and only seldom connect their analyses to more general media ecological frameworks. The article critically reviews and classifies the diverse strands of scholarship that adopt the ecological metaphor in their exploration of activism, and connects them with the more general literature on media and communication ecologies. Moreover, it extracts the constitutive elements of this literature that can help scholars to better address the complexity of communication within social movements, and it articulates four key lessons that a media ecology lens brings to the understanding of media and protest. Finally, the article further demonstrates the strengths of this approach through an illustration of the preliminary findings of an ongoing investigation on the 15M movement in Spain.",digital activism; social movements; SOCIAL-MOVEMENTS; YOUTUBE; literature review; TWITTER; Media ecologies; protest ecologies,WOS,0,,,,,,,
704,journalArticle,2017.0,"Bailo, F; Vromen, A",Hybrid social and news media protest events: from #MarchinMarch to #BusttheBudget in Australia,INFORMATION COMMUNICATION & SOCIETY,10.1080/1369118X.2016.1252410,,"Public protest events are now both social media and news media events. They are deeply entangled, with news media actors - such as journalists or news organisations - directly participating in the protest by tweeting about the event using the protest hashtag; and social media actors sharing news items published online by professional news agencies. Protesters have always deployed tactics to engage the media and use news media agencies' resources to amplify their reach, with the dual aim of mobilising new supporters and adding their voice to public, mediatised debate. When protest moves between a physical space and a virtual space, the interactions between protesters and media stop being asynchronous or post hoc and turn instantaneous. In this new media-protest ecosystem, traditional media are still relevant sources of information and legitimacy, yet this dynamic is increasingly underpinned by a hybrid interdependency between traditional news and social media sources. In this paper we focus on an anti-austerity government movement that arose in Australia in early 2014 and was mobilised as a series of social media driven, connective action protest events. We show that there is a complex symbiotic interdependency between the movement and the traditional media for recognition and amplification of initial protest events, but that over time as media interest wanes, the movements' network becomes disconnected and momentum is lost. This suggests that the active role traditional media play in protest events is being underestimated in the current research agenda on connective action.",MOBILIZATION; social media; Social movements; JOURNALISTS; INDIGNADOS; COMMUNICATION; social networking; NETWORKS; news; MOVEMENTS; TWITTER,WOS,36,,,,,,,
705,journalArticle,2022.0,"Amit-Danhi, ER; Shifman, L",Off the charts: user engagement enhancers in election infographics,INFORMATION COMMUNICATION & SOCIETY,10.1080/1369118X.2020.1761858,,"In recent years, political discourse in digital spheres has seen a rise in the use of infographics. The paper addresses an unexplored question about this phenomenon: which characteristics are associated with higher levels of ostensive user engagement with political infographics in social media? We conceptualize ostensive user engagement as the outward-facing metrics afforded by a platform (e.g., like, share, and comment count) that serve both as means for self-presentation and shape the informational environment that others are exposed to. A corpus comprised of all infographics posted on Facebook by the four leading candidates in the 2016 US presidential campaign (N = 252) was coded for cognitive, behavioral, and emotional characteristics. We found that two of the cognitively oriented dimensions enhanced engagement, while behavioral cues (calls to action) were, surprisingly, negatively linked. The inclusion of emotions did not show an overall association; however, a deeper look revealed a candidate-specific effect: anger was associated with greater engagement on Trump's infographics, and similarly, pleasure on Sanders'. In conclusion, we discuss the implications of our findings for understanding the informational environment shaped by engagement with infographics in light of the two seemingly opposing perceptions of internal and external authenticity.",ONLINE; FACEBOOK; social media; CLINTON; EMOTIONS; TRUMP; INTERACTIVITY; election campaigns; authenticity; TWITTER; CAMPAIGNS; user engagement; Data visualization; infographics; SHARE,WOS,15,,,,,,,
706,journalArticle,2014.0,"Mihailidis, P",The civic-social media disconnect: exploring perceptions of social media for engagement in the daily life of college students,INFORMATION COMMUNICATION & SOCIETY,10.1080/1369118X.2013.877054,,"The emergence of social media tools and technologies to facilitate daily information and communication needs has called into question the relationship between these new spaces and traditional formulations of engagement in daily life. Recent scholarship has exposed both the newfound connectivity that social networks provide, and at the same time questioned the value of these spaces for meaningful participation in social and civic life. This study attempts to provide an insight into the perceptions of young adults toward their social media habits and dispositions. In the 2010/ 2011 academic year, a survey was administered to over 800 university students, asking about their social media habits across six categories: news, politics, privacy, leisure, education, and relationships. Additionally, focus groups conducted with 71 study participants explored how students saw the role of social media in their personal and civic lives. The results show a population that increasingly uses social media spaces and for all information and communication needs, but that conceptualizes these platforms as primarily social outlets. The emerging disconnects located in the survey and focus group exploration recommends further inquiry into how social media can be positioned as an inclusive tool for engagement in daily life.",ATTITUDES; social media; INTERNET; SITES; media studies; BEHAVIOR; YOUTH; e-democracy; civic engagement; young people; TWITTER; WILL; FACEBOOK USE; e-learning,WOS,97,,,,,,,
707,journalArticle,2012.0,"Boyd, D; Crawford, K","CRITICAL QUESTIONS FOR BIG DATA Provocations for a cultural, technological, and scholarly phenomenon",INFORMATION COMMUNICATION & SOCIETY,10.1080/1369118X.2012.678878,,"The era of Big Data has begun. Computer scientists, physicists, economists, mathematicians, political scientists, bio-informaticists, sociologists, and other scholars are clamoring for access to the massive quantities of information produced by and about people, things, and their interactions. Diverse groups argue about the potential benefits and costs of analyzing genetic sequences, social media interactions, health records, phone logs, government records, and other digital traces left by people. Significant questions emerge. Will large-scale search data help us create better tools, services, and public goods? Or will it usher in a new wave of privacy incursions and invasive marketing? Will data analytics help us understand online communities and political movements? Or will it be used to track protesters and suppress speech? Will it transform how we study human communication and culture, or narrow the palette of research options and alter what 'research' means? Given the rise of Big Data as a socio-technical phenomenon, we argue that it is necessary to critically interrogate its assumptions and biases. In this article, we offer six provocations to spark conversations about the issues of Big Data: a cultural, technological, and scholarly phenomenon that rests on the interplay of technology, analysis, and mythology that provokes extensive utopian and dystopian rhetoric.",Big Data; Twitter; social media; social network sites; communication studies; ethics; epistemology; analytics; philosophy of science,WOS,5881,,,,,,,
708,journalArticle,2022.0,"Vesa, J; Poutanen, P; Sund, R; Vehka, M",An effective 'weapon' for the weak? Digital media and interest groups' media success,INFORMATION COMMUNICATION & SOCIETY,10.1080/1369118X.2020.1776369,,"The equalization-normalization debate concerns whether the Internet equalizes politics by empowering resource-poor organizations, or whether it further strengthens the position of resource-rich organizations. We address this debate by studying how interest groups' utilization of digital media is associated with their success in influencing news media. We suggest digital media is characterized by the coexistence of old and new media logics that benefit resource-rich and resource-poor groups in different ways. Analyzing a dataset of 1,127 Finnish interest groups, we found that groups' utilization of digital media is positively associated with their news media success, yet traditional ways of influencing the news media remain more effective. Among resource-rich groups with larger public relations staff, blog publishing is positively associated with both media access (media visibility) and agenda-building success (influencing news topics). In contrast, utilization of digital media among resource-poor groups only correlates with agenda-building success, and audiovisual content is more effective than other content. We suggest that while resource-poor groups benefit from network media logic in which the flow of information is initially based on popularity among social media users, resource-rich groups can exploit mass media logic where traditional journalistic gatekeeping is more important. The findings also imply that digital media has not decreased resource-related bias in interest groups' media access.",Social media; SOCIAL MEDIA; DYNAMICS; STRATEGIES; TWEETS; equalization; normalization; ATTENTION; news media; interest groups; TWITTER; ADVOCACY; JOURNALISM; MATTERS; ORGANIZATIONS USE,WOS,6,,,,,,,
709,journalArticle,2015.0,"Lilleker, DG; Tenscher, J; Stetka, V",Towards hypermedia campaigning? Perceptions of new media's importance for campaigning by party strategists in comparative perspective,INFORMATION COMMUNICATION & SOCIETY,10.1080/1369118X.2014.993679,,"This paper analyses strategic thinking around election campaign communication in a rapidly evolving media environment, characterized by the rise of digital communication channels and online social networks as new tools of political campaigning. Using an expert survey with campaign managers of 68 political parties within 12 European nations, representing both old and new EU member states, the study investigates the perceived importance of different types of communication platforms in meeting campaign objectives, especially with regard to differences between new and direct modes of campaigning in comparison to traditional campaign channels. The attributed significance to these various channels is then analysed against a range of variables on macro (country) level as well as meso (party) level. The results suggest that while some differences can be observed in regard to the perceptions of particular types of social media between individual strategists working for parties as well as between strategists working in new and old EU member states (e.g. Facebook is seen as more important in younger democracies), overall we can see a relatively high level of homogeneity in the perceived importance of campaign communication in the sample. The data point to the embedding of new communication platforms within election campaign strategies across most nations and parties; this indicates that the move towards 'hypermedia' campaign style, integrating both old and new campaign tools and communication platforms, is now becoming a standard feature of professional campaigning strategy in Europe.",ENGAGEMENT; SOCIAL MEDIA; POLITICAL COMMUNICATION; FACEBOOK; PARTICIPATION; WEB 2.0; new media; ELECTIONS; political parties; campaigning; TWITTER; EU; CENTERED THEORY; professionalization; PROFESSIONALIZATION,WOS,190,,,,,,,
710,journalArticle,2021.0,"Ceron, A; Gandini, A; Lodetti, P",Still 'fire in the (full) belly'? Anti-establishment rhetoric before and after government participation,INFORMATION COMMUNICATION & SOCIETY,10.1080/1369118X.2020.1776373,,"Scholars argued that anti-establishment parties use a populist rhetoric that appeals to the worst instincts of people. Indeed, populist politicians are often viewed as charismatic leaders that have fire in their belly. While in the past these parties heavily relied on anti-establishment platforms and communication rhetoric, their increasing electoral success along with the growing duties linked with government membership transform them into more established parties, rather than pure outsiders, and cast doubts on the feasibility of keeping a populist rhetoric. This paper compares right-wing and non-right-wing populism, investigating whether populist leaders change their rhetorical strategy once in office, decreasing the level of negativity and adopting a more forward-looking and inclusive style of communication, with a stronger focus on fulfilling the policy proposal made during the electoral campaign rather than blaming political rivals. For this purpose, we collected a new corpus of political speeches extracted from video messages posted on Facebook by four anti-establishment party leaders in three countries (Austria, Italy and Spain), from 2016 to 2018, i.e., immediately before and immediately after their access to power. Overall, 30 h of recorded audio from 215 videos (amounting to around 140 million visualizations) have been analyzed using topic models and well-established semantic psycholinguistic dictionaries. The results highlight slight changes in the rhetoric of populist leaders once in power, mostly for non-right-wing populists, as their language becomes less negative, less assertive and more focused on government duties.",Populism; text analysis; POPULISM; election campaign; PARTIES; SYSTEM; TWITTER; EUROPE; Facebook video; political language; RADICAL RIGHT,WOS,0,,,,,,,
