,Item Type,Publication Year,Author,Title,Publication Title,DOI,Url,Abstract Note,Keywords,Database,Citation,"Social Movements, politics, policy, and Activism",News,Mis/Disinformation,Social Stratification or Segregation,Economic sociology,Health,Other
911,journalArticle,2019.0,"Tufekci, Zeynep","A Response to Johanne Kübler's A Review of Zeynep Tufekci – Twitter and Tear Gas: The Power and Fragility of Networked Protest (2017, New Haven: Yale University Press).","International Journal of Politics, Culture & Society",,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=137992093&site=ehost-live,"A Response to Johanne Kübler's A Review of Zeynep Tufekci - Twitter and Tear Gas: The Power and Fragility of Networked Protest (2017, New Haven: Yale University Press) It was clear from the first moment of the so-called Arab Spring were intertwined with technological changes that were taking place - a few young companies like Twitter and Facebook, plus all the tools of digital connectivity: smartphones in many hands. Facebook, Twitter and Google executives have been called to testify in the USA: Congress and Europe enacted privacy legislations. Technology firmsshape political communication: The work of microsoft,Facebook, Twitter, and google with campaigns during the2016 U.S. presidential cycle. [Extracted from the article]",Political communication; Social groups; Tear gas; Yale University Press,SocIndex,0.0,,,,,,,
912,journalArticle,2019.0,"Kübler, Johanne","A Review of Zeynep Tufekci—Twitter and Tear Gas: the Power and Fragility of Networked Protest (2017, New Haven: Yale University Press).","International Journal of Politics, Culture & Society",,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=137992092&site=ehost-live,"A Review of Zeynep Tufekci - Twitter and Tear Gas: the Power and Fragility of Networked Protest (2017, New Haven: Yale University Press) Through her comparison of contemporary movements with historical campaigns like the civil rights movement, Tufekci underscores that concurrent to the properties of digital tools, which determine how activists can use them to their benefit, the internal make-up of movements beget certain trajectories. In fact, the key online actors in the Arab World in 2011 had been online activists for many years and were part of activist networks facilitated organizations such as the blogger community Global Voices, who brought like-minded activists from across the region together, for example via their yearly conference (p.15). As Tufekci notes, ""to be ready to play key roles in movements that emerge quickly, activists must maintain themselves as activists over the years even when there is little protest activity or overt dissent"" (p.15). [Extracted from the article]",Tear gas; Yale University Press; Anti-globalization movement; Civil rights movements; Labor union members,SocIndex,0.0,,,,,,,
913,journalArticle,2017.0,"Filer, Tanya; Fredheim, Rolf","Popular with the Robots: Accusation and Automation in the Argentine Presidential Elections, 2015.","International Journal of Politics, Culture & Society",,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=124453672&site=ehost-live,"Accusations of dishonourable campaigning have featured in every Argentine presidential election since the return to democracy in 1983. Yet, allegations made in the elections this October and November looked different from earlier ones. The campaign team for the centre-leftist candidate Daniel Scioli argued that Cambiemos, the centre-right coalition led by Mauricio Macri, was abusing the political affordances of social media by running a Twitter campaign via '50,000' fake accounts. This paper presents evidence suggesting that both teams promoted their campaigns through automation on Twitter. Although the Macri campaign was subtler, both teams appear to have used automation to the same end: maximizing the diffusion of party content and creating an inflated image of their popularity. Neither team attempted to muffle or engage with opposing voices through automation. We argue that in a political culture fixated on the appearance of popularity, the use of automation to simulate mass support appears an organic development as campaigning enters the still unregulated Twittersphere. We compare our findings to the uses of automation in the Russian Twittersphere and conclude that there may be greater variation in the political usage of Twitter between political contexts than between different types of political event occurring in the same country. [ABSTRACT FROM AUTHOR]","Social media; Elections; Twitter; Populism; Automation; Presidential elections; Argentina; Campaign issues; Macri, Mauricio, 1959-; Fernández de Kirchner, Cristina, 1953-; Online campaigning; Scioli, Daniel, 1957-",SocIndex,30,,,,,,,
914,journalArticle,2013.0,"Serdar, Sertaç",From Arab Spring to Chinese Winter: Political Communication.,International Journal of Social Inquiry,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=94899353&site=ehost-live,"It was precived as a spring to Arabian World, political protests that relevant to democratization which has started in North Africa in early days of 2011. As well as some commentators called it victory of democracy, some others thought success of capitalizm. Facebook as well Twitter, ocurred as communicator for Arab Spring, moreover as reason why this social movement came out. Some says the internet proved itself in North Africa as a new way of political communication. This is not the only one thing to disappoint hopeful ones in early months of 2011 that The Spring could not reach goals till today also the objection to being new era and primary role of the internet. China is the main reason for this objection to assumption that the net is new democratization instrument. 34 percent of one and half billion people, it means 458 thousand, are internet user in China. It might be expectable to see some cues for democratizing China if the internet has had features related with democracy and capitalizm. In this article, the internet as a new media, will query the importance for political communication basis on Arab Spring and the situation in China. [ABSTRACT FROM AUTHOR]","Facebook (Web resource); Digital media; Arab Spring; Internet; Political Communication; Democratization; Arab Spring Uprisings, 2011-; Capitalism; Chinese politics & government; Chinese Winter; New Media; Political Participation",SocIndex,2,,,,,,,
915,journalArticle,2013.0,"Bruns, Axel; Stieglitz, Stefan",Towards more systematic Twitter analysis: metrics for tweeting activities.,International Journal of Social Research Methodology,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=85750330&site=ehost-live,"Twitteris an important and influential social media platform, but much research into its uses remains centred around isolated cases – e.g. of events in political communication, crisis communication, or popular culture, often coordinated by shared hashtags (brief keywords, prefixed with the symbol ‘#’). In particular, a lack of standard metrics for comparing communicative patterns across cases prevents researchers from developing a more comprehensive perspective on the diverse, sometimes crucial roles which hashtags play inTwitter-based communication. We address this problem by outlining a catalogue of widely applicable, standardised metrics for analysingTwitter-based communication, with particular focus on hashtagged exchanges. We also point to potential uses for such metrics, presenting an indication of what broader comparisons of diverse cases can achieve. [ABSTRACT FROM AUTHOR]",Social media; Twitter (Web resource); Twitter; hashtags; social media; metrics; Public communication; Information sharing; communicative exchanges; Hashing,SocIndex,457,,,,,,,
916,journalArticle,2015.0,"McGeeney, Ester",Live tweeting and building the digital archive; #NFQLR – who and what is it for?,International Journal of Social Research Methodology,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=101869823&site=ehost-live,"This paper examines the temporal and ethical affordances of commercial social media platforms, such as Twitter, as tools for engaging in social research and knowledge exchange. Drawing on activity that took place during theNew Frontiers in Qualitative Longitudinal Researchseminar series, the article reports on using Twitter and other social media platforms to document, share and archive ‘data’ from a series of research events. It also experiments with new modes of research writing, using fragments of ‘data’ from Twitter to distil research knowledge and ideas, whilst also capturing the pace and form of this live method of social documentation and knowledge exchange. Bringing together conversations within digital sociology about how to ‘do’ time in digital research, with methodological debates among qualitative longitudinal researchers about how to research social and biographical continuity and change, the paper argues that the presentist focus in digital research is far from inevitable. Attending to time in digital media demands that we are alert to questions of authorship, audience and co-production, recognizing the labour of research and the provenance of research knowledge, ‘data’ and ideas. [ABSTRACT FROM PUBLISHER]",Twitter (Web resource); Twitter; Qualitative research; Longitudinal method; Sociological research; digital sociology; archive; Archives; live methods; qualitative longitudinal research,SocIndex,7,,,,,,,
917,journalArticle,2013.0,"Procter, Rob; Vis, Farida; Voss, Alex",Reading the riots on Twitter: methodological innovation for the analysis of big data.,International Journal of Social Research Methodology,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=86688801&site=ehost-live,"For social scientists, the widespread adoption of social media presents both an opportunity and a challenge. Data that can shed light on people’s habits, opinions and behaviour is available now on a scale never seen before, but this also means that it is impossible to analyse using conventional methodologies and tools. This article represents an experiment in applying a computationally assisted methodology to the analysis of a large corpus of tweets sent during the August 2011 riots in England. [ABSTRACT FROM AUTHOR]",Big data; Twitter (Web resource); Microblogs; Twitter; crisis communication; social media; Data analysis; big data; Social media research; Social scientists; computational social science; England; Riots; riot; rumour,SocIndex,368,,,,,,,
918,journalArticle,2022.0,"Archer-Kuhn, Beth; Beltrano, Natalie R.; Hughes, Judith; Saini, Michael; Tam, Dora",Recruitment in response to a pandemic: pivoting a community-based recruitment strategy to facebook for hard-to-reach populations during COVID-19.,International Journal of Social Research Methodology,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=159736230&site=ehost-live,"COVID-19 has required researchers to change methods to better reflect the new realities of social distancing, sheltering in place, and the use of extended quarantines to isolate from the community. The paper illustrates the implications of shifting recruitment strategies midstream with populations that are already normally considered 'hard-to-reach'. The population in this illustration involves mothers with young children in shared parenting arrangements across three Canadian provinces (Alberta, Manitoba, Ontario) who have experienced domestic violence. Due to public health protocols that required social distancing, strategies typically used to engage vulnerable populations in research, including collaborating with community service providers and face-to-face contact were no longer possible. With limited knowledge and resources, we pivoted our recruitment strategy from the use of posters in agencies to a paid Facebook advertisement strategy. Prior to our social media campaign, our time-intensive recruitment efforts had produced very few responses to our online survey. Our advertisement ran from March 13 to 12 July 2020 and Facebook reported that it 'reached' an approximate 42,488 viewers Through Facebook, we discovered a number of support groups for mothers with young children that only exist online. Rather than putting up posters in their settings, community service providers became online recruiters through their 'tweets', 'likes', and 'sharing' of our study. The impact of COVID-19 on our research has taught us about the power of social media as a recruitment strategy. Facebook is a useful tool to enhance research awareness and engagement with hard-to-reach populations even post COVID-19. [ABSTRACT FROM AUTHOR]",COVID-19; Power (Social sciences); Virtual communities; Domestic violence; covid-19; Facebook Inc.; Social distancing; domestic violence; facebook; Joint custody of children; Recruitment; shared parenting,SocIndex,12,,,,,,,
919,journalArticle,2020.0,"Perriam, Jessamy; Birkbak, Andreas; Freeman, Andy",Digital methods in a post-API environment.,International Journal of Social Research Methodology,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=142313286&site=ehost-live,"Qualitative and mixed methods digital social research often relies on gathering and storing social media data through the use of APIs (Application Programming Interfaces). In past years this has been relatively simple, with academic developers and researchers using APIs to access data and produce visualisations and analysis of social networks and issues. In recent years, API access has become increasingly restricted and regulated by corporations at the helm of social media networks. Facebook (the corporation) has restricted academic research access to Facebook (the social media platform) along with Instagram (a Facebook-owned social media platform). Instead, they have allowed access to sources where monetisation can easily occur, in particular, marketers and advertisers. This leaves academic researchers of digital social life in a difficult situation where API related research has been curtailed. In this paper we describe some rationales and methodologies for using APIs in social research. We then introduce some of the major events in academic API use that have led to the prohibitive situation researchers now find themselves in. Finally, we discuss the methodological and ethical issues this produces for researchers and, suggest some possible steps forward for API related research. [ABSTRACT FROM AUTHOR]",Social media; Social networks; Twitter; Social network analysis; Facebook; Social media in education; Social science research; ethics; Social network theory; Social media in business; Netvizz; APIs; Digital methods; University research; web scraping,SocIndex,0,,,,,,,
920,journalArticle,2018.0,"Airoldi, Massimo",Ethnography and the digital fields of social media.,International Journal of Social Research Methodology,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=132083076&site=ehost-live,"Qualitative researchers struggle to study the transient fields of social network sites like Twitter through conventional ethnographic approaches. This paper suggests that, in order to step further, we should distinguish between the relatively stable ‘contextual’ fields of bounded online communities and the fluid, ‘meta-fields’ resulting from the aggregation of scattered communicative contents based on their metadata. Both these two intertwined layers of the digital environment interplay with users’ online social practices - which are embedded within offline everyday life and vice versa. While Internet ethnography largely dealt with contextual digital fields, recent developments in the realm of online research allow the ethnographic exploration of digital meta-fields and their publics. This shift recalls Marcus’ appeal for a multi-sited ethnography but, in fact, goes further beyond, towards a truly ‘un-sited’ ethnography. I highlight and discuss the main methodological implications of meta- and contextual fieldworks by presenting an exploratory study of European exchange students’ Facebook identities. [ABSTRACT FROM AUTHOR]",Social media; Twitter (Web resource); social media; Online social networks; Internet; Metadata; Ethnology; digital field; Ethnography; meta-field,SocIndex,123,,,,,,,
