,Item Type,Publication Year,Author,Title,Publication Title,DOI,Url,Abstract Note,Keywords,Database,Citation,"Social Movements, politics, policy, and Activism",News,Mis/Disinformation,Social Stratification or Segregation,Economic sociology,Health,Other
1661,journalArticle,2016.0,"Pancer, Ethan; Poole, Maxwell","The popularity and virality of political social media: hashtags, mentions, and links predict likes and retweets of 2016 U.S. presidential nominees’ tweets.",Social Influence,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=120767480&site=ehost-live,"What political social media messages resonate and get shared? We analyzed the first three months of tweets from Hillary Clinton and Donald Trump since winning their respective nominations and found that messages containing #hashtags, @usermentions, orhttp://www.websitelinks.comdecreased likes and retweets. While these features are intended to increase audience exposure, their presence concurrently increases disfluency – the subjective experience of difficulty associated with cognition. These features make the message less visually clear (perceptual disfluency) and require the translation of symbols and text strings into meaning (orthographic disfluency). Features that improved processing fluency (i.e. embedded images) increased interactions. These findings underscore the importance of fluency in brief word-of-mouth transmissions and suggest strategies for social media users seeking to influence the voting public. [ABSTRACT FROM AUTHOR]",Social media; Microblogs; Twitter; social media; election; hashtag; Viral marketing; Logical prediction; Political socialization; Processing fluency,SocIndex,82,,,,,,,
1662,journalArticle,2020.0,"Jost, John T.; Sterling, Joanna",The language of politics: ideological differences in congressional communication on social media and the floor of Congress.,Social Influence,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=149525582&site=ehost-live,"Theory and research in political psychology, most of which is based on self-report studies of ordinary citizens, suggests that liberals and conservatives differ in terms of personality traits, value priorities, cognitive styles, and motivational tendencies. These psychological characteristics may be studied unobtrusively through the use of text analysis, which is especially valuable when it comes to investigating the characteristics of political elites, who are otherwise extremely difficult to study, despite their importance for understanding ideological dynamics. In the present research program we used Linguistic Inquiry and Word Count (LIWC) software to analyze the language used by 279–388 members of the U.S. Congress on Twitter (n = 88,874 tweets), Facebook (n = 15,636 posts), and the floor of Congress (n = 6,159 speeches) over the same four-month period (February 9–May 28, 2014). Consistent with findings based on ordinary citizens, we observed that conservative legislators used more language pertaining to religion, power, threat, inhibition, risk and – on the floor of Congress – tradition and resistance to change. Conversely, liberal legislators used more language pertaining to affiliation, achievement, benevolence, emotion in general, 'social' concerns and – on the floor of Congress – universalism, stimulation, and hedonism. Implications for the study of political psycholinguistics focusing on ideological and contextual variability in communication patterns on various platforms are discussed, as are differences in language used by ordinary citizens and political elites. [ABSTRACT FROM AUTHOR]",Social media; Political psychology; social media; Personality; text analysis; Language; Word frequency; Cognitive styles; Communication patterns; political ideology; U.S. Congress,SocIndex,14,,,,,,,
1663,journalArticle,2023.0,"van Haperen, Sander; Uitermark, Justus; Nicholls, Walter",The Swarm versus the Grassroots: places and networks of supporters and opponents of Black Lives Matter on Twitter.,Social Movement Studies,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=161688599&site=ehost-live,"While activists have effectively used the #blacklivesmatter hashtag to organize protests against police brutality and racism, this success has also drawn out many who use the hashtag to express their opposition. How do supporters of the Movement for Black Lives and their opponents coordinate on Twitter? Drawing on a corpus of 18.5 million tweets, this paper compares coordination among supporters and opponents of #blacklivesmatter in terms of relations and spatialities. We elaborate two different models of coordination: the swarm and the grassroots. Compared to their adversaries, supporters of #blacklivesmatter are more strongly rooted in places and embedded in local relations, suggesting that their online activism builds on grassroots communities. Opponents can be differentiated into two categories. One group consists of conservatives that are rooted in places but in a markedly different geography than supporters; they are more often located outside of major cities and outside of the coastal states. A second group of digitally networked extreme right opponents coordinates more in the fashion of a swarm: they synchronize without being rooted in places or embedded in local relations. These findings demonstrate that movements and countermovements benefit from the affordances of social media in different ways. [ABSTRACT FROM AUTHOR]",social media; Activism; social movements; Black Lives Matter movement; Police brutality; Black Lives Matter; grassroots; networks; swarm; Communities; Grassroots movements; Metropolis; Swarm intelligence,SocIndex,9,,,,,,,
1664,journalArticle,2019.0,"Benevento, Ayşenur; Okuyan, Mukadder",Significance of protesters' words during Gezi Park protests: finding implicit meanings in sticky notes and tweets.,Social Movement Studies,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=136440653&site=ehost-live,"On 28 May 2013, an impromptu occupation in Istanbul's Gezi Park turned into a nation-wide protest encompassing diverse forms of discontent towards the government. This study explores protesters' accounts of their experiences. We examine these experiences using two lines of inquiry – how did the participants of the Gezi Park protests use linguistic cues when writing at the park and how did those writings differ from personal reflections posted on Twitter? Using a narrative inquiry framework, we employed significance analysis on short narratives written on sticky notes in the Gezi Park and a sample of tweets posted during the protests. Narrators of the sticky notes responded to two prompts: 'before the resistance' and 'after the resistance.' Results revealed that participants in the Park used low rates of cognitive and affective expressions, and negations in the after-narratives. The after-narratives were then compared with tweets posted on Twitter. Analysis of tweets showed higher rates of intensifiers and cognitive expressions, and notably less affective expressions than the after-narratives written on sticky notes. The differences in participants' accounts are discussed in relation to qualities of technologies individuals were using, social contexts, potential audiences, and the country's sociopolitical history. [ABSTRACT FROM AUTHOR]","Twitter (Web resource); Twitter; Public demonstrations; Turkey; Social context; Gezi Park; collective action; Gezi Park Protests, Turkey, 2013; narrative inquiry; Political protest; Turkish politics & government; writing",SocIndex,4,,,,,,,
1665,journalArticle,2021.0,"Morselli, Davide; Passini, Stefano; McGarty, Craig",Sos Venezuela: an analysis of the anti-Maduro protest movements using Twitter.,Social Movement Studies,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=151877417&site=ehost-live,"In this study, we analyze the evolution of the protests after the election of the Venezuelan Constitutional Assembly in 2017. We adopt the idea of a social conflict over diverging opinions about how the world should be. Sharing similar opinion is one basis for a sense of collective identity that facilitates participation in action to bring about desired changes in the world. We approach social conflict as an interaction between different opinion-based groups, in which opinions are formed and transformed leading and supporting different forms of collective action. We analyze Twitter conversations before, during, and after the events of the summer 2017 anti-regime protests in Venezuela. Correspondence and cluster analysis of a corpus of 60,036 tweets is used to investigate the theme and opinions from July to September 2017. Results show that opinions become more extreme and one-sided in response to overt repression and the authority's lack of negotiation with movements. After the repression of the protests and President Maduro's successful implementation of an elected Constitutional Assembly, tweets supporting the rule of law and democratic procedures dissipated, while more radical positions strengthened. These finding suggests that democratic principles rest on a precarious relationship between the individual and the authority. Protest movements may arrive at the paradoxical position in which radicalization is the most straightforward response to repression: The most radical positions survive, while the moderate ones are co-opted or suppressed by the regime. We argue that this dynamic may have potentially negative consequences for democracy and social change. [ABSTRACT FROM AUTHOR]","Social media; Twitter Inc.; Collective action; Group identity; opinions; polarization; Protest movements; Public demonstrations; radicalization; Social conflict; Social interaction; Venezuela; Maduro, Nicolás, 1962-",SocIndex,22,,,,,,,
1666,journalArticle,2017.0,"Ahmed, Saifuddin; Jaidka, Kokil; Cho, Jaeho",Tweeting India’s Nirbhaya protest: a study of emotional dynamics in an online social movement.,Social Movement Studies,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=123763287&site=ehost-live,"Previous research has recognized the role of emotions in protests and social movements in the offline world. Despite the current scenario of ubiquitous social media and ‘Twitter revolutions,’ our knowledge about the connections between emotions and online protests still remains limited. In this study, we examine whether online protest actions follow the same emotional groundwork for supporting and nurturing a social movement as in the offline world, and how these emotions vary across various stages of the social movement. Through a computer-assisted emotion analysis of 65,613 Twitter posts (tweets), posted during the Nirbhaya social movement (movement against the Delhi gang-rape incident) in India, we identified a strong resemblance between online emotional patterns and offline protest emotions as discussed in literature. Formal statistical testing of a range of emotions (negativity, positivity, anger, sadness, anxiety, certainty, individualism, collectivism, and achievement) demonstrates that they significantly differed across stages of the social movement; as such, they influenced the course of the online protest, resonating parallels with offline events. The findings highlight the importance of anger and anxiety in stirring the collective conscience, and identify that positive emotion was pervasive during the protest event. Implications of these findings are discussed. [ABSTRACT FROM PUBLISHER]",Social media; Twitter (Web resource); Twitter; Emotions; social media; Social movements; India; protest; social movement; Psychology; Emotion,SocIndex,81,,,,,,,
1667,journalArticle,2018.0,"van Haperen, Sander; Nicholls, Walter; Uitermark, Justus",Building protest online: engagement with the digitally networked #not1more protest campaign on Twitter.,Social Movement Studies,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=130398874&site=ehost-live,"This article examines engagement with digitally networked, politically contentious actions. Maintaining engagement over time is a key challenge for social movements attempting to network digitally. This article argues that proximity serves as a condition to address this challenge, because it configures the personal networks upon which transmission depends. This is a paradox of digital activism: it has the capacity to transcend barriers; however, proximity is essential for sustaining relations over time. Examining Twitter data from the #not1more protest campaign against immigrant deportations in the United States, quantitative and social network analyses show a differentiated development of engagement, which results in a particular geographical configuration with the following attributes. First, there is a robust and connected backbone of core organizers and activists located in particular major cities. Second, local groups engage with the campaign with direct actions in other cities. Third, a large and transitory contingent of geographically dispersed users direct attention to the campaign. We conclude by elaborating how this geographically differentiated configuration helps to sustain engagement with digitally networked action. [ABSTRACT FROM AUTHOR]",Twitter (Web resource); Twitter; social media; Protest movements; Public demonstrations; Online social networks; Social movements; immigration; geography; Networks; social movements,SocIndex,43,,,,,,,
1668,journalArticle,2014.0,"Tremayne, Mark",Anatomy of Protest in the Digital Era: A Network Analysis of Twitter and Occupy Wall Street.,Social Movement Studies,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=92963483&site=ehost-live,"Two months before the first Occupy Wall Street (OWS) protest in September 2011, activists were using Twitter to organize and spread the movement. In this study, the earliest Twitter messages regarding #OccupyWallStreet were subjected to network analysis to answer these questions: What were the central hubs in the OWS discourse on Twitter in the summer of 2011? How did OWS emerge from among several social movement organizations to lead a nationwide series of demonstrations? What were the key points in the Twitter dialogue that aided the process of scale shift? By addressing these questions, this research connects social movement concepts with network centrality measures to provide a clearer picture of movements in the digital era. [ABSTRACT FROM AUTHOR]",Twitter (Web resource); Twitter; social media; social movements; diffusion; Network analysis; Network analysis (Communication); Occupy Wall Street; Occupy Wall Street protest movement; scale shift; Social media research; Social network research; social networking,SocIndex,413,,,,,,,
1669,journalArticle,2019.0,"Nikolayenko, Olena",Framing and counter-framing a Peace March in Russia: the use of Twitter during a hybrid war.,Social Movement Studies,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=137270366&site=ehost-live,"Framing is vital to the capacity of social movements to enlist popular support and sustain contentious collective action. Using the case of a Peace March held in Moscow on 21 September 2014, the article examines how antiwar activists and their opponents framed a protest against Russia's intervention in Ukraine. The study argues that different interpretations of patriotism underpinned divergent evaluations of the conflict and the construction of opposing identities. An analysis of Twitter posts on the eve of the march shows that peace activists positioned themselves as citizens with high moral standards and a healthy dose of patriotism, criticized the Russian government for military intervention in Ukraine, and called for a peaceful conflict resolution. In turn, opponents of the march considered themselves as real patriots and their adversaries as national traitors, denied Russia's military presence in Ukraine, and fomented an attack on critics of Russian foreign policy. The study contributes to social movement literature by analyzing the framing of antiwar activism on a social media platform in the midst of a hybrid war, marked by a great deal of ambiguity and deception about causes, dynamics, and consequences of military operations by state and non-state actors. [ABSTRACT FROM AUTHOR]","Russia; social media; framing; Social movements; Peace; Antiwar protests; Conflict management; hybrid war; Pacifists; peace march; Social sciences education; Ukraine; Russia-Ukraine Conflict, 2014-",SocIndex,19,,,,,,,
1670,journalArticle,2022.0,"Shahin, Saif; Ng, Yee Man Margaret","Connective action or collective inertia? Emotion, cognition, and the limits of digitally networked resistance.",Social Movement Studies,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=158199099&site=ehost-live,"Connective action, or individuals networking with each other online to form social movements, rarely leads to lasting change. In this study, we argue that such movements are ultimately ineffective because they struggle to sustain themselves over time and identify the reasons behind their transience. Our analysis focuses on Twitter conversations about Aadhaar, a biometric ID project that has raised concerns about data privacy and civil liberty in India, the world's largest democracy. A computational mixed-methods approach incorporating social network analysis, sentiment analysis, and structural topic modeling demonstrates that connective action against Aadhaar failed to produce a sustained discourse of resistance, with people's feelings toward and beliefs about Aadhaar vacillating sharply. The analysis draws attention to the power of brick-and-mortar social institutions, including the state and its agencies, political parties, courts, technology companies, and 'legacy' news media, in shaping and reshaping seemingly bottom-up discourses on digital platforms. It also identifies three interlinked weaknesses of connective action – the individualized nature of mobilization, excessive flexibility of social networks, and a negative emotional culture. We contend that in order to be effective, contemporary social movements need to utilize digital technologies for 'collective' action by forging collective identities that bind participants affectively and cognitively, empower them against structures of social control, and enable them to commit to non-personal and long-term objectives. [ABSTRACT FROM AUTHOR]",Social networks; Twitter Inc.; sentiment analysis; Twitter; Social network analysis; Emotions; Collective action; Social movements; India; topic modeling; social movement; emotion; influencer; Social control,SocIndex,12,,,,,,,
