,Item Type,Publication Year,Author,Title,Publication Title,DOI,Url,Abstract Note,Keywords,Database,Citation,"Social Movements, politics, policy, and Activism",News,Mis/Disinformation,Social Stratification or Segregation,Economic sociology,Health,Other
1871,journalArticle,2020.0,"Olesen, Thomas",The role of photography in the production and problematization of online affective debates: Struggles over solidarity and identity during the 2015 refugee crisis in Denmark.,Sociological Review,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=145198039&site=ehost-live,"The article analyses two contrasting photographs that powerfully shaped Danish debates about the refugee crisis in September 2015. In the first, a civilian man is seen spitting at a group of refugees from a highway bridge. In the other, a police officer sits on the highway as he plays with a young refugee girl. Politicized photographs such as these offer unique and rarely utilized sociological prisms to probe the narratives and binary codes that define national value complexes and categories of 'inside–outside', 'us–them' and 'civil–uncivil'. The spitting man and gentle cop photographs are particularly forceful in this regard as they do not simply portray refugees/migrants in isolation, but rather the reactions they generate in the host country. The article explores why and how these photographs became so resonant in stimulating affective public debates about refugees, Danish identity, and solidarity with strangers. Methodologically, the article focuses on debates occurring on Facebook, Twitter and in newspaper commentary tracks. This choice reflects a wider trend where the media ecology of Web 2.0 is transforming the way photographs are being politicized in affective publics. Finally, interviews were conducted with the journalists behind the photographs. [ABSTRACT FROM AUTHOR]",Immigrants; identity; Facebook (Web resource); Police; Refugees; democracy; refugees; affective publics; online debate; Photographs; photography; refugee crisis; solidarity,SocIndex,6,,,,,,,
1872,journalArticle,2019.0,"Brooker, Phillip",My unexpectedly militant bots: A case for Programming-as-Social-Science.,Sociological Review,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=139326071&site=ehost-live,"This article examines bots – software applications that automate web-based tasks, and which often mimic human interaction and communication – to consider sociological responses to software design and computer programming. Leveraging design methodologies for critical sociological purposes (a) allows us to envision programming as a means of opening up 'black boxes' by engaging more directly with the code through which software applications are executed, and (b) indicates the potential for sociology practitioners to design software ourselves – to build applications that fulfil the radical promise of sociology by intervening in social processes. To concretise these ideas, this article presents two stories about social media bots developed by the author: 'Philbot' (a Facebook random status generator) and '@_Zen_Bot_' (a Twitter service that provides mock lifestyle advice to users). On the basis of this demonstration, the article proposes a near-future vision of sociology where Programming-as-Social-Science features as a core research method/skill/tool. [ABSTRACT FROM AUTHOR]",Social media; Intelligent agents; bots; digital methods; Computer programming; Sociology; Social processes; 'hacktivism'; Programming-as-Social-Science (PaSS); Software architecture,SocIndex,9,,,,,,,
1873,journalArticle,2016.0,"Marres, Noortje; Gerlitz, Carolin","Interface methods: renegotiating relations between digital social research, STS and sociology.",Sociological Review,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=113308361&site=ehost-live,"This paper introduces a distinctive approach to methods development in digital social research called 'interface methods'. We begin by discussing various methodological confluences between digital media, social studies of science and technology (STS) and sociology. Some authors have posited significant overlap between, on the one hand, sociological and STS concepts, and on the other hand, the ontologies of digital media. Others have emphasized the significant differences between prominent methods built into digital media and those of STS and sociology. This paper advocates a third approach, one that (a) highlights the dynamism and relative under-determinacy of digital methods, and (b) affirms that multiple methodological traditions intersect in digital devices and research. We argue that these two circumstances enable a distinctive approach to methodology in digital social research - thinking methods as 'interface methods' - and the paper contextualizes this approach in two different ways. First, we show how the proliferation of online data tools or 'digital analytics' opens up distinctive opportunities for critical and creative engagement with methods development at the intersection of sociology, STS and digital research. Second, we discuss a digital research project in which we investigated a specific 'interface method', namely co-occurrence analysis. In this digital pilot study we implemented this method in a critical and creative way to analyse and visualize 'issue dynamics' in the area of climate change on Twitter. We evaluate this project in the light of our principal objective, which was to test the possibilities for the modification of methods through experimental implementation and interfacing of various methodological traditions. To conclude, we discuss a major obstacle to the development of 'interface methods': digital media are marked by particular quantitative dynamics that seem adverse to some of the methodological commitments of sociology and STS. To address this, we argue in favour of a methodological approach in digital social research that affirms its maladjustment to the research methods that are prevalent in the medium. [ABSTRACT FROM AUTHOR]",Online information services; digital methods; Sociology; social media analytics; Pilot projects; Digital media -- Social aspects; actor-network theory; Commitment (Psychology); digital social research; inter-disciplinary methodology; politics of technology,SocIndex,0,,,,,,,
1874,journalArticle,2015.0,"Wilkie, A; Michael, M; Plummer-Fernandez, M","Speculative method and Twitter: Bots, energy and three conceptual characters",SOCIOLOGICAL REVIEW,10.1111/1467-954X.12168,,"This paper aims to contribute to recent innovations in social scientific methodology that aspire to address the complex, iterative and performative dimensions of method. In particular, we focus on the becoming-with character of social events, and propose a speculative method for engaging with the not-as-yet. This work, being part of a larger project that uses Speculative Design and ethnographic methods to explore energy-demand reduction, specifically considers the ways in which energy-demand reduction features in the Twitter-sphere. Developing and deploying three automated Bots whose function and communications are at best obscure, and not uncommonly nonsensical, we trace some of ways in which they intervene and provoke. Heuristically, we draw on the conceptual characters' of idiot, parasite and diplomat in order to grasp how the Bots act within Twitter to evoke the instability and emergent eventuations of energy-demand reduction, community and related practices. We conclude by drawing out some of the wider implications of this particular enactment of speculative method.",Twitter; Bots; CRISIS; digital methods; diplomat; energy-demand reduction; idiot; parasite; performativity; science and technology studies; SOCIOLOGY; software roBots; speculative methods,WOS,120,,,,,,,
1875,journalArticle,2018.0,"Mercea, D; Yilmaz, KE",Movement social learning on Twitter: The case of the People's Assembly,SOCIOLOGICAL REVIEW,10.1177/0038026117710536,,"The article examines the UK movement People's Assembly against Austerity. It probes the extent to which opposition to austerity expressed on Twitter contributes to building bridges among disparate social groups affected by austerity politics and to enabling their joint collective action. The study aims to add to the scholarship on anti-austerity protests since the credit crunch. Numerous of those protests have been accompanied by vibrant activity on social media. Rather than to propose yet another examination of participant mobilisation on social media, the analysis delineates and seeks to evidence a process of social learning among the social media following of a social movement. Relying on a combination of social network, semantic and discourse analysis, the authors discuss movement social learning as a diffusion process transpiring in the communication over an extended period of substantive and organisational issues, strategy and critical reflections that crystallised a cohesive in-group among the participant entities in the People's Assembly.",MOBILIZATION; social media; PROTEST; austerity; CITIZENSHIP; CIVIL-SOCIETY ORGANIZATIONS; INDIGNADOS; OCCUPY WALL-STREET; People's Assembly; protest; social learning; social movement; STRATEGIES,WOS,20,,,,,,,
1876,journalArticle,2022.0,"Elliott, R","The 'Boomer remover': Intergenerational discounting, the coronavirus and climate change",SOCIOLOGICAL REVIEW,10.1177/00380261211049023,,"Based on an analysis of Twitter data, this article examines the appearance of generational ideas in the ways that people have defined the experience and significance of the coronavirus and climate change, as well as related them to each other. I characterize the narrative frame as one of intergenerational discounting: a description of breakdown in reciprocal obligations of care, giving rise to accusations of hypocrisy, expressions of resentment and rage, and the description of the virus as the 'Boomer remover'. This frame normatively licenses withdrawal from intergenerational action in pursuit of collective objectives, as well as erases the disproportionate negative effects of crisis conditions on those facing intersecting intragenerational disadvantages. In addition to analysing a strategic but thus far unexplored data source for social problems theory and the sociology of generations - tweets - the article contributes to this scholarship by demonstrating how generational ideas work to morally link different conditions to each other.",Twitter; climate change; coronavirus; generations; social problems; TWITTER; GENERATIONS; SOCIAL-PROBLEMS,WOS,17,,,,,,,
1877,journalArticle,2019.0,"Brooker, P",My unexpectedly militant bots: A case for Programming-as-Social-Science,SOCIOLOGICAL REVIEW,10.1177/0038026119840988,,"This article examines bots - software applications that automate web-based tasks, and which often mimic human interaction and communication - to consider sociological responses to software design and computer programming. Leveraging design methodologies for critical sociological purposes (a) allows us to envision programming as a means of opening up 'black boxes' by engaging more directly with the code through which software applications are executed, and (b) indicates the potential for sociology practitioners to design software ourselves - to build applications that fulfil the radical promise of sociology by intervening in social processes. To concretise these ideas, this article presents two stories about social media bots developed by the author: 'Philbot' (a Facebook random status generator) and '' (a Twitter service that provides mock lifestyle advice to users). On the basis of this demonstration, the article proposes a near-future vision of sociology where Programming-as-Social-Science features as a core research method/skill/tool.",bots; digital methods; 'hacktivism'; Programming-as-Social-Science (PaSS),WOS,9,,,,,,,
1878,journalArticle,2020.0,"Olesen, T",The role of photography in the production and problematization of online affective debates: Struggles over solidarity and identity during the 2015 refugee crisis in Denmark,SOCIOLOGICAL REVIEW,10.1177/0038026119886967,,"The article analyses two contrasting photographs that powerfully shaped Danish debates about the refugee crisis in September 2015. In the first, a civilian man is seen spitting at a group of refugees from a highway bridge. In the other, a police officer sits on the highway as he plays with a young refugee girl. Politicized photographs such as these offer unique and rarely utilized sociological prisms to probe the narratives and binary codes that define national value complexes and categories of 'inside-outside', 'us-them' and 'civil-uncivil'. The spitting man and gentle cop photographs are particularly forceful in this regard as they do not simply portray refugees/migrants in isolation, but rather the reactions they generate in the host country. The article explores why and how these photographs became so resonant in stimulating affective public debates about refugees, Danish identity, and solidarity with strangers. Methodologically, the article focuses on debates occurring on Facebook, Twitter and in newspaper commentary tracks. This choice reflects a wider trend where the media ecology of Web 2.0 is transforming the way photographs are being politicized in affective publics. Finally, interviews were conducted with the journalists behind the photographs.",identity; POLITICS; RESPONSES; PUBLICS; RISE; democracy; refugees; affective publics; online debate; photography; refugee crisis; solidarity; ICONS; IMAGES,WOS,6,,,,,,,
1879,journalArticle,2022.0,"Gassner, G",Spiral movement: Writing with fascism and urban violence,SOCIOLOGICAL REVIEW,10.1177/00380261221106526,,"How to move against the rise of the far-right and seemingly unstoppable autocratic leaders in many Western liberal democracies? Antifascism's interest in the built environment is often limited to the collection of address data of right-wing extremists with the aim of locating its enemies. In this piece, I write with fascism and violence through vignettes of urban situatedness. I adopt an eclectic approach, engaging with diverse theories of violence and establishing loose connections between classical sociology and fascist urbanisation, liberalism in practice and historical fascism, and material aesthetics and right-wing spaces. In so doing, I highlight endemic forms of state and capitalist violence and their spatial manifestations of ghettoisation, beautification and overcoding. Acknowledging the limits of factual knowledge and liberal appeals to the truth in breaking through fascist worldviews of domination, the architecture of the text uses a circular infrastructure that connects various parties: 'they' (Twitter users), 'I' (author), 'you' (Walter Benjamin), and numerous 'we' who are thrown together in urban environments. Rather than developing a linear argument that tries to persuade fascists, I explore writing as a collective political practice that refutes totalising accounts. With the aim of opening meaning-makings through returning to and reworking numerous views, I respond to a spiral of violence with a movement that is organised around a shared commitment to an anti-oppressive, non-hierarchical world; a movement that is out of someone's control and that spirals towards collective liberation.",built environment; fascism; liberalism; spiral movement; urban violence,WOS,0,,,,,,,
1880,journalArticle,2016.0,"Marres, N; Gerlitz, C","Interface methods: renegotiating relations between digital social research, STS and sociology",SOCIOLOGICAL REVIEW,10.1111/1467-954X.12314,,"This paper introduces a distinctive approach to methods development in digital social research called interface methods'. We begin by discussing various methodological confluences between digital media, social studies of science and technology (STS) and sociology. Some authors have posited significant overlap between, on the one hand, sociological and STS concepts, and on the other hand, the ontologies of digital media. Others have emphasized the significant differences between prominent methods built into digital media and those of STS and sociology. This paper advocates a third approach, one that (a) highlights the dynamism and relative under-determinacy of digital methods, and (b) affirms that multiple methodological traditions intersect in digital devices and research. We argue that these two circumstances enable a distinctive approach to methodology in digital social research - thinking methods as interface methods' - and the paper contextualizes this approach in two different ways. First, we show how the proliferation of online data tools or digital analytics' opens up distinctive opportunities for critical and creative engagement with methods development at the intersection of sociology, STS and digital research. Second, we discuss a digital research project in which we investigated a specific interface method', namely co-occurrence analysis. In this digital pilot study we implemented this method in a critical and creative way to analyse and visualize issue dynamics' in the area of climate change on Twitter. We evaluate this project in the light of our principal objective, which was to test the possibilities for the modification of methods through experimental implementation and interfacing of various methodological traditions. To conclude, we discuss a major obstacle to the development of interface methods': digital media are marked by particular quantitative dynamics that seem adverse to some of the methodological commitments of sociology and STS. To address this, we argue in favour of a methodological approach in digital social research that affirms its maladjustment to the research methods that are prevalent in the medium.",digital methods; CHALLENGE; ISSUE; social media analytics; actor-network theory; digital social research; inter-disciplinary methodology; politics of technology; CONTROVERSIES; LIVE; PROVOCATIONS,WOS,0,,,,,,,
