,Unnamed: 0,Item Type,Publication Year,Author,Title,Publication Title,DOI,Url,Abstract Note,Keywords,Database,Citation,"Social Movements, politics, policy, and Activism",News,Mis/Disinformation,Social Stratification or Segregation,Economic sociology,Health,Other
330,1854,journalArticle,2018.0,"Kirkwood, Steve; Cree, Viviene; Winterstein, Daniel; Nuttgens, Alex; Sneddon, Jenni",Encountering #Feminism on Twitter: Reflections on a Research Collaboration between Social Scientists and Computer Scientists.,Sociological Research Online,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=133485928&site=ehost-live,"The growth of social media presents an unparalleled opportunity for the study of social change. However, the speed and scale of this growth presents challenges for social scientists, particularly those whose methodologies tend to rely on the qualitative analysis of data that are gathered firsthand. Alongside the growth of social media, companies have emerged which have developed tools for interrogating 'big data', although often unconnected from social scientists. It is self-evident that collaboration between social scientists and social media analysis companies offers the potential for developing methods for analysing social change on large scales, bringing together their respective expertise in technological innovations and knowledge of social science. What is less well known is how such a partnership might work in practice. This article presents an example of such a collaboration, highlighting the opportunities and challenges that arose in the context of an exploration of feminism on Twitter. As will be shown, machine-learning technologies allow the analysis of data on a scale that would be impossible for human analysts, yet such approaches also heighten challenges regarding the study of social change and communication. [ABSTRACT FROM AUTHOR]",Social media; feminism; Twitter; qualitative analysis; Social change; Machine learning; social media; collaboration; Social science methodology; machine learning; 'big data'; Computer scientists; Social scientists,SocIndex,6,,,,,,,
331,1856,journalArticle,2022.0,"Pattanaik, Nupur","Book Review: Matthew O Jackson, The Human Network: How We're Connected and Why It Matters.",Sociological Research Online,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=160931543&site=ehost-live,"ISBN: 1786490226 (ebk) Professor Matthew Jackson, a globally leading researcher in social networks from Stanford University, enlightens the readers about how social webs mould and determine our lives and about how it has a far-reaching impact on human affairs. The book has a huge significance in contemporary times as social network not only is exclusive to Facebook and Twitter but also envelops social network in a broader sense which portrays the human phenomena, for example, the Corona crisis in the present context depicts diffusion and spread of disease, which is an outcome of networking relationships. [Extracted from the article]",Happiness; Human behavior; Human beings,SocIndex,-,,,,,,,
332,1868,journalArticle,2015.0,"Wilkie, Alex; Michael, Mike; Plummer-Fernandez, Matthew","Speculative method and Twitter: Bots, energy and three conceptual characters.",Sociological Review,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=101140901&site=ehost-live,"This paper aims to contribute to recent innovations in social scientific methodology that aspire to address the complex, iterative and performative dimensions of method. In particular, we focus on the becoming-with character of social events, and propose a speculative method for engaging with the not-as-yet. This work, being part of a larger project that uses Speculative Design and ethnographic methods to explore energy-demand reduction, specifically considers the ways in which energy-demand reduction features in the Twitter-sphere. Developing and deploying three automated Bots whose function and communications are at best obscure, and not uncommonly nonsensical, we trace some of ways in which they intervene and provoke. Heuristically, we draw on the 'conceptual characters' of idiot, parasite and diplomat in order to grasp how the Bots act within Twitter to evoke the instability and emergent eventuations of energy-demand reduction, community and related practices. We conclude by drawing out some of the wider implications of this particular enactment of speculative method. [ABSTRACT FROM AUTHOR]",Twitter (Web resource); Microblogs; Twitter; Online social networks; Bots; Computer software research; digital methods; diplomat; energy-demand reduction; idiot; parasite; performativity; science and technology studies; Social science methodology; software ro Bots; speculative methods,SocIndex,121,,,,,,,
333,1869,journalArticle,2022.0,"Gassner, Günter",Spiral movement: Writing with fascism and urban violence.,Sociological Review,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=158810775&site=ehost-live,"How to move against the rise of the far-right and seemingly unstoppable autocratic leaders in many Western liberal democracies? Antifascism's interest in the built environment is often limited to the collection of address data of right-wing extremists with the aim of locating its enemies. In this piece, I write with fascism and violence through vignettes of urban situatedness. I adopt an eclectic approach, engaging with diverse theories of violence and establishing loose connections between classical sociology and fascist urbanisation, liberalism in practice and historical fascism, and material aesthetics and right-wing spaces. In so doing, I highlight endemic forms of state and capitalist violence and their spatial manifestations of ghettoisation, beautification and overcoding. Acknowledging the limits of factual knowledge and liberal appeals to the truth in breaking through fascist worldviews of domination, the architecture of the text uses a circular infrastructure that connects various parties: 'they' (Twitter users), 'I' (author), 'you' (Walter Benjamin), and numerous 'we' who are thrown together in urban environments. Rather than developing a linear argument that tries to persuade fascists, I explore writing as a collective political practice that refutes totalising accounts. With the aim of opening meaning-makings through returning to and reworking numerous views, I respond to a spiral of violence with a movement that is organised around a shared commitment to an anti-oppressive, non-hierarchical world; a movement that is out of someone's control and that spirals towards collective liberation. [ABSTRACT FROM AUTHOR]",Right-wing extremists; built environment; Built environment; Classical test theory; fascism; Fascism; liberalism; Political science writing; spiral movement; urban violence; Urban violence,SocIndex,-,,,,,,,
334,1873,journalArticle,2016.0,"Marres, Noortje; Gerlitz, Carolin","Interface methods: renegotiating relations between digital social research, STS and sociology.",Sociological Review,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=113308361&site=ehost-live,"This paper introduces a distinctive approach to methods development in digital social research called 'interface methods'. We begin by discussing various methodological confluences between digital media, social studies of science and technology (STS) and sociology. Some authors have posited significant overlap between, on the one hand, sociological and STS concepts, and on the other hand, the ontologies of digital media. Others have emphasized the significant differences between prominent methods built into digital media and those of STS and sociology. This paper advocates a third approach, one that (a) highlights the dynamism and relative under-determinacy of digital methods, and (b) affirms that multiple methodological traditions intersect in digital devices and research. We argue that these two circumstances enable a distinctive approach to methodology in digital social research - thinking methods as 'interface methods' - and the paper contextualizes this approach in two different ways. First, we show how the proliferation of online data tools or 'digital analytics' opens up distinctive opportunities for critical and creative engagement with methods development at the intersection of sociology, STS and digital research. Second, we discuss a digital research project in which we investigated a specific 'interface method', namely co-occurrence analysis. In this digital pilot study we implemented this method in a critical and creative way to analyse and visualize 'issue dynamics' in the area of climate change on Twitter. We evaluate this project in the light of our principal objective, which was to test the possibilities for the modification of methods through experimental implementation and interfacing of various methodological traditions. To conclude, we discuss a major obstacle to the development of 'interface methods': digital media are marked by particular quantitative dynamics that seem adverse to some of the methodological commitments of sociology and STS. To address this, we argue in favour of a methodological approach in digital social research that affirms its maladjustment to the research methods that are prevalent in the medium. [ABSTRACT FROM AUTHOR]",Online information services; digital methods; Sociology; social media analytics; Pilot projects; Digital media -- Social aspects; actor-network theory; Commitment (Psychology); digital social research; inter-disciplinary methodology; politics of technology,SocIndex,0,,,,,,,
335,1879,journalArticle,2022.0,"Gassner, G",Spiral movement: Writing with fascism and urban violence,SOCIOLOGICAL REVIEW,10.1177/00380261221106526,,"How to move against the rise of the far-right and seemingly unstoppable autocratic leaders in many Western liberal democracies? Antifascism's interest in the built environment is often limited to the collection of address data of right-wing extremists with the aim of locating its enemies. In this piece, I write with fascism and violence through vignettes of urban situatedness. I adopt an eclectic approach, engaging with diverse theories of violence and establishing loose connections between classical sociology and fascist urbanisation, liberalism in practice and historical fascism, and material aesthetics and right-wing spaces. In so doing, I highlight endemic forms of state and capitalist violence and their spatial manifestations of ghettoisation, beautification and overcoding. Acknowledging the limits of factual knowledge and liberal appeals to the truth in breaking through fascist worldviews of domination, the architecture of the text uses a circular infrastructure that connects various parties: 'they' (Twitter users), 'I' (author), 'you' (Walter Benjamin), and numerous 'we' who are thrown together in urban environments. Rather than developing a linear argument that tries to persuade fascists, I explore writing as a collective political practice that refutes totalising accounts. With the aim of opening meaning-makings through returning to and reworking numerous views, I respond to a spiral of violence with a movement that is organised around a shared commitment to an anti-oppressive, non-hierarchical world; a movement that is out of someone's control and that spirals towards collective liberation.",built environment; fascism; liberalism; spiral movement; urban violence,WOS,-,,,,,,,
336,1880,journalArticle,2016.0,"Marres, N; Gerlitz, C","Interface methods: renegotiating relations between digital social research, STS and sociology",SOCIOLOGICAL REVIEW,10.1111/1467-954X.12314,,"This paper introduces a distinctive approach to methods development in digital social research called interface methods'. We begin by discussing various methodological confluences between digital media, social studies of science and technology (STS) and sociology. Some authors have posited significant overlap between, on the one hand, sociological and STS concepts, and on the other hand, the ontologies of digital media. Others have emphasized the significant differences between prominent methods built into digital media and those of STS and sociology. This paper advocates a third approach, one that (a) highlights the dynamism and relative under-determinacy of digital methods, and (b) affirms that multiple methodological traditions intersect in digital devices and research. We argue that these two circumstances enable a distinctive approach to methodology in digital social research - thinking methods as interface methods' - and the paper contextualizes this approach in two different ways. First, we show how the proliferation of online data tools or digital analytics' opens up distinctive opportunities for critical and creative engagement with methods development at the intersection of sociology, STS and digital research. Second, we discuss a digital research project in which we investigated a specific interface method', namely co-occurrence analysis. In this digital pilot study we implemented this method in a critical and creative way to analyse and visualize issue dynamics' in the area of climate change on Twitter. We evaluate this project in the light of our principal objective, which was to test the possibilities for the modification of methods through experimental implementation and interfacing of various methodological traditions. To conclude, we discuss a major obstacle to the development of interface methods': digital media are marked by particular quantitative dynamics that seem adverse to some of the methodological commitments of sociology and STS. To address this, we argue in favour of a methodological approach in digital social research that affirms its maladjustment to the research methods that are prevalent in the medium.",digital methods; CHALLENGE; ISSUE; social media analytics; actor-network theory; digital social research; inter-disciplinary methodology; politics of technology; CONTROVERSIES; LIVE; PROVOCATIONS,WOS,0,,,,,,,
337,1895,journalArticle,,"Murthy, Dhiraj; O’Brien, John D.; Gross, Alexander; Meyers, Nathan",Variations in the Temporal Structure of Sociability across American Cities,Sociology,10.1177/0038038520956940,https://doi-org.ezproxy.lib.utexas.edu/10.1177/0038038520956940,"Though sociologists have been interested in how temporal patterns of sociability vary in urban contexts, the study of city-level dynamics at short timescales has been challenging historically. Social media and new computational methods provide a solution. Our study clusters cities using sociality as a metric. We collected three months of social media data to investigate variation in the temporal structure of sociability across American cities. We find that cities cluster into three distinct types (“Coastal”, “Transitional” and “Heartland”) and that geographic proximity together with race, education and language associate with this clustering. Specifically, we found that clusters of Blacker cities tend to tweet more per capita, but also that more highly educated cities tend to tweet less per capita. These findings provide evidence that social media may be facilitating new opportunities to empower traditionally marginalized urban groups, a conclusion relevant to #BlackLivesMatter, the George Floyd protests and other social movements.",,SAGE,-,,,,,,,
338,1901,journalArticle,2021.0,"Murthy, Dhiraj; O'Brien, John D; Gross, Alexander; Meyers, Nathan",Variations in the Temporal Structure of Sociability across American Cities.,Sociology,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=148517170&site=ehost-live,"Though sociologists have been interested in how temporal patterns of sociability vary in urban contexts, the study of city-level dynamics at short timescales has been challenging historically. Social media and new computational methods provide a solution. Our study clusters cities using sociality as a metric. We collected three months of social media data to investigate variation in the temporal structure of sociability across American cities. We find that cities cluster into three distinct types ('Coastal', 'Transitional' and 'Heartland') and that geographic proximity together with race, education and language associate with this clustering. Specifically, we found that clusters of Blacker cities tend to tweet more per capita, but also that more highly educated cities tend to tweet less per capita. These findings provide evidence that social media may be facilitating new opportunities to empower traditionally marginalized urban groups, a conclusion relevant to #BlackLivesMatter, the George Floyd protests and other social movements. [ABSTRACT FROM AUTHOR]",Social change; social media; Social movements; Political systems; network analysis; Sociologists; city dynamics; daily life; Sociability; temporality; urban studies,SocIndex,-,,,,,,,
339,1903,journalArticle,2018.0,"Fownes, Jennifer R.; Yu, Chao; Margolin, Drew B.",Twitter and climate change.,Sociology Compass,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=129953552&site=ehost-live,"Abstract: Twitter provides a useful tool for studying public conversations about climate change, an issue that crosses international boundaries and stirs political and scientific debate. This review presents what is currently known about the way climate change is discussed on Twitter, acknowledging advantages and limitations and suggesting future areas for study. As an accessible platform, Twitter allows public expression of opinions on climate change and provides data on how these fluctuate over different times and places. Moving forward, studies assessing climate views can be improved by better linking them to demographic and other data indicating the population that Twitter users represent. The open‐ended content of tweets provides additional information, such as which topics are associated with climate change and which terms are used to discuss it. Future studies can build on these results to capture a wider range of climate‐related discussion. Finally, researchers are using Twitter to understand who initiates and participates in climate change dialog and how, by categorizing users as different actors—such as politicians, celebrities, NGOs, or the general public. Future research could consider how effective these efforts are, and how Twitter activity translates to offline outcomes. [ABSTRACT FROM AUTHOR]",Twitter (Web resource); Politicians; Political debates; Climate change; Conversation analysis,SocIndex,0,,,,,,,
