,Unnamed: 0,Item Type,Publication Year,Author,Title,Publication Title,DOI,Url,Abstract Note,Keywords,Database,Citation,"Social Movements, politics, policy, and Activism",News,Mis/Disinformation,Social Stratification or Segregation,Economic sociology,Health,Other
240,1277,journalArticle,,"Maurantonio, Nicole","Burning Karen’s Headquarters: Gender, Race, & the United Daughters of the Confederacy Headquarters",Memory Studies,10.1177/17506980211054273,https://doi-org.ezproxy.lib.utexas.edu/10.1177/17506980211054273,"In the early morning hours of 31 May 2020 in Richmond, Virginia, along with graffiti to the monuments lining the city’s historic Monument Avenue, the nearby headquarters of the United Daughters of the Confederacy was covered in colorful graffiti and set aflame. This article explores the gendered and raced critiques of the United Daughters of the Confederacy’s memory work communicated by this protest action, using the “Karen meme” as its point of departure. Invocations of “Karen” on Twitter in response to the Richmond protest made pointed arguments about narrative, place, and aesthetics, critiquing not only the Daughters’ role in remembering the Confederacy but the “Southern lady” trope within American public memory. Rather than an oblique reference, the Karen meme, this article argues, underscored Twitter’s potential as a site of anti-racist resistance during times of crisis.",,SAGE,-,,,,,,,
241,1282,journalArticle,2018.0,"Moloney, Mairead Eastin; Love, Tony P.",#TheFappening.,Men & Masculinities,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=133057198&site=ehost-live,"Using an interactionist framework, we analyze publicly available data from Twitter to track real-time reactions to the widely publicized celebrity nude photo hacking of 2014 (“The Fappening”). We ask: “Related to The Fappening, what manhood acts are employed in virtual social space?” Using search terms for “fappening” or “#thefappening,” we collected 100 tweets per hour from August 31 to October 1, 2014 (Average: 1,700/day). Coding and qualitative analyses of a subsample of tweets (N = 9,750) reveal four virtual manhood acts commonly employed to claim elevated status in the heterosexist hierarchy and reproduce gendered inequality. These acts include (1) creation of homosocial, heterosexist space; (2) sexualization of women; (3) signaling possession of a heterosexual, male body; and (4) humor as a tool of oppression. This article introduces the concept of “virtual manhood acts” and contributes to growing understandings of the reproduction of manhood and the oppression of women in online social spaces. [ABSTRACT FROM AUTHOR]",identity; Online social networks; technology; Masculinity; hegemonic masculinity; gender equality; manhood acts; patriarchy; Socialism & homosexuality,SocIndex,0,,,,,,,
242,1285,journalArticle,2019.0,"Manfredi, JL",Xacobeo: the international press' perception of the Way of St James (2009-2017),METHAODOS-REVISTA DE CIENCIAS SOCIALES,10.17502/m.rcs.v7i2.308,,"This work studies the international press's perception of the Way of St James in 111,965 articles published in 21 languages during the period 2009-2017, The study performed here on what has been identified as a place branding activity with the collaboration of the public and private sectors is based on three hypotheses; 1) the international press coverage of the Way of St James is seasonal, i.e. directly related to a rise in summer visitor numbers; 2) the Way is a relevant asset in the construction of the image of Spain as an international tourist destination as regards culture, religion, and art; and 3) the Xacobeo brand is recognised and we placed in the reference press. As to the first assumption, it has been observed that an increase in international press coverage of the Way generally positive does indeed coincide with a rise in the number of pilgrims during the summer months, and when this coverage continues in the following months it boosts visitor numbers. The second assumption has also been confirmed. But as regards the Xacobeo brand its perception leaves a lot of be desired: it seems the great managerial challenge to boost tourism in the next years.",Twitter; STAKEHOLDERS; NETWORK; PLACE; tourism; pilgrim; place branding,WOS,0,,,,,,,
243,1286,journalArticle,,"Giglietto, Fabio; Rossi, Luca",Ethics and Interdisciplinarity in Computational Social Science,Methodological Innovations Online,10.4256/mio.2012.003,https://doi-org.ezproxy.lib.utexas.edu/10.4256/mio.2012.003,"During the last few years a growing amount of content produced by Internet users has become publicly available online. These data come from a variety of places, including popular social web services like Facebook and Twitter, consumer services like Amazon or weblogs. The research opportunities opened up by this socio-technological innovation are, as shown by the growing literature on the topic, huge. At the same time new challenges for social scientists arise. In this paper we will focus on two of the main challenges posed to the growth of the so-called computational social science: interdisciplinarity and ethics. While the searchability and persistence of this information make it ideal for sociological research, a quantitative approach is still challenging because of the size and complexity of the data. Collecting, storing and analyzing these data often require technical skills beyond the traditional curricula of social scientists. These projects require, in fact, collaboration with computer scientists. Nevertheless developing a common interdisciplinary project is often challenging because of the different backgrounds of the researchers. At the same time the availability of this content poses a challenge concerning privacy and research ethics. Due to the amount of data and the fact that the real identity of the author is often hidden behind a nickname, it is often impossible to ask the subject involved to consent to the use of their data. On the other hand, especially in the first wave of web 2.0, this information has been – intentionally or not – publicly shared by the users. While a technique of dis-embedding the identity of the user from the content analyzed is often the solution used to bypass this issue, an even more important privacy-related challenge for computational social science is emerging. Due to the wide adoption of social network sites such Facebook or Google+, where a user may decide to share his content with his/her group of friends only, the amount of public data will change and decrease in the future. We will discuss this issue by enumerating a number of possible future scenarios.",,SAGE,0,,,,,,,
244,1287,journalArticle,2012.0,"Giglietto, Fabio; Rossi, Luca",Ethics and interdisciplinarity in computational social science.,Methodological Innovations Online,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=90475812&site=ehost-live,"This article discusses the growing use of social network sites such as Facebook and Twitter and consumer services like Amazon or weblogs by Internet users to share news, media content and information. The author reveals that such sites and services have produced over the years a growing amount of content which has become publicly available online. The research opportunities opened up by this socio-technological innovation as well as challenges it posed for social scientists are also discussed.",Social media; Online social networks; Technological innovations; Internet users; privacy; Research ethics; computational social sciences; Customer services; research ethics,SocIndex,0,,,,,,,
245,1290,journalArticle,2018.0,"Abul-Fottouh, Deena; Fetner, Tina",SOLIDARITY OR SCHISM: IDEOLOGICAL CONGRUENCE AND THE TWITTER NETWORKS OF EGYPTIAN ACTIVISTS.,Mobilization,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=129363584&site=ehost-live,"Social movement scholarship on the role of coalitions in advancing social change claims that communication across ideological boundaries can foster a collective identity among diverse groups of activists. New communications technology, especially activists' widespread adoption of social media, calls into question whether these claims apply equally to online social media-based coalitions. Using the case of the Egyptian revolution in the Arab Spring, we conduct a series of social network analyses of the Twitter networks of activists. We find that social movement coalitions theory accurately predicts the conditions under which coalitions form and dissolve for online activists, as it does for on-the-ground activists. Among activists of diverse ideologies, we identify a pattern of solidarity in the early days of the revolutionary period, followed by a period of schism after a military crackdown on protestors. This research extends social movement theory to the sphere of digital activism. [ABSTRACT FROM AUTHOR]",Twitter (Web resource); Ideology; Solidarity; Activists; Schism,SocIndex,0,,,,,,,
246,1293,journalArticle,2018.0,"Abul-Fottouh, D; Fetner, T",SOLIDARITY OR SCHISM: IDEOLOGICAL CONGRUENCE AND THE TWITTER NETWORKS OF EGYPTIAN ACTIVISTS,MOBILIZATION,10.17813/1086-671X-23-1-23,,"Social movement scholarship on the role of coalitions in advancing social change claims that communication across ideological boundaries can foster a collective identity among diverse groups of activists. New communications technology, especially activists' widespread adoption of social media, calls into question whether these claims apply equally to online social media-based coalitions. Using the case of the Egyptian revolution in the Arab Spring, we conduct a series of social network analyses of the Twitter networks of activists. We find that social movement coalitions theory accurately predicts the conditions under which coalitions form and dissolve for online activists, as it does for on-the-ground activists. Among activists of diverse ideologies, we identify a pattern of solidarity in the early days of the revolutionary period, followed by a period of schism after a military crackdown on protestors. This research extends social movement theory to the sphere of digital activism.",SOCIAL MEDIA; ONLINE; PATTERNS; MOVEMENT; DIFFUSION; REVOLUTION; COALITION PROTEST; GERMANY; ORGANIZATION; PROTEST CAMPAIGNS,WOS,0,,,,,,,
247,1294,journalArticle,2022.0,"Pavan, E; Rapini, A","""BATTLES OVER ISSUES"" IN NETWORKED PUBLICS: INVESTIGATING THE DISCURSIVE MOBILIZATION OF THE ANTIFASCIST FRAME ON TWITTER",MOBILIZATION,10.17813/1086-671X-27-1-69,,"In this article we explore the discursive mobilization of movement frames within networked publics-a form of unorganized digital activism through which movement organizations, activists, and citizens politicize ordinary conversations by engaging in adversarial meaningmaking dynamics online. Leaning on large-scale semantic network analysis and content analysis, we investigate the mobilization of the frame of antifascism within the conversation that sparked on Twitter after the brutal shooting of a group of African citizens by an Italian neofascist militant in 2018. We pay particular attention to how the discursive mobilization of the frame of antifascism occurs immediately after the shooting and how it evolves particularly in connection with offline protests. Our results shed light on the fluid nature of discursive mobilization patterns which underpin both the identification with the antifascist tradition and attempts to delegitimize this instance of collective action.",ACTION REPERTOIRES; SOCIAL MEDIA; ONLINE; PROTEST; INDIGNADOS; ACTIVISM; MOVEMENTS; EVENTS,WOS,-,,,,,,,
248,1297,journalArticle,2021.0,"Roger, Fabrice","L'Arbre qui cache la forêt: on the sexualization of the term beurette, Gilles Kepel's travel writing, and the French mission civilisatrice.",Modern & Contemporary France,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=154269331&site=ehost-live,"In June 2020, the hasthtag #TF1raciste began trending on French Twitter after the synopsis of a TV series broadcast on France's first television channel described a female character of Maghrebi descent as a beurette. As the term was being debated on many a media outlet, sociologists explained that beurette is embedded in a colonial rhetoric that fetishizes Oriental women and noted that its contemporary usage is mostly associated with the pornographic industry, suggesting a discriminatory if niche representation of Arab women in France. Through an analysis of the travel writing of Gilles Kepel, France's leading expert on Islamism, this article argues that this representation is not restricted to the marginal production of adult content but that it is instead found in a public representation of Islam that, behind its denunciation of Islamism, hides a French yearning for the colonial mission civilisatrice. (English) [ABSTRACT FROM AUTHOR]","Twitter (Web resource); Islam & politics; Kepel, Gilles, 1955-; North African literature; Travel writing",SocIndex,-,,,,,,,
249,1298,journalArticle,2018.0,"Cesare, Nina; Branstad, Jennifer",Mourning and memory in the twittersphere.,Mortality,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=126361637&site=ehost-live,"Emerging work in the field of social media and mourning suggests that social media spaces have changed the landscape of grief by encouraging mourners to form communities online, post public statements about loss, and maintain continuing bonds with the deceased. While existing studies restrict their analyses to public or private online spaces, we examine a space that is suited to both private communication and information broadcast. In this paper, we analyse mentions of deceased Twitter users and find that Twitter facilitates multiple types of mourning behaviours previously identified in isolation within other online spaces. While some Twitter users engage directly with the deceased and display evidence of continuing bonds, others use Twitter to comment on the death of high profile individuals or individuals whose death sparked their interest – often connecting these deaths to broader topics, including current events and calls for social change. Overall, our findings suggest that Twitter is a unique online space that encourages users to engage in a variety of personal and public communication that ranges from highly personal and intimate interaction to abstracted and impersonal commenting. [ABSTRACT FROM AUTHOR]",Social media; Twitter; social media; Attitudes toward death; Grief; Bereavement; digital data; Mourning; remembrance,SocIndex,0,,,,,,,
