,Unnamed: 0,Item Type,Publication Year,Author,Title,Publication Title,DOI,Url,Abstract Note,Keywords,Database,Citation,"Social Movements, politics, policy, and Activism",News,Mis/Disinformation,Social Stratification or Segregation,Economic sociology,Health,Other
60,242,journalArticle,2022.0,"Huang, Tao",A QUADRUPLE DOCTRINAL FRAMEWORK OF FREE SPEECH.,Columbia Human Rights Law Review,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=155915537&site=ehost-live,"Existing theories and doctrines of free speech have focused on why the freedom to express is indispensable for realizing the values that we treasure, such as truth or democracy. However, how expression facilitates those values is underexplored. This Article proposes a doctrinal framework of free speech consisting of four parts: right of control over one’s information, right to know, right of access to platforms, and behavioral rules of public discussion. These are the constitutive parts that are necessary for the exercise of free speech to be meaningful and effective. After elaborating on these elements, this Article tests the framework by analyzing four cases: the European Union’s Right to Be Forgotten, the information disclosure laws of China, the blocking of Trump’s Twitter account, and the Indian hate speech incident. Those four cases offer a more comprehensive scenario as to how the quadruple framework operates in real contexts. [ABSTRACT FROM AUTHOR]",Democracy; Hate speech; Right to be forgotten; Freedom of expression; Disclosure laws; Freedom of speech,SocIndex,-,,,,,,,
61,243,journalArticle,2020.0,"Altman-Lupu, Michael J.",UGANDA'S TAX ON SOCIAL MEDIA: FINANCIAL BURDENS AS A MEANS OF SUPPRESSING DISSENT.,Columbia Human Rights Law Review,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=145312114&site=ehost-live,"In response to political upheaval, African states have restricted access to social media platforms. In what appears to be the start of a regional trend, several East African nations have imposed taxes and fees on social media. Uganda has levied the world's first tax on social media users, imposing in 2018 a daily tax on the use of fiftyeight websites and applications, including Facebook, Twitter, Instagram, WhatsApp, and Skype. To access these platforms, one must pay a daily fee of 200 Ugandan Shillings ($.054 USD). This Note will use the Ugandan social media tax as a case study through which to examine the legality, under international law, of financial burdens designed to suppress political dissent. While the analysis will focus solely on Uganda's law, much of it will apply beyond Uganda's borders to countries pursuing similar legislation. Part I provides important background with respect to the Ugandan scheme. Part II explores freedom of expression over the Internet under international law and determines what types of restrictions on expression are legally permissible. Part III analyzes whether a tax that affects speech would be considered a restriction of expression. Finally, Part IV examines the social media tax through the lens of Article 19 of the International Covenant on Civil and Political Rights (ICCPR) and analyzes the consequences of a determination that the social media tax violates international norms, both within Uganda and more broadly across East Africa. [ABSTRACT FROM AUTHOR]",Social media; Political opposition; Freedom of expression; International law; Taxation; Uganda,SocIndex,-,,,,,,,
62,244,journalArticle,2019.0,"Harris, Lindsay M.",WITHHOLDING PROTECTION.,Columbia Human Rights Law Review,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=136834691&site=ehost-live,"In June 2018, President Trump wrote a pair of tweets en route to his golf course, calling for ""no Judges or Court Cases"" at our border and swift deportation of immigrants, essentially without due process. While immigrant advocates were quick to explain the myriad constitutional problems with this proposal, elements of Trump's dream are already a reality. This Article reveals how a single Customs and Border Protection officer can short-circuit the checks and balances prescribed by U.S. and international law to protect refugees from being returned to harm, and cast a long shadow over a future, meritorious asylum claim. In light of the growing attention to the plight of those fleeing persecution and seeking asylum at our borders, this Article examines shortcomings in both law and practice, illuminating the long-lasting ramifications of erroneously issued expedited removal orders for asylum seekers and their families. Congress designed the expedited removal system to expedite deportations and circumvent due process before an immigration judge. Certain humanitarian protections are built into the system to ensure that the United States meets its international and domestic legal obligations not to return refugees to a place where they would face persecution or torture. In practice, these humanitarian protections are too often improperly implemented and front-line border enforcement officials, whether manifesting bias against asylum seekers or lacking proper training and expertise, routinely ignore U.S. law and the Department of Homeland Security's own regulations. This results in the wrongful deportation of asylum seekers and, as revealed in the Article, in permanent negative ramifications for those lucky enough to make it back over the border to in an attempt to re-apply for asylum. The Article examines the disastrous interplay between two of the ""speed deportation"" processes of expedited removal and reinstatement of removal, the lack of sufficient safeguards that leave refugee screening at our borders in the shadows, and the absence of judicial review. The Article seeks not only to expose and analyze this problem, but also to improve the situation by considering a suite of pragmatic, actionable solutions to close the gap between the humanitarian protections prescribed by law and the reality faced by asylum seekers at the U.S. border. As an immediate first step to implement the humanitarian protections enshrined in law, the Article explores the merits and risks of using readily available technology: the use of Body-Worn Cameras by Customs and Border Protection officers conducting screenings of potential refugees at the border to fill the protection gap. [ABSTRACT FROM AUTHOR]","United States; Border security; Trump, Donald, 1946-; Deportation; Deportation policy; Legal status of political refugees",SocIndex,0,,,,,,,
63,246,journalArticle,,"Trusolino, Madison",“I wanna kill my rapist”: Margaret Cho’s #12DaysofRage campaign as promotional digital activism,Communication and the Public,10.1177/20570473221111200,https://doi-org.ezproxy.lib.utexas.edu/10.1177/20570473221111200,"On November 1, 2015, comedian Margaret Cho announced a two-part campaign inspired by her history as a sexual-abuse survivor, to promote her new music video “I Wanna Kill My Rapist”. This included the creation of the hashtag #12DaysofRage. In this article, I explore how Cho used her status as a celebrity to circulate #12DaysofRage which acted as a discursive intervention in rape culture. I used content analysis and thematic analysis to identify themes in the archive of 2401 tweets I collected. I also performed a feminist discourse analysis on both the tweets and news coverage of the campaign to situate the hashtag within its historical, social, and political context. I argue that Cho performed what I call “promotional activism”, a subsection of celebrity activism where a celebrity promotes a cause as part of the promotion of a particular project or product. Cho’s choice to centre herself in the campaign made it impossible to separate Cho from the hashtag, preventing #12DaysofRage from greater viral potential, but still acting as a resonant, but ephemeral, gathering point for survivor-focused advocacy.",,SAGE,-,,,,,,,
64,247,journalArticle,,"Clark, Meredith D.",DRAG THEM: A brief etymology of so-called “cancel culture”,Communication and the Public,10.1177/2057047320961562,https://doi-org.ezproxy.lib.utexas.edu/10.1177/2057047320961562,"The term “cancel culture” has significant implications for defining discourses of digital and social media activism. In this essay, I briefly interrogate the evolution of digital accountability praxis as performed by Black Twitter, a meta-network of culturally linked communities online. I trace the practice of the social media callout from its roots in Black vernacular tradition to its misappropriation in the digital age by social elites, arguing that the application of useful anger by minoritized people and groups has been effectively harnessed in social media spaces as a strategy for networked framing of extant social problems. This strategy is challenged, however, by the dominant culture’s ability to narrativize the process of being “canceled” as a moral panic with the potential to upset the concept of a limited public sphere.",,SAGE,0,,,,,,,
65,248,journalArticle,,"Shao, Lingwei; Zhang, Hong",Global voice and social television: Exploring microblogging responses to “The Voice” shows in China and Germany,Communication and the Public,10.1177/2057047316649962,https://doi-org.ezproxy.lib.utexas.edu/10.1177/2057047316649962,"This study examines the audiences’ discussions on the local adaptations of The Voice of China and The Voice of Germany through a content analysis of 128 microblogging posts. Specifically, this research explores the content, language and tone of the sampled posts on Sina Weibo and Twitter, respectively. The study found that while German audiences take notice of various topics relating to the show, Chinese audiences mainly focus on talents. The Chinese audiences have also paid attention to the talents’ age in accordance with their respect to the elderly in the society. Compared to the German audiences, the Chinese audiences post in their mother tongue exclusively and they are more critical. The findings suggest marked differences of the audiences’ responses to the shows on microblogging websites in different national contexts, but also partly challenge the traditional cultural values proposed by Hall and Hofstede based on researches of offline behaviors.",,SAGE,-,,,,,,,
66,251,journalArticle,,"Hopke, Jill E.; Gabay, Itay; Kim, Sojung C.; Rojas, Hernando",Mobile phones and political participation in Colombia: Mobile Twitter versus mobile Facebook,Communication and the Public,10.1177/2057047316642607,https://doi-org.ezproxy.lib.utexas.edu/10.1177/2057047316642607,"In this article, we test the relationships between Twitter and Facebook use on mobile phones and political conversation with offline and online political participation, as well as online expressive communication. Our findings show that using Twitter on mobile phones is associated with a higher likelihood for both online and offline political participation, as well as online expressive communication. Using Facebook is associated with a higher likelihood for online expressive communication only. The key contribution of this article is to show empirical differences between the relationships of social media and social networking on mobile devices with political participation and online expressive communication. Public social media apps, such as Twitter, bring mobile communication back into the public realm of a (albeit diffused) broadcast-like channel. Mobile Twitter adds to the affordances of mobility, networked connectivity, and the publicness of social media.",,SAGE,0,,,,,,,
67,265,journalArticle,2019.0,"Wright, Jared M.; Goldwasser, Dan; Mansingka, Aviral Sandeep; Husain, Ammar",Drive-By Solidarity: Online Relationships between Twitter Campaigns of #OpKKK and #BlackLivesMatter.,Conference Papers -- American Sociological Association,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=141310369&site=ehost-live,"How can short term, strategic campaigns be a basis for solidarity? This paper offers a theoretical and empirical exploration of a less-frequently discussed form of solidarity between two diverse campaigns; one based less on shared identity and more on shared values; one that is aimed less at persistence and more at short-term impact. Building upon earlier conceptual work (Wright et al. 2018), we call this form drive-by solidarity because of its one-way, unsolicited, hit-and-run nature. This paper examines drive-by solidarity through case of Anonymous' ""Operation KKK"" (#OpKKK), an online hacktivist campaign against the Ku Klux Klan carried out in response to threats of violence they made against #BlackLivesMatter protesters in Ferguson, Missouri, in November 2014. After constructing a timeline of events from available news stories and videos for context, we use over three million tweets to conduct a series of network analyses to model the most significant online accounts associated with each campaign as well as the connections built across the respective online discursive spheres through retweets and mentions. We graph both the period of the 2014 #OpKKK campaign, along with its revival one year later, in order to empirically examine the short- and long-term effects. Although Anonymous acted unilaterally and made no efforts to be inclusive of #BlackLivesMatter activists in their deliberations, the campaigns became politically coordinated. #OpKKK successfully achieved its initial goals; however, longer-term effects were more volatile. This form of solidarity is theoretically compelling because it seems to challenge much extant theory on the role of identity in building solidarities, and even forces us to rethink social movement success. Furthermore, we propose that drive-by solidarity could offer a possible model for other movements seeking high-impact, low cost, short-term campaigns. [ABSTRACT FROM AUTHOR]",Social movements; Ferguson (Mo.); Online identities; Solidarity; Role theory; Ku Klux Klan (19th century); Threats of violence,SocIndex,-,,,,,,,
68,268,journalArticle,2019.0,Soomin Sophie Cho; Dan Wang,The Role of Temporal Dynamics in the Effects of Content Innovativeness on Diffusion.,Conference Papers -- American Sociological Association,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=141310753&site=ehost-live,"Studies of diffusion have long drawn substantial interest from social movement scholars. With the rise in social media, scholars have become increasingly interested in how the nature of content on social media might be related to its dissemination across online social networks. In this paper, we examine how content differentiation affects the spread of a social movement. We argue that the various stages of a protest cycle moderate the relationship between the innovativeness of content related to a movement and the rate of diffusion of the movement. To test our propositions, we adopt methods from natural language processing to conduct a computational analysis of content related to the Black Lives Matter movement on Twitter from May 2016 to July 2016. Our findings show that tweets with less differentiated content are more likely to spread during the initial stage of a protest cycle - which we call the ripening stage - but when the movement gains momentum - entering what we call the frenzy stage - tweets with more differentiated content are more likely to spread. [ABSTRACT FROM AUTHOR]",Natural language processing; Social movements; Black Lives Matter movement; Diffusion,SocIndex,-,,,,,,,
69,295,journalArticle,2014.0,"Verboord, Marc; van Noord, Sharon",The online place of popular music. Explaining pop artists' media attention in the digital age.,Conference Papers -- American Sociological Association,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=111808571&site=ehost-live,"Many publicists and scholars have pointed to internet's potential to increase connectivity across the world which would imply an equalizing effect, yet few have examined this. This article studies the importance of geographical origin in the digital age for the case of popular music production. More concretely, we study the extent to which the internet helps reducing inequality between artists from central cities in popular music production (e.g. New York, London) versus more peripheral cities. Our focus is on differences in media attention both by professional music critics and consumers, and how this is related to (a) the cities in which artists are located, and (b) the social media resources artists have at their disposal. Our analysis concerns one month of new pop album releases. The results show that artists coming from more central cities have higher chances to get media attention -- both by professional and amateur critics -- than artists from peripheral cities. Building a fan base on social media such as Facebook, Twitter or MySpace can compensate some of this inequality, but not all. [ABSTRACT FROM AUTHOR]",Social media; Participatory culture; Centrality of production; Music geography; Music journalism; Pop music,SocIndex,-,,,,,,,
