,Unnamed: 0,Item Type,Publication Year,Author,Title,Publication Title,DOI,Url,Abstract Note,Keywords,Database,Citation,"Social Movements, politics, policy, and Activism",News,Mis/Disinformation,Social Stratification or Segregation,Economic sociology,Health,Other
300,1702,journalArticle,2014.0,"Morales, A. J.; Borondo, J.; Losada, J. C.; Benito, R. M.",Efficiency of human activity on information spreading on Twitter.,Social Networks,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=97279757&site=ehost-live,"Understanding the collective reaction to individual actions is key to effectively spread information in social media. In this work we define efficiency on Twitter, as the ratio between the emergent spreading process and the activity employed by the user. We characterize this property by means of a quantitative analysis of the structural and dynamical patterns emergent from human interactions, and show it to be universal across several Twitter conversations. We found that some influential users efficiently cause remarkable collective reactions by each message sent, while the majority of users must employ extremely larger efforts to reach similar effects. Next we propose a model that reproduces the retweet cascades occurring on Twitter to explain the emergent distribution of the user efficiency. The model shows that the dynamical patterns of the conversations are strongly conditioned by the topology of the underlying network. We conclude that the appearance of a small fraction of extremely efficient users results from the heterogeneity of the followers network and independently of the individual user behavior. [ABSTRACT FROM AUTHOR]",Social media; Social networks; Twitter (Web resource); Twitter; Social interaction; Information sharing; Complex networks; Influence; Information spreading; Quantitative research; Social networks analysis; User behavior,SocIndex,0,,,,,,,
301,1706,journalArticle,2012.0,"Takhteyev, Yuri; Gruzd, Anatoliy; Wellman, Barry",Geography of Twitter networks,Social Networks,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=70442496&site=ehost-live,"Abstract: The paper examines the influence of geographic distance, national boundaries, language, and frequency of air travel on the formation of social ties on Twitter, a popular micro-blogging website. Based on a large sample of publicly available Twitter data, our study shows that a substantial share of ties lies within the same metropolitan region, and that between regional clusters, distance, national borders and language differences all predict Twitter ties. We find that the frequency of airline flights between the two parties is the best predictor of Twitter ties. This highlights the importance of looking at pre-existing ties between places and people. [ABSTRACT FROM AUTHOR]",Social networks; Twitter (Web resource); Microblogs; Twitter; Social interaction; Online social networks; Air travel; Distance; Geography; Language; Nation-states; Proximity; Social contact,SocIndex,0,,,,,,,
302,1711,journalArticle,2018.0,"Zhou, Zhenkun; Xu, Ke; Zhao, Jichang",Homophily of music listening in online social networks of China.,Social Networks,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=131451816&site=ehost-live,"Homophily, ranging from demographics to sentiments, breeds connections in social networks, either offline or online. However, with the prosperous growth of music streaming services, whether homophily exists in online music listening remains unclear. In this study, two online social networks of the same group of active users who listened to complete songs over 1000 times and posted over 100 tweets are established, separately, in Netease Music and Weibo. Through presented multiple similarity measures, it is evidently demonstrated that homophily does exist in music listening for both online social networks. The unexpected listening similarity in Weibo also implies that knowledge from generic social networks can be confidently transferred to domain-oriented networks for context enrichment and algorithm enhancement. Comprehensive factors that might function in the formation of homophily are further probed, and many interesting patterns are profoundly revealed. It is found that female friends are more homogeneous in music listening and that positive and energetic songs significantly pull users close. Our methodology and findings shed light on realistic applications in online music services. [ABSTRACT FROM AUTHOR]",Online social networks; Homophily theory (Communication); Homophily; Weibo (Web resource); Decomposition method; Existence theorems; Music genres; Music listening,SocIndex,0,,,,,,,
303,1714,journalArticle,2012.0,"Takhteyev, Y; Gruzd, A; Wellman, B",Geography of Twitter networks,SOCIAL NETWORKS,10.1016/j.socnet.2011.05.006,,"The paper examines the influence of geographic distance, national boundaries, language, and frequency of air travel on the formation of social ties on Twitter, a popular micro-blogging website. Based on a large sample of publicly available Twitter data, our study shows that a substantial share of ties lies within the same metropolitan region, and that between regional clusters, distance, national borders and language differences all predict Twitter ties. We find that the frequency of airline flights between the two parties is the best predictor of Twitter ties. This highlights the importance of looking at pre-existing ties between places and people. (C) 2011 Elsevier B.V. All rights reserved.",Social networks; Twitter; Air travel; Distance; DISTANCE; Language; Nation-states; Proximity; WORLD,WOS,0,,,,,,,
304,1715,journalArticle,2014.0,"Morales, AJ; Borondo, J; Losada, JC; Benito, RM",Efficiency of human activity on information spreading on Twitter,SOCIAL NETWORKS,10.1016/j.socnet.2014.03.007,,"Understanding the collective reaction to individual actions is key to effectively spread information in social media. In this work we define efficiency on Twitter, as the ratio between the emergent spreading process and the activity employed by the user. We characterize this property by means of a quantitative analysis of the structural and dynamical patterns emergent from human interactions, and show it to be universal across several Twitter conversations. We found that some influential users efficiently cause remarkable collective reactions by each message sent, while the majority of users must employ extremely larger efforts to reach similar effects. Next we propose a model that reproduces the retweet cascades occurring on Twitter to explain the emergent distribution of the user efficiency. The model shows that the dynamical patterns of the conversations are strongly conditioned by the topology of the underlying network. We conclude that the appearance of a small fraction of extremely efficient users results from the heterogeneity of the followers network and independently of the individual user behavior. (C) 2014 Elsevier B.V. All rights reserved.",Twitter; Complex networks; Influence; Information spreading; MODEL; SOCIAL NETWORK; Social networks analysis; User behavior,WOS,0,,,,,,,
305,1719,journalArticle,2015.0,"Dunbar, RIM; Arnaboldi, V; Conti, M; Passarella, A",The structure of online social networks mirrors those in the offline world,SOCIAL NETWORKS,10.1016/j.socnet.2015.04.005,,"We use data on frequencies of bi-directional posts to define edges (or relationships) in two Facebook datasets and a Twitter dataset and use these to create ego-centric social networks. We explore the internal structure of these networks to determine whether they have the same kind of layered structure as has been found in offline face-to-face networks (which have a distinctively scaled structure with successively inclusive layers at 5, 15,50 and 150 alters). The two Facebook datasets are best described by a four-layer structure and the Twitter dataset by a five-layer structure. The absolute sizes of these layers and the mean frequencies of contact with alters within each layer match very closely the observed values from offline networks. In addition, all three datasets reveal the existence of an innermost network layer at similar to 1.5 alters. Our analyses thus confirm the existence of the layered structure of ego-centric social networks with a very much larger sample (in total, >185,000 egos) than those previously used to describe them, as well as identifying the existence of an additional network layer whose existence was only hypothesised in offline social networks. In addition, our analyses indicate that online communities have very similar structural characteristics to offline face-to-face networks. Published by Elsevier B.V.",Twitter; Facebook; ORGANIZATION; Ego-centric social networks; Network scaling; Network structure; STRENGTH; CORTEX; GROUP-SIZE,WOS,469,,,,,,,
306,1726,journalArticle,2018.0,"Zhou, ZK; Xu, K; Zhao, JC",Homophily of music listening in online social networks of China,SOCIAL NETWORKS,10.1016/j.socnet.2018.07.001,,"Homophily, ranging from demographics to sentiments, breeds connections in social networks, either offline or online. However, with the prosperous growth of music streaming services, whether homophily exists in online music listening remains unclear. In this study, two online social networks of the same group of active users who listened to complete songs over 1000 times and posted over 100 tweets are established, separately, in Netease Music and Weibo. Through presented multiple similarity measures, it is evidently demonstrated that homophily does exist in music listening for both online social networks. The unexpected listening similarity in Weibo also implies that knowledge from generic social networks can be confidently transferred to domain-oriented networks for context enrichment and algorithm enhancement. Comprehensive factors that might function in the formation of homophily are further probed, and many interesting patterns are profoundly revealed. It is found that female friends are more homogeneous in music listening and that positive and energetic songs significantly pull users close. Our methodology and findings shed light on realistic applications in online music services.",Online social networks; PREFERENCES; CULTURE; Homophily; Music genres; Music listening; STRENGTH; GENDER-DIFFERENCES; POPULAR-MUSIC,WOS,0,,,,,,,
307,1736,journalArticle,2023.0,"Wang, Di; Lu, Jiahui; Zhong, Ying",Futile or fertile? The effect of persuasive strategies on citizen engagement in COVID-19 vaccine-related tweets across six national health departments.,Social Science & Medicine,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=161174503&site=ehost-live,"National health departments across the globe have utilized persuasive strategies to promote COVID-19 vaccines through Twitter. However, the effectiveness of those strategies is unclear. This study thereby examined how national health departments deployed persuasive strategies to promote citizen engagement in COVID-19 vaccine-related tweets in six countries, including the UK, the US, Germany, Japan, South Korea, and India. Guided by the heuristic-systematic model and the health belief model, we found that national health departments differed significantly in the use of systematic-heuristic cues and health belief constructs in COVID-19 vaccine-related tweets. Generally, the provision of scientific information and appeals to anecdotes and fear positively, while appeals to bandwagon negatively, predicted citizen engagement. Messages about overcoming barriers and promoting vaccine benefits and self-efficacy positively affected engagement. Emphases of COVID-19 threats and cues to vaccinate demonstrated negative impacts. Importantly, health departments across countries often used futile or detrimental strategies in tweets. A locally adapted evidence-based approach for COVID-19 vaccination persuasion was discussed. • Health departments often used detrimental tactics in promoting COVID-19 vaccines. • Appeals to facts, anecdotes, and fear promoted citizen engagement. • Appeals to bandwagon reduced citizen engagement. • Messages about efficacies and benefits promoted citizen engagement. • Emphases of COVID-19 threats and cues to vaccinate harmed citizen engagement. [ABSTRACT FROM AUTHOR]",Twitter (Web resource); United Kingdom; Japan; United States; COVID-19; Health promotion; Attitude (Psychology); India; Vaccination; Germany; South Korea; Citizen engagement; COVID-19 vaccines; Health belief model; Health Belief Model; Heuristic-systematic model; Persuasion (Rhetoric); Persuasive strategies; Self-efficacy; Vaccine; Vaccine effectiveness,SocIndex,-,,,,,,,
308,1748,journalArticle,2022.0,"Canoy, Nico A.; Robles, Augil Marie Q.; Roxas, Gilana Kim T.",Bodies-in-waiting as infrastructure: Assembling the Philippine Government's disciplinary quarantine response to COVID-19.,Social Science & Medicine,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=155059762&site=ehost-live,"The purpose of this article is to advance the concept of bodies-in-waiting as an everyday infrastructure to explain the shifting nature of 'pandemic cities' in response to the changing dynamics of infection control in urban spaces. While previous literatures have been 'sanitized' to emphasize the importance of managing optimal physiological health and safety, we would like to argue that keener attention is needed to rethink the constitutive role of bodies in co-producing a city's sociopolitical ecologies at this time of crisis. The main body is divided into three sections. The first section introduces the political dimensions of pandemic response by various governments with an emphasis to experiences of middle to low income countries. Our intention is to show how these studies bring into light the role of local politics of pandemic response within countries, and that actual governance mechanisms in cities are shaped and contested by shifting power blocs and emergent affinities. The second section forwards an embodied urban political approach that conceptualizes bodies-in-waiting as infrastructure. In this view, bodies-in-waiting is produced and reproduced by complex social-material flows and transformation rooted in variegated matrices of power through which urban spaces are (re)assembled. The last section demonstrates a sample case that shows how bodies-in-waiting as infrastructure are understood using Twitter-sourced data associated with the Philippine government's disciplinary quarantine measures which started March 12, 2020 in the NCR. At its core, bodies-in-waiting as infrastructures populate a politically affirmative urban imaginary of bodies living on despite the existence of an accelerated and mutating virus in slower moving cities. • A conceptual innovation of bodies-in-waiting as infrastructure. • Bodies-in-waiting as infrastructure are assembled in contested moral fields. • Bodies-in-waiting as infrastructure are politically affirmative spaces of living on. • Application of concept in understanding disciplinary quarantine measures. [ABSTRACT FROM AUTHOR]",Practical politics; COVID-19 pandemic; Stay-at-home orders; Public health; Metropolitan areas; Philippines; Body; Disciplinary quarantine; Government programs; Non-mobility; Politics of waiting; Prevention of communicable diseases; Prevention of infectious disease transmission; Urban political ecology,SocIndex,2,,,,,,,
309,1749,journalArticle,2021.0,"Lopreite, Milena; Puliga, Michelangelo; Riccaboni, Massimo; De Rosis, Sabina","A social network analysis of the organizations focusing on tuberculosis, malaria and pneumonia.",Social Science & Medicine,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=150298486&site=ehost-live,"In this paper,we present an original study on the use of social media data to analyze the structure of the global health networks (GHNs) relative to health organizations targeted to malaria, tuberculosis (TBC) and pneumonia as well as twitter popularity, evaluating the performance of their strategies in response to the arising health threats. We use a machine learning ensemble classifier and social network analysis to discover the Twitter users that represent organizations or groups active for each disease. We have found evidence that the GHN of TBC is the more mature, active and global. Meanwhile, the networks of malaria and pneumonia are found to be less connected and lacking global coverage. Our analysis validates the use of social media to analyze GHNs and to propose these networks as an important organizational tool in mobilizing the community versus global sustainable development goals. • Global health network of TBC, malaria and pneumonia were created from Twitter accounts. • The three networks are different in terms of power, size and geographical coverage. • The network discovery tool can be used to find more donors for health causes. • Our findings can be useful in case of preventive actions and crisis management. [ABSTRACT FROM AUTHOR]",Social media; Social networks; Twitter (Web resource); Communication; Corporate culture; Social network analysis; Machine learning; Health policy; Health sustainable development; Malaria; Medical societies; Pneumonia; TBC; Tuberculosis,SocIndex,8,,,,,,,
