,Item Type,Publication Year,Author,Title,Publication Title,DOI,Url,Abstract Note,Keywords,Database,Citation,"Social Movements, politics, policy, and Activism",News,Mis/Disinformation,Social Stratification or Segregation,Economic sociology,Health,Other
2026,journalArticle,2022.0,"KÖSEOĞLU, Talha",REFLECTING ON TWITTER: A PROTOTYPE FOR HYPERMODERN SOCIETY.,TWITTER ÜZERİNE DÜŞÜNMEK: HİPERMODERN TOPLUMUN BİR PROTOTİPİ.,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=161836621&site=ehost-live,"Social scientists have been discussing the advent of an “information society”, as information technologies have started to dominate social life since at least the 1970s. The most important infrastructural element of this information society is the internet which enables dissemination of information in a very efficient and effective way, independent from the physical proximity between two networked computers. The internet is nonhierarchical (horizontal) in the sense that it does not have an ultimate power center which determines the structure of the networks and the contents that flow within and between networks. The formation of the networks and the content of information disseminated through them are shaped by the users. Hence, the interplay between internet and individuals is bidirectional; individuals structure the networks and the structure of networks, in turn, shapes the perception of individuals regarding self, community, and time. This paper analyzes how and why people use Twitter—both a social networking site and a micro-blogger; to what extent Twitter use reflect the constituting principles of contemporary society such as conception of time and how it may affect our notion of community and social relations. It argues that Twitter represents a replica of hypermodern society with the apprehension of time streaming embedded in its use, clustering of users around personal and professional communities and centers and the strategies that users develop in order to deal with the complexity of online hypermodernity. Twitter, and social network sites in general, are structured by the values and conceptions of the contemporary society and we need to consider them within a greater zeitgeist. The main function of these services is to reinforce and enhance the conceptions and experience of hypermodernity and to increase the rate of social change further. (English) [ABSTRACT FROM AUTHOR]",Social media; Social networks; Twitter (Web resource); Twitter; Social change; social media; internet; Bilgi toplumu; hiper-modernite; hyper-modernity; Information society; modernite; modernity; sosyal medya,SocIndex,0.0,,,,,,,
2027,journalArticle,2019.0,"Gelado-Marcos, Roberto; Puebla-Martínez, Belén; Rubira-García, Rainer","Twitter, the End of Bipartisan Politics and the Rise of Populism. The Spanish Campaign in May 2015.","Twitter, o fim da política bipartidária e a ascensão do populismo. A campanha eleitoral espanhola em maio de 2015.",,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=142589728&site=ehost-live,"Introduction: The seemingly unshakable bipartisan political system in Spain started to crumble in the wake of the European Elections of 2014, giving way to a more fragmented distribution of seats. Such process crystallised in the Regional Elections of 2015, highlighting an already anticipated decay of traditional parties PP and PSOE and rise of populist parties like Podemos. Materials and Methods: Focusing on the discourse of Spanish politicians on Twitter, as one of the most recent political communication tools politicians had to learn to deal with, this paper offers a triangulation of quantitative and qualitative analysis. Results: We discuss, from a communication perspective, similarities and differences among parties and politicians on whether communication 2.0 changed and/or enriched political discourse leading up to a redistribution of parliamentary seats. Discussion: This paper stress the impact of social networks and the implementation of different communication strategies to address the collapse of bipartisanship in Spain. (English) [ABSTRACT FROM AUTHOR]",Social networks; Elections; Twitter; Politicians; Spain; bipartidarismo; bipartisanship; Bipartisanship; campaign; campanha eleitoral; communication; comunicação política; Espanha; Political systems,SocIndex,6,,,,,,,
2028,journalArticle,2019.0,"Santoveña-Casal, Sonia",Effects of Continuous Assessment on the Academic Performance of Future Teachers.,Učinci kontinuiranoga vrednovanja akademskog postignuća budućih učitelja.,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=142004439&site=ehost-live,"The aim of this study was to investigate the influence that the assessment system used has on academic performance, taking into account the implementation of an activity based on social networks (Twitter), and the weight of students' perceptions with regard to the improvement of interpersonal relationships and academic progress. The study sample consisted of 519 students studying for a Master's degree in Secondary Education Teacher Training at the National University of Distance Education, Spain (Universidad Nacional de Educación a Distancia): 332 pursued Option A (continuous assessment of task-based learning) and 187 Option B (evaluation of learning based mainly on examination performance). There were significant differences between the students of Option A and those of Option B. In addition, the students who engaged in the Twitter activity performed better in the exam and in the CAT [Continuous Assessment Tasks] compared with the students of Option B. It was concluded that a task-based system of continuous assessment and participation in activity on social networks helped to improve academic performance. (English) [ABSTRACT FROM AUTHOR]",Twitter Inc.; Twitter; Spain; Student attitudes; Social participation; perceptions; formative assessment; formativno vrednovanje; Interpersonal relations; nastavnici u srednjoškolskom obrazovanju; percepcije; secondary school teachers; sumativno vrednovanje; summative assessment; Teacher training; Teachers; Universidad Nacional de Colombia,SocIndex,5,,,,,,,
2029,journalArticle,2019.0,"Santoveña-Casal, Sonia",Effects of Continuous Assessment on the Academic Performance of Future Teachers.,Učinci kontinuiranoga vrednovanja akademskog postignuća budućih učitelja.,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=140338435&site=ehost-live,"The aim of this study was to investigate the influence that the assessment system used has on academic performance, taking into account the implementation of an activity based on social networks (Twitter), and the weight of students' perceptions with regard to the improvement of interpersonal relationships and academic progress. The study sample consisted of 519 students studying for a Master's degree in Secondary Education Teacher Training at the National University of Distance Education, Spain (Universidad Nacional de Educación a Distancia): 332 pursued Option A (continuous assessment of task-based learning) and 187 Option B (evaluation of learning based mainly on examination performance). There were significant differences between the students of Option A and those of Option B. In addition, the students who engaged in the Twitter activity performed better in the exam and in the CAT [Continuous Assessment Tasks] compared with the students of Option B. It was concluded that a task-based system of continuous assessment and participation in activity on social networks helped to improve academic performance. (English) [ABSTRACT FROM AUTHOR]",Twitter; perceptions; formative assessment; formativno vrednovanje; nastavnici u srednjoškolskom obrazovanju; percepcije; secondary school teachers; sumativno vrednovanje; summative assessment,SocIndex,5,,,,,,,
2030,journalArticle,2017.0,"ŠIMUNJAK, Maja; SINČIĆ ĆORIĆ, Dubravka; BREČIĆ, Ružica",POLITICAL IMPRESSION MANAGEMENT THROUGH DIRECT AND MEDIATED COMMUNICATION: THE 2014/2015 CROATIAN PRESIDENTIAL ELECTIONS.,Upravljanje političkim imidžom kroz direktnu i medijatiziranu komunikaciju: Hrvatski predsjednički izbori 2014./2015.,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=127400279&site=ehost-live,"This paper examines similarities and differences between direct and mediated political candidates' communication during electoral campaigns, and answers the question: How, if at all, do candidates' techniques of impression management differ in their direct and mediated communication. The study is based on content analysis of major daily newspapers, and statements published by candidates in the 2014/2015 Croatian presidential elections on their official Facebook and Twitter accounts. The results show that candidates did not use social media to portray their personal side, humanise their image and create their image of a leader through references to their skills and qualities. Rather, this research shows that in spite of the growing importance of social media, and the willingness and skill of the politicians in employing social media, traditional media, such as newspapers, remain indispensable for providing information about political issues to citizens in this new democracy during presidential elections. (English) [ABSTRACT FROM AUTHOR]",social media; presidential elections; Presidential elections; Social media & politics; Communication & politics; Political candidates; election campaign; traditional media; Class politics; društvene mreže; image; imidž; izborna kampanja; predsjednički izbori; tradicionalni mediji,SocIndex,0,,,,,,,
2031,journalArticle,2022.0,"Wukich, Clayton",Connecting Mayors: The Content and Formation of Twitter Information Networks.,Urban Affairs Review,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=154041806&site=ehost-live,"Politicians interact with each other in polarized and partisan ways when they correspond on social media. Meanwhile, local governments share more substantive information about their service delivery efforts. Mayors operate in both spaces simultaneously (i.e., politics and administration), yet little has been reported about how they balance these positions online. This article examines (1) the extent to which mayors who govern the 100 largest U.S. cities form ties with each other, (2) the messages they create, and (3) the factors that influence their associations. Content analysis identifies common message types, including favorable presentation, symbolic acts, and political positioning statements. Results from quadratic assignment procedure indicate mayors form ties with high-profile counterparts from the same political party who represent larger cities and possess more followers (i.e., more popular accounts). The findings suggest tie formation has less to do with the exchange of best practices—as in policy networks—and more to do with self-promotion and political marketing to constituents at home. [ABSTRACT FROM AUTHOR]",Social media; Twitter Inc.; Political parties; social media; Local government; information networks; Information networks; Information services; mayors; Mayors,SocIndex,11,,,,,,,
2032,journalArticle,2019.0,"Roberts, Helen; Sadler, Jon; Chapman, Lee",The value of Twitter data for determining the emotional responses of people to urban green spaces: A case study and critical evaluation.,"Urban Studies (Sage Publications, Ltd.)",,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=135464068&site=ehost-live,"Interactions between humans and nature are understood to be beneficial for human well-being. In cities, urban green spaces are believed to provide many benefits to urban populations in terms of mental and emotional well-being. Through a case study of 60 urban green spaces in Birmingham, United Kingdom, this article investigates the spatial and temporal variation of the emotions experienced by individuals whilst using urban green spaces. Using a dataset obtained from Twitter as the basis for emotional explorations, sentiment analysis was performed on over 10,000 tweets to ascertain the positivity/negativity of individuals. Positive responses were more common than negative responses across all seasons, with happiness and appreciation of beauty being the common positive emotions identified. For the negative responses, fear and anger were present in similar amounts, with fewer tweets indicating sadness and disgust. Our findings show that Twitter data is a viable source of information to researchers investigating human interaction and emotional response to space in cities. Such information has implications for urban planners and park managers, enabling the creation of evidence-based spaces which enhance positive outdoor experience. Limitations in using Twitter data are discussed and these should be considered in future research. (English) [ABSTRACT FROM AUTHOR]",Sentiment analysis; Twitter (Web resource); Microblogs; Twitter; Birmingham (England); built environment; Effect of environment on human beings; method; public space; Urban ecology; urban green space; Urban planning; 公共空间; 城市绿地; 建成环境; 推特; 方法; Cities & towns -- Environmental conditions,SocIndex,0,,,,,,,
2033,journalArticle,2021.0,"Candipan, Jennifer; Phillips, Nolan Edward; Sampson, Robert J; Small, Mario",From residence to movement: The nature of racial segregation in everyday urban mobility.,"Urban Studies (Sage Publications, Ltd.)",,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=153419440&site=ehost-live,"While research on racial segregation in cities has grown rapidly over the last several decades, its foundation remains the analysis of the neighbourhoods where people reside. However, contact between racial groups depends not merely on where people live, but also on where they travel over the course of everyday activities. To capture this reality, we propose a new measure of racial segregation – the segregated mobility index (SMI) – that captures the extent to which neighbourhoods of given racial compositions are connected to other types of neighbourhoods in equal measure. Based on hundreds of millions of geotagged tweets sent by over 375,000 Twitter users in the 50 largest US cities, we show that the SMI captures a distinct element of racial segregation, one that is related to, but not solely a function of, residential segregation. A city's racial composition also matters; minority group threat, especially in cities with large Black populations and a troubled legacy of racial conflict, appears to depress movement across neighbourhoods in ways that produce previously undocumented forms of racial segregation. Our index, which could be constructed using other data sources, expands the possibilities for studying dynamic forms of racial segregation including their effects and shifts over time. (English) [ABSTRACT FROM AUTHOR]",Neighborhoods; big data; race; Minorities; migration; inequality; Demographic characteristics; Housing discrimination; neighbourhood; segregation; Segregation; 不平等; 大数据; 种族; 移民; 街区; 隔离,SocIndex,30,,,,,,,
2034,journalArticle,2021.0,"Ferster, Colin; Laberee, Karen; Nelson, Trisalyn; Thigpen, Calvin; Simeone, Michael; Winters, Meghan",From advocacy to acceptance: Social media discussions of protected bike lane installations.,"Urban Studies (Sage Publications, Ltd.)",,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=149431246&site=ehost-live,"Many North American cities are building bicycling infrastructure. Lively discussions on social media, where people passionately support or reject bicycling infrastructure projects, provide a unique data set on attitudes towards bicycling infrastructure. Our goal is to analyse social media posts in Edmonton and Victoria, Canada as new bike infrastructure was implemented to understand the thematic and social elements of the conversation and how these changed over time. We collected Twitter messages (n = 13,121: 7640 in Edmonton; 5481 in Victoria) and compared three timeframes: before lanes opened (January 2015 to lane opening); the first riding season (opening to April 2017); and the second riding season (May 2017 to November 2018). For each timeframe, we evaluated word-combination frequencies (to understand the use of language) and social network structures (to understand which accounts were influential and how they interacted). We observed a change in the three time periods. Before the bicycling infrastructure was built, Twitter activity was focused on advocacy, which was especially strong in Victoria. The first riding season had the most social media activity, the most diverse perspectives and the most controversy. The second riding season held more support. Based on the Twitter activity, we found that Edmonton had more support from local businesses and traditional media, launching a connected network of infrastructure with less social media opposition. Our results suggest that attitudes associated with change in bicycling infrastructure may have a cycle, with initial negative responses to change, followed by an uptick in positive attitudes. (English) [ABSTRACT FROM AUTHOR]",Social media; Social networks; Twitter Inc.; Public opinion; social media research; public opinion; Social advocacy; Twitter analysis; Social acceptance; bicycle infrastructure; Bicycle lanes; bikelash; Edmonton (Alta.); Victoria; 公众意见; 推特分析; 社交媒体研究; 自行车基础设施; 自行车非难,SocIndex,13,,,,,,,
2035,journalArticle,2012.0,"SOLMAZ, Başak; GÖRKEMLİ, H. Nur",Yeni Bir İletişim Alanı Olarak Sosyal Medya Kullanımı ve Konya Kadın Dernekleri Örneği.,Use Of Social Media As A New Communication Tool: The Case Of Konya Woman Associations.,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=90156522&site=ehost-live,"The role of media and communication technologies are changing rapidly. New communication technologies create new opportunities to people to share their thoughts and works, and they also provide a media where sharing and discussions took place. Unlike traditional mass media, social media creates a rapidly growing domain. The term social media covers online tools and web sites where the users interact each other by sharing their knowledge, ideas and areas of interest. With communication opportunities, which are brought by social media, the institutions and organizations can reach their target masses easily, and broadcast their messages smoothly. Social media tools are also effective in providing rapid and participatory intra-institutional communication. As a part of social media, social networking is not only an area of interpersonal communication, but it also reflects a new public space feature of internet. Non-governmental organizations also use social media to discuss their issues, spread the messages, and activate their members and supporters. In this study, besides the concept of social media and data of non-governmental organizations' use of social media; data of communication activities of two women's associations serving in Konya are presented. In the conclusion of the study, parallel to the associations' efforts to take part in printed media, their existence in social media is also questioned. The obtained data is interpreted in terms of communication, corporate communication, communication with target masses and their media relations. (English) [ABSTRACT FROM AUTHOR]",Social media; Information & communication technologies; Social Media; Corporate communications; Nongovernmental organizations; Sosyal Medya; Communication Technologies; Geleneksel Medya; İletişim Teknolojileri; Interpersonal communication; Kadın Dernekleri; Konya (Turkey); Non-Governmental; Sivil Toplum Örgütleri; Traditional Mass Media; Woman Association,SocIndex,0,,,,,,,
