,Item Type,Publication Year,Author,Title,Publication Title,DOI,Url,Abstract Note,Keywords,Database,Citation,"Social Movements, politics, policy, and Activism",News,Mis/Disinformation,Social Stratification or Segregation,Economic sociology,Health,Other
1211,journalArticle,2014.0,"Valtysson, B",Democracy in disguise: the use of social media in reviewing the Icelandic Constitution,MEDIA CULTURE & SOCIETY,10.1177/0163443713507814,,"The aim of this article is to scrutinise the participative processes enabled by social media services in the collaborative rewriting of the Icelandic Constitution. The Constitutional Council creating and presenting the bill made use of Facebook, YouTube, Flickr, Twitter, and its own stjornlagarad.is site to encourage and ensure engagement and participation by the general public in the rewriting process. This article presents the participating citizens as a weak networked public, the Constitutional Council as an intermediate public, and the members of Icelandic Parliament as a strong public. Despite open structures and the facilitation of information, statements, and in some cases deliberation, the communicative efforts of the general public remain in the form of weak publics belonging to the cultural public spheres since decision-making still takes place in the 'upper' structures of political public spheres.",social media; networked publics; democracy; Constitution; Iceland; online participatory cultures; DELIBERATIVE DEMOCRACY,WOS,50,,,,,,,
1212,journalArticle,2018.0,"Matheson, D",The performance of publicness in social media: tracing patterns in tweets after a disaster,MEDIA CULTURE & SOCIETY,10.1177/0163443717741356,,"This article sets out to contribute to the critical understanding of public communication in social media by studying the use of Twitter after a severe earthquake in Aotearoa New Zealand in 2011. It also sets out to contribute to methodologies for studying this particular kind of publicness. It argues that the contours of the social imaginary' of the public, which are usually so hard to delineate and can be approached only in fragments or typical form, can be identified a little more clearly in the traces that people leave behind in their social media communication at critical, reflexive moments such as in the aftermath of disaster. The article draws on computer-assisted discourse analysis, specifically a corpus-linguistic-informed analysis of half a million tweets, in order to describe four main public discursive moves that were prevalent in this form of public communication. This is not to claim to describe a stable set of norms, but in fact the reverse. The article suggests that empirical, large-scale analysis of public communication in different situations, media and places opens up a project in which the varying norms of public communication are described and critiqued as they emerge in a range of discursive situations.",public; Aotearoa New Zealand; computer-assisted discourse analysis; disaster communication; publicness; SPHERE,WOS,25,,,,,,,
1213,journalArticle,2021.0,"Kilvington, D",The virtual stages of hate: Using Goffman's work to conceptualise the motivations for online hate,MEDIA CULTURE & SOCIETY,10.1177/0163443720972318,,"Cyber hate is increasing. Every 30 seconds, a woman, somewhere, receives an abusive comment on Twitter (Amnesty International). And, it is estimated that around 20% of college students in the United States have been cyber-bullied. This article explores the motivational factors encouraging online hate and abuse. It will draw on Goffman's seminal work, The Presentation of the Self in Everyday Life, to critically understand online communication, interaction and behaviour. It will define virtual frontstages and virtual backstages. By critically understanding the different characteristics of online and offline communication, it will help us comprehend how Goffman's dramaturgical model is compromised when applied to online communication. Therefore, the work attempts to update this model, illustrating that virtual stages have blurred which affects behaviours, and exacerbates performances of hate online. As a result, many online platforms have become Virtual Stages of Hate.",internet; racism; online; algorithms; Goffman; hate speech; backstage; filter bubbles; frontstage; virtual,WOS,51,,,,,,,
1214,journalArticle,2020.0,"Mauro, M","Media discourse, sport and the nation: narratives and counter-narratives in the digital age",MEDIA CULTURE & SOCIETY,10.1177/0163443720902910,,"Throughout the 20th century, the growth of international sport events as media spectacles has provided one of the most powerful tools for the projection of national identities. Traditional media, such as newspapers and private and public broadcasters, have been instrumental in this process. Media discourses around sporting events have historically tended to legitimise exclusionary versions of the idea of the nation, reproducing hegemonic gender divisions and marginalising ethnic minorities and immigrants. At the same time, sport is also a contested vehicle for nation-building, providing to some degree opportunities for the expression of different versions of the idea of the nation. The deep changes in the media industry, and particularly the emergence and success among young people of interactive and transnational media, open the way for counter-narratives and alternative media discourses. For example, sport celebrities can use social media to expose and criticise the racialisation of immigrants in sport and beyond. But can the millions who follow them on Instagram or Twitter be counted as a 'public'?",SOCIAL MEDIA; social media; IDENTITY; immigration; football; sport; Balotelli; media discourse; nation and gender; race and racialisation,WOS,35,,,,,,,
1215,journalArticle,2021.0,"Kaplan, D",Public intimacy in social media: The mass audience as a third party,MEDIA CULTURE & SOCIETY,10.1177/0163443721991087,,"This study presents a novel analysis of social network sites as a staged performance of interpersonal ties in front of a third party, here defined as public intimacy. This concept moves away from the current focus on the presentation of self in social media to the performance of relationships. Users of social media are compared to an interactive audience in a round theater. As inner circle network members display their exclusive ties in front of ther users they may also tease them into joining the conversation. Building on studies of Simmelian ties, interactive exchange, and phatic communication the study presents six characteristics of public intimacy along with brief examples drawn from users' experiences on Facebook and Twitter. It is concluded that by mediating the shift from dyad to triad and from triad to mass community social media do not necessarily entail a reduction in intimacy but rather a concretization of social relations. The recursive relationship between interpersonal ties and mass solidarity is sustained and reaffirmed thanks to triadic interactions of public intimacy.",social media; Facebook; audience; performance; friendship; intimacy; sociability; triad,WOS,19,,,,,,,
1216,journalArticle,2016.0,"Loader, BD; Vromen, A; Xenos, MA","Performing for the young networked citizen? Celebrity politics, social networking and the political engagement of young people",MEDIA CULTURE & SOCIETY,10.1177/0163443715608261,,"The use of social media platforms, such as Facebook and Twitter, by politicians and entertainers to engage young citizens can be seen as a further example of the emergence of celebrity politics. While regarded by some commentators as further evidence of the trivialization of political life, this article adopts the alternative approach of those scholars who foreground the potential for popular culture and media entertainment to be more socially inclusive, democratizing and influential in public policy making. To-date analysis of celebrity politics has tended to be focused upon the media performances of politicians and political celebrities, based upon a single country and lacking empirical evidence. This article explores what young citizens drawn from three late-modern democratic societies (Australia, United Kingdom and the US) think about the use of social media by politicians and political celebrities and whether it influenced their own outlook on politics? Our conclusions are that young citizens are generally cautiously positive about both politicians and celebrities using social media but felt that they should learn to use it appropriately if they are to rebuild trust and credibility.",MEDIA; social media; personalization; celebrity politics; political engagement; young citizens,WOS,128,,,,,,,
1217,journalArticle,2017.0,"Mortensen, M","Constructing, confirming, and contesting icons: the Alan Kurdi imagery appropriated by #humanitywashedashore, Ai Weiwei, and Charlie Hebdo",MEDIA CULTURE & SOCIETY,10.1177/0163443717725572,,"This article argues that appropriations are central to the production and reception of visual icons: appropriations are instrumental in iconization processes as they confirm and consolidate the iconic status by recycling the image in question. Moreover, appropriations are vital to their reception as they help shape and delimit the publics and discourses surrounding visual icons. This article draws on existing research on icons and appropriations to develop a theoretical framework for how appropriations construct, confirm, and contest icons and how personification constitutes the main link between icons and their appropriations. Three sets of appropriations are analyzed of the iconic imagery of Alan Kurdi, the refugee boy drowning in the Mediterranean Sea in 2015. First, the numerous appropriations circulated under the Twitter hashtag #humanitywashedashore. Based on genre analysis of these appropriations, two overall modes are singled out: the appropriations decontextualize or recontextualize the figure of Kurdi. The two next analytical cases test the limits of decontextualization and recontextualization: Chinese artist Ai Weiwei decontextualizes the Kurdi imagery in a controversial reenactment, while a series of cartoons by French satirical weekly Charlie Hebdo inserted the photo into contested contexts to critique why and how this imagery was turned into an icon.",recontextualization; refugee crisis; #humanietywashedashore; Ai Weiwei; Alan Kurdi; appropriations; Charlie Hebdo; decontextualization; icons; VISUAL ICONS,WOS,100,,,,,,,
1218,journalArticle,2021.0,"Matsilele, T; Ruhanya, P",Social media dissidence and activist resistance in Zimbabwe,MEDIA CULTURE & SOCIETY,10.1177/0163443720957886,,"Dissidents exist in every nation, always have, and perhaps always will - existing in that risky space between being patriots and being enemies of the state. Social media, on the other hand, is a fairly recent tool of communication defined by its heightened ductility in the hands of users. The admixture of social media and political dissidence has thrown many governments in a ceaseless panic, reflected in the raft of legislation enacted to control and constrain cyber activities. This paper studied the 'social media dissidence' phenomenon in Zimbabwe in the period 2016 within the context of digital media and the publics in Africa. The periodization understudy is noticeable because it bore witness to a variety of unsettling acts by individuals that provoked panicked responses from the state. Using qualitative data drawn from Facebook and Twitter and deploying Mamdani's citizen and subject, the study examines the nature of the born-digital dissidence in a sample of two cases, #ThisFlag and #Tajamuka. The paper establishes the possibilities and limitations of deploying social media as a tool for expressing protest and dissidence. The study found that social media dissidence is marked by constant fluidity, transmogrification, crests, and troughs.",POLITICS; social media; PROTEST; SPACE; MOVEMENTS; #Tajamuka; #This Flag; citizen and subject; digital dissidence; dissidence,WOS,35,,,,,,,
1219,journalArticle,2016.0,"Fuchs, C",Georg Lukacs as a communications scholar: cultural and digital labour in the context of Lukacs' Ontology of Social Being,MEDIA CULTURE & SOCIETY,10.1177/0163443715613637,,"The task of this work is to apply thoughts from Georg Lukacs' final book, the Ontology of Social Being, for the theoretical analysis of cultural and digital labour. It discusses Lukacs' concepts of work and communication and relates them to the analysis of cultural and digital work. It also analyses his conception of the relation of labour and ideology and points out how we can make use of it for critically understanding social media ideologies. Lukacs opposes the dualist separation of the realms of work and ideas. He introduces in this context the notion of teleological positing that allows us to better understand cultural and digital labour as well as associated ideologies, such as the engaging/connecting/sharing-ideology, today. The analysis shows that Lukacs' Ontology is in the age of Facebook, YouTube and Twitter, still a very relevant book, although it has thus far not received the attention that it deserves. This article also introduces the Ontology's main ideas on work and culture, which is important because large parts of the book have not been translated from the German original into English. Lukacs' notion of teleological positing is crucial for understanding the common features of the economy and culture.",ideology; social media; communication; Internet; culture; cultural work; digital labour; labour; Ontology of Social Being; work; connecting; engaging; Georg Lukacs; sharing ideology,WOS,16,,,,,,,
1220,journalArticle,2021.0,"Baishya, AK",The conquest of the world as meme: memetic visuality and political humor in critiques of the hindu right wing in India,MEDIA CULTURE & SOCIETY,10.1177/0163443720986039,,"With the rise of internet-based digital participatory cultures in India, social networks have become sites of volatile political discourse. As in other countries such as Brazil, China and Russia, this has led to the concurrent eruption of memes in India's political landscape. This paper examines humorous politicized memes that are deployed to critique the Hindu right-wing in India. Through an examination of the formal nature of the meme and its connection to other visual forms such as the caricature, the visual joke and the graphic novel, I demonstrate how seemingly frivolous objects can hold potential for serious discourse. Employing a mix of visual and textual analysis, as well as a survey of virally circulating memes on Twitter, Facebook and Instagram, I forward the concept of ""memetic visuality""-a mode of imagining the world and the political community through a series of intertextual connections. I argue that social media communication has led to the eruption of a memetic mode of engaging with political culture in India, in which virally fueled parody and satire infuses seemingly non-memetic objects with meme-like characteristics. In doing so, memetic political discourse in India becomes part of a larger global language of online political discourse.",India; humor; Memes; global digital culture; political critique; visuality,WOS,14,,,,,,,
1221,journalArticle,2020.0,"Bosch, TE; Admire, M; Ncube, M",Facebook and politics in Africa: Zimbabwe and Kenya,MEDIA CULTURE & SOCIETY,10.1177/0163443719895194,,"The potential for the Internet to play a role in political life, and the extension of the public sphere, has been widely documented. More specifically, social media has emerged as an arena of political communication, widely used by political parties for campaigning, and also by citizens to choreograph various forms of protest. In the African context, the growth of the mobile Internet has resulted in the rise of social media platforms, most notably Facebook and Twitter. These social networking sites are used for a range of purposes, from personal connectivity, to various citizenship practices, including political debate and activism. It has subsequently been argued that the Internet has contributed to the formation of alternate public spheres, in which citizenship can be practiced in different ways. This article explores the use of Facebook for political discussion in Africa, focusing on Zimbabwe and Kenya, two countries at the forefront of developments with regard to Internet connectivity and digital activism. We explore Facebook as a communicative platform for political discourse, through an analysis of the Facebook pages of two prominent politicians. The article uses Netvizz, a data collection and extraction tool, to extract quantitative data from Facebook pages, and conducts a thematic qualitative content analysis of posts.",ENGAGEMENT; SOCIAL MEDIA; PROTESTS; social media; Kenya; Facebook; SITES; DEMOCRACY; MOVEMENTS; Zimbabwe; Mnangagwa; Netvizz; online public sphere; participatory politics; WILL; EGYPT; LIBERATION; YOUTH PARTICIPATION,WOS,35,,,,,,,
1222,journalArticle,2020.0,"Anderson, ER",The narrative that wasn't: what passes for discourse in the age of Trump,MEDIA CULTURE & SOCIETY,10.1177/0163443719867302,,"This article considers political discourse and the role it played in the 2016 US presidential election while paying particular attention to its construction of narrative. Foucault's understanding of discourse and power frames the argument that Donald Trump successfully abandoned political narratives. Instead, he often used idiosyncratic language, instances in which the surface of a statement outshines its content. These normally appear in Trump's tweets and culminate in his invective against the 'fake news' media. In order to respond to Trump, his interlocutors must posit a premise and then refute it; in even granting that there is a premise, one must take Trump on his own terms. Trump thus disrupts the direction of traditional discursive power.",Twitter; social media; Trump; media; politics; narrative,WOS,7,,,,,,,
1223,journalArticle,2014.0,"Markham, T","Social media, protest cultures and political subjectivities of the Arab spring",MEDIA CULTURE & SOCIETY,10.1177/0163443713511893,,"This article draws on phenomenological perspectives to present a case against resisting the objectification of cultures of protest and dissent. The generative, self-organizing properties of protest cultures, especially as mobilized through social media, are frequently argued to elude both authoritarian political structures and academic discourse, leading to new political subjectivities or 'imaginaries'. Stemming from a normative commitment not to over-determine such nascent subjectivities, this view has taken on a heightened resonance in relation to the recent popular uprisings in the Middle East and North Africa. The article argues that this view is based on an invalid assumption that authentic political subjectivities and cultures naturally emerge from an absence of constraint, whether political, journalistic or academic. The valorization of amorphousness in protest cultures and social media enables affective and political projection, but overlooks politics in its institutional, professional and procedural forms.",social media; MODEL; ECOLOGIES; MOVEMENTS; REVOLUTION; STATE; Arab spring; protest cultures; phenomenology; political subjectivity; TWITTER; EGYPT; objectification; STREETS,WOS,113,,,,,,,
1224,journalArticle,2020.0,"Ross, K; Fountaine, S; Comrie, M","Facebooking a different campaign beat: party leaders, the press and public engagement",MEDIA CULTURE & SOCIETY,10.1177/0163443720904583,,"Social media are increasingly entrenched in politicians' campaigning. Yet even as they become more ubiquitous, evidence suggests widely used platforms normalize rather than equalize the existing power dynamics of the political landscape. Our study of New Zealand's 2017 general election uses a mixed-method approach including analysis of five Party Leaders' (PLs) public Facebook wall posts, campaign coverage in four newspapers and interviews with Party workers and MPs. Our findings show PLs seldom interact with citizens and mostly use posts to promote campaign information. Citizens are more likely to 'like' a PL's post than share or comment and there are important divergences between Party and media agendas. These findings demonstrate not only the importance of social media for Parties' attempts to control messaging and disrupt journalistic interference, but also highlight that neither Parties nor citizens seem much invested in dialogue. However, understanding which posts excite citizen engagement may help all Parties more effectively promote participatory democracy globally.",SOCIAL MEDIA; Facebook; COMMUNICATION; election campaigns; New Zealand; TWITTER; POLITICIANS; media agenda; online interactivity; political party leaders,WOS,12,,,,,,,
1225,journalArticle,2021.0,"Kalsnes, B; Ihlebaek, KA",Hiding hate speech: political moderation on Facebook,MEDIA CULTURE & SOCIETY,10.1177/0163443720957562,,"Facebook facilitates more extensive dialogue between citizens and politicians. However, communicating via Facebook has also put pressure on political actors to administrate and moderate online debates in order to deal with uncivil comments. Based on a platform analysis of Facebook's comment moderation functions and interviews with eight political parties' communication advisors, this study explored how political actors conduct comment moderation. The findings indicate that these actors acknowledge being responsible for moderating debates. Since turning off the comment section is impossible in Facebook, moderators can choose to delete or hide comments, and these arbiters tend to use the latter in order to avoid an escalation of conflicts. The hide function makes comments invisible to participants in the comment section, but the hidden texts remain visible to those who made the comment and their network. Thus, the users are unaware of being moderated. In this paper, we argue that hiding problematic speech without the users' awareness has serious ramifications for public debates, and we examine the ethical challenges associated with the lack of transparency in comment sections and the way moderation is conducted in Facebook.",social media; PATTERNS; incivility; Facebook; INCIVILITY; INTERACTIVITY; political parties; online comments; TWITTER; ONLINE NEWS; JOURNALISM; CAMPAIGNS; UNCIVIL; comment moderation; DELIBERATION,WOS,37,,,,,,,
1226,journalArticle,2018.0,"Dumitrica, D; Bakardjieva, M",The personalization of engagement: the symbolic construction of social media and grassroots mobilization in Canadian newspapers,MEDIA CULTURE & SOCIETY,10.1177/0163443717734406,,"This article explores the symbolic construction of civic engagement mediated by social media in Canadian newspapers. The integration of social media in politics has created a discursive opening for reimagining engagement, partly as a result of enthusiastic accounts of the impact of digital technologies upon democracy. By means of a qualitative content analysis of Canadian newspaper articles between 2005 and 2014, we identify several discursive articulations of engagement: First, the articles offer the picture of a wide range of objects of engagement, suggesting a civic body actively involved in governance processes. Second, engagement appears to take place only reactively, after decisions are made. Finally, social media become the new social glue, bringing isolated individuals together and thus enabling them to pressure decision-making institutions. We argue that, collectively, these stories construct engagement as a deeply personal gesture that is nevertheless turned into a communal experience by the affordances of technology. The conclusion unpacks what we deem as the ambiguity at the heart of this discourse, considering its implications for democratic politics and suggesting avenues for the further monitoring of the technologically enabled personalization of engagement.",NEWS; POLITICS; social media; PROTEST; Canada; COVERAGE; YOUTUBE; WORLD; qualitative content analysis; grassroots mobilization; civic engagement; media coverage; TWITTER; CITIZEN JOURNALISM; DEMONSTRATIONS; civic action; discursive articulation; IRAN,WOS,20,,,,,,,
1227,journalArticle,2021.0,"Berti, C","Right-wing populism and the criminalization of sea-rescue NGOs: the 'Sea-Watch 3' case in Italy, and Matteo Salvini's communication on Facebook",MEDIA CULTURE & SOCIETY,10.1177/0163443720957564,,"The contemporary outbreak of right-wing populism in combination with increasing migratory flows toward Europe raises concerns about the social construction of migrations and migrants and the policy orientations toward them. Research indicated worrying tendencies to perceive migrations negatively and criminalize migrants. However, this paper focuses on a different tactic adopted by a number of populist forces: the criminalization of sea-rescue NGOs. In particular, it presents the case-study of Sea-Watch 3, an NGO sea-rescue vessel which docked in Italy with several migrants on board in June 2019, after a long struggle with Minister of Internal Affairs Matteo Salvini, the leader of the League (a right-wing, anti-migrants populist party). By means of content analysis, the paper discusses Salvini's Facebook communication strategy about the event. The aim of this study is to cast new light on how the criminalization of NGOs can be exploited to reinforce other aspects of right-wing populism, such as anti-elitism, nationalism, exclusionary politics, personalization, and polarization. In this respect, the implications of criminalizing sea-rescue NGOs for policy orientations and policymaking are also highlighted.",Italy; CONSTRUCTION; ATTITUDES; SOCIAL MEDIA; POLITICAL COMMUNICATION; social media; STYLE; IMMIGRATION; DISCOURSE; Facebook; NGOs; right-wing populism; criminalization; TWITTER; EUROSCEPTICISM; Matteo Salvini; MIGRATION; migrations,WOS,37,,,,,,,
1228,journalArticle,2022.0,"Tornberg, P; Uitermark, J",Tweeting ourselves to death: the cultural logic of digital capitalism,MEDIA CULTURE & SOCIETY,10.1177/01634437211053766,,"Media scholarship has long argued that public discourse is a function of the architecture of the media by which it is carried. Media architecture is, as political economists have argued, in turn shaped by the capitalist regime of accumulation within which the media operate. This paper draws together these two strands of literature to ask: as the accumulation of data is coming to define contemporary capitalism, what cultural logic does this produce? The paper argues that, as media are shaped around the extracting user data, they become organized around personhood and the extension of commodification deeper into our sense of self. The lifestyle fragmentation and segmentation engendered by new media technologies carry over into public discourse, shaping a public, and political life defined by identity and difference. If, as Neil Postman suggested, a society's way of knowing reflects its media technology, the emerging epistemology of the social media society is truth as identity, as our very ways of knowing are reduced to expressions of who we are.",MEDIA; BIG DATA; identity; social media; polarization; SELF; culture; commodification; public discourse,WOS,13,,,,,,,
