,Item Type,Publication Year,Author,Title,Publication Title,DOI,Url,Abstract Note,Keywords,Database,Citation,"Social Movements, politics, policy, and Activism",News,Mis/Disinformation,Social Stratification or Segregation,Economic sociology,Health,Other
881,journalArticle,2016.0,"Papacharissi, Zizi","Affective publics and structures of storytelling: sentiment, events and mediality.","Information, Communication & Society",,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=112191497&site=ehost-live,"In this essay, I further explicate the construct of affective publics by drawing elements from two case studies, the first focusing on uses of Twitter leading up to and following the events surrounding the resignation of Hosni Mubarak via #egypt, and the second one focusing on online iterations of the Occupy movement, and specifically #ows, one of the more connective and central tags of the movement. I explore what mediated feelings of connectedness do for politics and networked publics in the digital age, and explore their impact on structures of storytelling, sentiment, and the mediality of events broadcast through different platforms. Technologies network us, but it is our stories that connect us. [ABSTRACT FROM PUBLISHER]",Big data; social media; Public demonstrations; Social movements; social movements; Social media & politics; Egypt; Occupy protest movement; affective publics,SocIndex,661,,,,,,,
882,journalArticle,2016.0,"Mosca, Lorenzo; Quaranta, Mario","News diets, social media use and non-institutional participation in three communication ecologies: comparing Germany, Italy and the UK.","Information, Communication & Society",,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=112191494&site=ehost-live,"In the course of a three-year research project comparing social media and political participation across the European Union, we collected data on representative samples of internet users from Germany, Italy and the UK. Online users were surveyed just after the May 2014 European elections. The three countries have been selected as they differ not only in terms of institutional features but also in terms of the character of their media systems: ‘liberal’ in the UK, ‘democratic-corporatist’ in Germany and ‘polarized pluralist’ in Italy. Although previous studies have not put into direct relationship media systems with participatory patterns, we hypothesized that different types of media ecologies may generate peculiar incentives for non-institutional participation. Taking such differences into account, our paper sheds light on the linkage between digital media and unconventional participation across the three countries. Our hypothesis is that distinct news diets and different social media platforms may influence non-institutional participation in specific ways that reflect varying contextual characteristics. We assess the role of different news diets on unconventional participation, distinguishing our respondents according to their main sources of information (occasional, traditional univores, digital univores and omnivores). We then consider the association between the use of different social media (i.e. Facebook and Twitter) and non-institutional participation. Finally, we take into account the indirect effect of national contexts by running interaction models. Our findings show that news diets and social media use matter in the three countries, but that substantial differences are hard to find across them. [ABSTRACT FROM PUBLISHER]",Political participation; social media; News websites; Social media & politics; Internet users; European Union countries; Internet surveys; contextual characteristics; news diets; online surveys; Unconventional participation,SocIndex,40,,,,,,,
883,journalArticle,2015.0,"Larsson, Anders Olof","Pandering, protesting, engaging. Norwegian party leaders on Facebook during the 2013 ‘Short campaign'.","Information, Communication & Society",,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=100099800&site=ehost-live,"While a comparably large amount of research has looked into the uses of Twitter at the hands of politicians, relatively little work has been done how Facebook is being used in this regard. The current paper expands our insights into the uses of social media by politicians by presenting a study of party leaders' uses of Facebook during the 2013 Norwegian election campaign. The paper focuses on two overarching areas: gauging the different themes brought up by the party leaders in their posts and the types of feedback (understood here as likes, comments and shares) that these activities appear to result in. Results indicate that the types of content least provided by the politicians – acknowledging the support of others or criticizing the actions by political peers or media actors – emerge as the most popular in this regard. Results further show that the most common type of feedback is likes – a finding that suggesting that a reassessment of the viral qualities of Facebook for purposes like these is necessary. [ABSTRACT FROM AUTHOR]",Social media; Twitter (Web resource); Microblogs; Politicians; social media; Facebook (Web resource); Facebook; politics; web 2.0; Norway; e-Government,SocIndex,108,,,,,,,
884,journalArticle,2014.0,"Micó, Josep-Lluís; Casero-Ripollés, Andreu",Political activism online: organization and media relations in the case of 15M in Spain.,"Information, Communication & Society",,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=96067524&site=ehost-live,"The Internet is causing major changes in the field of political activism. One particularly significant case is the 15M movement, which emerged from a popular initiative organized in several Spanish cities in 2011. Based on the analysis of these protests as a case study, this paper has two aims: first, to examine the role of digital technology – websites and social networks – in the online organization of political activism; second, to analyse the relationships established between the conventional media on the one hand and activists on the other. The methodology combines the technique of in-depth interviews and qualitative analysis of reports, working papers and file data about 15M. The findings show an intensive use of digital technology by activists, both of their own social networks (for example, N-1) and commercial ones (Facebook or Twitter). These digital tools enabled them to disseminate their own information and optimize their internal organization. Theindignadosestablished an interplay between online activism and offline actions. Digital technology facilitated the organization of the mass gatherings in the streets. The possession of communicative and technical skills played an important part in organizing 15M. On the other hand, the relationship between journalists and activists was a difficult one. Theindignadosdid not follow the established patterns of the journalists’ work routines. The latter had to resort to the demonstrators’ websites and social networks to obtain information. The activists recognize that the conventional media were crucial to the protests achieving a widespread impact in the news. [ABSTRACT FROM AUTHOR]",Social networks; Digital technology; Activism; social movements; politics; Internet; ICTs; media studies; Activists; Press relations,SocIndex,256,,,,,,,
885,journalArticle,2014.0,"Poell, Thomas",Social media and the transformation of activist communication: exploring the social media ecology of the 2010 Toronto G20 protests.,"Information, Communication & Society",,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=95573131&site=ehost-live,"How does the massive use of social media in contemporary protests affect the character of activist communication? Moving away from the conceptualization of social media as tools, this research explores how activist social media communication is entangled with and shaped by heterogeneous techno-cultural and political economic relations. This exploration is pursued through a case study on the social media reporting efforts of the Toronto Community Mobilization Network, which coordinated and facilitated the protests against the 2010 Toronto G-20 summit. The network urged activists to report about the protests on Twitter, YouTube, and Flickr, tagging their contributions #g20report. In addition, it set up a Facebook group and used a blog. The investigation, first, traces the hyperlink network in which the protest communication was embedded. The hyperlink analysis provides a window on the online ecology in which this communication unfolded. In addition, the examination interrogates how the particular technological architectures, related user practices, and business models of the various social platforms steered communication. This investigation shows that the use of social media brings about an acceleration of activist communication, and greatly enhances its visual character. Moreover, as activists massively embrace corporate social media, they increasingly lose control over the data they collective produce, as well as over the very architectures of the spaces through which they communicate. [ABSTRACT FROM AUTHOR]",Social media; Twitter (Web resource); social media; Internet & activism; political economy; YouTube (Web resource); activist communication; Flickr (Web resource); Group of Twenty; hyperlink analysis; technological architectures; Toronto (Ont.),SocIndex,218,,,,,,,
886,journalArticle,2014.0,"Agarwal, Sheetal D.; Barthel, Michael L.; Rost, Caterina; Borning, Alan; Bennett, W. Lance; Johnson, Courtney N.",Grassroots organizing in the digital age: considering values and technology in Tea Party and Occupy Wall Street.,"Information, Communication & Society",,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=94573691&site=ehost-live,"Power dynamics shape, and are shaped by, the tools used by participants in social movements. In this study we explore the values, attitudes, and beliefs of Tea Party and Occupy Wall Street stakeholders as they relate to their use of technology. This multi-method study applies the lens of value sensitive design [VSD; Friedman, B. (Ed.) (1997).Human values and the design of computer technology(vol. 72). Cambridge: Cambridge University Press] to examine stakeholder values and sites of value tension. We contextualize our findings with qualitative observation of how these values are reflected in each organization's online spaces, including Facebook, Twitter, and key organizational websites, as well as private spaces such as email. We found liberty, the value most mentioned by Tea Party members, was not reflected in the movement's organizational websites and Facebook pages, where user autonomy is frequently undermined. However, the Occupy value of equality is supported in the movement's web presence. We also found a set of shared central values – privacy and security, inclusion, and consensus – underlying both Tea Party and Occupy's approach to organization and participation. Value tensions around privacy and inclusion emerged for both groups, as some members opted not to use these tools due to security concerns and leaders struggled to adapt their communication strategies accordingly. This study provides insight into the adoption and contestation of different technological tools within grassroots social movements, how those decisions are shaped by core values, and how conflicts over the use of digital tools can result from tension between how different stakeholders prioritize those values. [ABSTRACT FROM AUTHOR]",Social psychology; digital media; Collective action; Digital media; Digital communications; ICTs; Occupy; collective action; Computer engineering; Computer industry; Tea Party; value-sensitive design,SocIndex,0,,,,,,,
887,journalArticle,2014.0,"Ekström, Mats; Olsson, Tobias; Shehata, Adam",Spaces for public orientation? Longitudinal effects of Internet use in adolescence.,"Information, Communication & Society",,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=94086763&site=ehost-live,"The article departs from an overarching research question: How does young people's engagement in different Internet spaces affect the development of their public orientation during adolescence? It analyses longitudinal panel data in order to explore how young people's public orientation develops during a phase in life (13–20) which is critical for political socialization. Data are derived from three waves of data collection among young people who were 13–17 years old at the time for the first data collection. The concept public orientation is measured by three indicators: young people's values, interests and everyday peer talk. These indicators are analysed with reference to respondents' Internet orientations, which we conceptualize as four separate but inter-related spaces (a news space, a space for social interaction, a game space and a creative space). The results primarily emphasize the importance of orientations towards news space and space for social interaction. Overall, the findings strongly suggest that orientations towards these spaces are related to adolescents' public orientation. The findings confirm the centrality of news and information in political socialization, but they also challenge the idea that social media facilities – such as Facebook, Twitter and blogging – enable forms of social interaction and creative production that have an overall positive impact on young people's public orientation. [ABSTRACT FROM AUTHOR]",social media; Social interaction; Acquisition of data; politics; ICTs; Internet users; news; Longitudinal method; Political socialization; young people,SocIndex,87,,,,,,,
888,journalArticle,2013.0,"Bucher, Eliane; Fieseler, Christian; Suphan, Anne",THE STRESS POTENTIAL OF SOCIAL MEDIA IN THE WORKPLACE.,"Information, Communication & Society",,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=90493119&site=ehost-live,"Social media have enriched the communication profession with new and immediate ways of stakeholder interaction. Along with new possibilities also come challenges – as professionals are engaging in real-time conversations with their audiences on Facebook, Twitter, blogs and the like, they have to learn to mentally cope with an oversupply of possibly relevant information, with an invasion of work matters into the private domain and with changing work contents and structures. This paper proposes a measurement routed in the technostress and overload research to assess these challenges brought to communication workforces by social media. These data were collected in a quantitative survey among 2,579 marketing and communication professionals. Based on an exploratory factor analysis, we demonstrate that being literate in an age of social media encompasses not only knowing how to retrieve and process information appropriately in various social settings, but also – and maybe more importantly – to mentally cope with overload, invasion and uncertainty. [ABSTRACT FROM AUTHOR]",Social media; social media; Psychology; Job stress; coping; Industrial safety; information overload; Physiology; scale development; stress; Technology -- Psychological aspects; Work environment,SocIndex,227,,,,,,,
889,journalArticle,2013.0,"Klinger, Ulrike",MASTERING THE ART OF SOCIAL MEDIA.,"Information, Communication & Society",,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=87844695&site=ehost-live,"Online communication has become a central part in the communication repertoires of political actors in Western mass democracies. In Switzerland, where broadband, internet use, and media literacy are amongst the highest in the world, all major political parties run their own website and are active on social media. This article seeks to show how Swiss political parties deal with social media, how they implement it and how they use social media. The study builds on empirical data from a structural analysis of party websites, the official Facebook sites, and Twitter feeds. These social media sites were analysed for their resonance, update frequency, and thematic clusters focusing on information, mobilization, and participation. A weekly assessment of the user numbers illustrates the development of user resonance throughout the 2011 election year. While political parties claim to appreciate the dialogue and mobilization potentials of social media, they mainly use social media as an additional channel to spread information and electoral propaganda. The overall resonance is still on a very low level. The data seem to sustain the normalization hypothesis, as larger parties with more resources and voters are better able to generate effective communication and to mobilize online than small and marginal parties. [ABSTRACT FROM AUTHOR]",Social media; Twitter (Web resource); Political participation; Political parties; social media; Facebook (Web resource); Switzerland; political parties; Resonance,SocIndex,0,,,,,,,
890,journalArticle,2013.0,"Jackson, Stewart Murdo",ORGANIZATION AS AN IMPEDIMENT TO EFFECTIVE ICT CAMPAIGNING.,"Information, Communication & Society",,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=84462599&site=ehost-live,"The 2007 Australian federal election has been called the ‘YouTube election’ and the moniker ‘Twitter election’ applied to the 2010 British General Election due to the use of these communication mediums by the major parties. However, while the information and communication technology campaigning of major parties has clearly improved considerably, is this also true of non-major parties such as the Australian Greens? In the early 2000s the Greens were claimed to be the equals of the major parties in internet electioneering, but much has changed since the 2001 Australian federal election. This study examines the development of electronic communication and campaign tools by the Australian Greens between the 2007 and 2010 Australian federal elections, in particular the problems and hurdles the Australian Greens, as a decentralized party, faced in developing a nationally coherent electronic campaign framework. Of particular interest is the impact the existing organizational structures of the party had upon the campaigns in 2007 and how the party overcame those structural barriers. [ABSTRACT FROM AUTHOR]",Australia; Political campaigns; Technology; politics; ICTs; YouTube LLC; Green Party (Australia); organizational studies,SocIndex,5,,,,,,,
891,journalArticle,2012.0,"Franklin, M. I.",KEY THINKERS PAST AND PRESENT : SERIES EDITOR'S NOTE.,"Information, Communication & Society",,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=71754821&site=ehost-live,"An introduction is presented in which the editor discusses various published within on topics including the next generation of Internet-based technologies, cybernetics, phenomenology, feminism and critical pedagogy and Twitter revolution.",Internet; Cybernetics,SocIndex,0,,,,,,,
892,journalArticle,2012.0,"Maireder, Axel; Schwarzenegger, Christian",A MOVEMENT OF CONNECTED INDIVIDUALS.,"Information, Communication & Society",,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=71754812&site=ehost-live,"The participants of the ‘unibrennt’ (‘university is burning’) protest movement, which saw the occupation of Vienna's largest lecture hall by students in October 2009, used social media such as Twitter and Facebook to a large extent. Communication, thus, was anchored in the participants' interconnected individual and personal (online) networks, so both in- and out-group communication took place within a media space that is referred to as networked publics. Based on the authors media ethnographical work which was followed by a qualitative analysis of conversations, this article discusses the form of community building and social organization that was facilitated by those means. The authors also look at the way in which involved actors (participants and non-participants) dealt with the social media's specific character, especially its high degree of transparency and accessibility which resulted in a conglomeration of internal and external discourses. Drawing on the concept of voluntary issue communities, this article argues that the low-obligatory and low-binding nature, as well as the immediacy of connection to the movement, were elementary for its success in terms of drawing large groups of students and university staff into the protests and the large amount of public attention the movement ultimately received. This movement of connected individuals exemplifies how individuals can organize themselves as a politically acting community and how such a community and its actions can be like when the participants quite naturally employ information and communication technologies to socially connect within networked publics. [ABSTRACT FROM AUTHOR]",Twitter (Web resource); Protest movements; Facebook (Web resource); Social movements; social movements; social networking; web 2.0; Community & college; community building; domestication of ICTs,SocIndex,136,,,,,,,
893,journalArticle,2011.0,"Ward, Janelle",REACHING CITIZENS ONLINE.,"Information, Communication & Society",,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=63627251&site=ehost-live,"Keeping in mind the potential consequences that digital communication may hold for democratic societies, this research focuses on better understanding the web presence of UK youth organizations. It is interesting to examine how such organizations tie their theoretical conception of citizenship (their ‘offline’ philosophy) to the choices they make about web presence (their ‘online’ structure). Web presence – in this case, websites but also the use of Web 2.0 applications – can aim to provide information and promote participation, but can also encourage a particular view of citizenship and use certain forms of communication to advance this view. This paper focuses on seven youth organizations that embrace either a more conventional or non-conventional view of citizenship and have expanded their web presence from a dedicated website into Web 2.0, particularly social networking sites. First, I will summarize interview findings with web producers to better understand the philosophy behind web presence of the youth organization, along with a look at official website content. Second, I will provide a first look at how such organizations have adapted to Web 2.0, specifically via Facebook and Twitter. This paper contributes to an understanding of how online spaces and in particular the adaptation to Web 2.0 reflect offline views towards citizenship, a particularly important focus in an environment of increasing concern as to how to reach youth via technology. [ABSTRACT FROM AUTHOR]",United Kingdom; Computer network resources; politics; ICTs; Web 2.0; e-democracy; computer-mediated communication; Citizenship; Telematics; Youth societies & clubs; Teledemocracy; young people,SocIndex,0,,,,,,,
894,journalArticle,2011.0,"Bodle, Robert",REGIMES OF SHARING.,"Information, Communication & Society",,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=59530486&site=ehost-live,"This paper explores the values, characteristics, and conditions of interoperability provided by Open Application Programming Interfaces (Open APIs) used by Facebook to identify underlying tensions that may challenge the sustainability of the Web as an open, secure, and liberating communication space. Interoperability between major online social network services holds great potential for linking a broad range of platforms, spaces, and people together in exciting new ways. Open APIs support interoperability by providing the tools to share data used to develop popular and useful Web applications, achieve seamless integration of social media services, and give rise to mutually beneficial third-party developer ecosystems that build on top of social media platforms. Yet, while Open APIs provide new ways of sharing and participating, they also provide a means for companies like Facebook to achieve market dominance, as well as undermine privacy, data security, contextual integrity, user autonomy and freedom. This paper examines interoperability enabled by Open APIs among competing online services (Facebook, Google, YouTube, MySpace and Twitter) to identify the tenuous push and pull of competition and cooperation. The author provides a summary and analysis of Facebook's Open API releases over the last five years, to determine the underlying conditions for sharing and identify the social implications of their technical features. This paper concludes by suggesting ways that users can make more informed decisions about their sharing and perhaps change the underlying conditions of interoperability all together by developing more secure and user controllable social networks, Open APIs, and online applications. [ABSTRACT FROM AUTHOR]",Online social networks; Online information services; Facebook; social networks; YouTube LLC; political economy; Google Inc.; Information services; Open APIs; interoperability; sustainability,SocIndex,0,,,,,,,
895,journalArticle,2012.0,"boyd, danah; Crawford, Kate",CRITICAL QUESTIONS FOR BIG DATA.,"Information, Communication & Society",,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=76143001&site=ehost-live,"The era of Big Data has begun. Computer scientists, physicists, economists, mathematicians, political scientists, bio-informaticists, sociologists, and other scholars are clamoring for access to the massive quantities of information produced by and about people, things, and their interactions. Diverse groups argue about the potential benefits and costs of analyzing genetic sequences, social media interactions, health records, phone logs, government records, and other digital traces left by people. Significant questions emerge. Will large-scale search data help us create better tools, services, and public goods? Or will it usher in a new wave of privacy incursions and invasive marketing? Will data analytics help us understand online communities and political movements? Or will it be used to track protesters and suppress speech? Will it transform how we study human communication and culture, or narrow the palette of research options and alter what ‘research’ means? Given the rise of Big Data as a socio-technical phenomenon, we argue that it is necessary to critically interrogate its assumptions and biases. In this article, we offer six provocations to spark conversations about the issues of Big Data: a cultural, technological, and scholarly phenomenon that rests on the interplay of technology, analysis, and mythology that provokes extensive utopian and dystopian rhetoric. [ABSTRACT FROM AUTHOR]",Big Data; Twitter; social media; Digital technology; Digital communications; social network sites; Social scientists; communication studies; ethics; epistemology; analytics; philosophy of science; Behavioral scientists; Economists,SocIndex,5881,,,,,,,
896,journalArticle,2022.0,"Martella, A; Bracciale, R",Populism and emotions: Italian political leaders' communicative strategies to engage Facebook users,INNOVATION-THE EUROPEAN JOURNAL OF SOCIAL SCIENCE RESEARCH,10.1080/13511610.2021.1951681,,"Populist ideology and emotions are being increasingly adopted by political leaders as communicative tools to drive attention and gain consent. Populism appears to be intimately related to emotions due to its own emotional charge when appealing to the people or blaming 'others'. Analysing the Facebook timelines of Italy's main political leaders during the 2018 general election campaign, we found that only negative emotions are associated to populist ideology although they are less frequently adopted by leaders. Emotional appeals, especially negative ones, emerged as a more successful strategy for triggering users' interactions and reactions than populist ideology. Going negative appears to be the best strategy for gaining visibility on Facebook. Quite unexpectedly, love reactions are influenced by blaming the 'dangerous others', while angry reactions are not affected by the presence of populist references. Our results lead us to hypothesise that when emotions run high, populist ideology takes a slight step back.",MEDIA; political leaders; populism; STYLE; Facebook; engagement; DIFFUSION; ELECTION; PARTIES; emotions; TWITTER; CAMPAIGNS,WOS,29,,,,,,,
