,Item Type,Publication Year,Author,Title,Publication Title,DOI,Url,Abstract Note,Keywords,Database,Citation,"Social Movements, politics, policy, and Activism",News,Mis/Disinformation,Social Stratification or Segregation,Economic sociology,Health,Other
231,journalArticle,2020.0,"Rafeeq, Ali; Jiang, Shujun; Feng, Guangchao Charles",Breaking news of disasters: How Stuff.co.nz and NZHerald.co.nz used Facebook and Twitter in the 2016 Kaikoura earthquake coverage in New Zealand.,Cogent Social Sciences,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=148040777&site=ehost-live,"This study looks at how media users reacted and engaged with Facebook and Twitter posts of two major New Zealand news websites—Stuff.co.nz and NZHerald.co.nz—during the coverage of the 7.8 magnitude Kaikoura earthquake in November 2016. Using posts (n = 975) on Facebook pages and tweets (n = 889) on Twitter handles of Stuff.co.nz and NZHerald.co.nz from 12 November to 17 November, we analysed how media users reacted to breaking news coverage of a major natural disaster. The results show that quake news gets significantly more interaction and reactions than non-quake news on both social media platforms. For Twitter, quake news gets significantly more interactions such as likes, and retweets, but not replies. However, for Facebook, quake news gets significantly more comments, likes, wows, and sad emotional feedbacks, but no significant difference in emotions such as love, haha, and angry. The emotions people have on Facebook indicate well the nature of the news. With Facebook's new function of reactions including, like, love, haha, wow, sad, angry, makes reactions more expressive and relevant. The study also shows a clear pattern of reactions on the two social media platforms across the timeline. While the number of posts keeps stable over the period, users' reactions soared in the first two days of the quake; The responses subsided after the chaotic period of the disaster was over. The study provides an insight into how mainstream news websites are using social media in reporting and engaging with users during major natural disasters. Limitations of the study and suggestions for future research are also discussed. [ABSTRACT FROM AUTHOR]",social media; interactivity; breaking news; earthquake coverage; online journalism,SocIndex,7,,,,,,,
232,journalArticle,2022.0,"Nyoka, Payidamoyo; Tembo, Mary",Dimensions of democracy and digital political activism on Hopewell Chin'ono and Jacob Ngarivhume Twitter accounts towards the July 31st demonstrations in Zimbabwe.,Cogent Social Sciences,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=160905226&site=ehost-live,"Using a qualitative research approach, this study provides an inquiry into the nature of democracy and digital political activism discourses on @Hopewell Chin'ono and @Jacob Ngarivhume prior to the 31st July demonstrations. Alternative communications spaces have revolutionised political communication in Zimbabwe. In Zimbabwe, political polarisation has created a monolithic voice in the mainstream media. In the ""Second Republic"", digital activism is a growing phenomenon where subalterns question the state. This study is guided by Manuel Castells' Power and Counter Power Theory. Data gathered using netnography was analysed using critical discourse analysis. Findings show that digital activism has turned into social media ""dissidence"", calling for the resignation of the government officials including the Executive through 31st demonstrations. There is an intimate relationship between digital democracy and digital activism, enabling political advocacy and lobbying. Twitter is used to safeguard the lives of activists. Religious discourses were used by both Jacob Ngarivhume and Hopewell Chin'ono as they drummed up support for the July 31st demonstrations. [ABSTRACT FROM AUTHOR]",digital activism; social media; Democracy; 31st demonstrations; Hopewell Chin'ono; Jacob Ngarivhume,SocIndex,,,,,,,,
233,journalArticle,2022.0,"Hassett-Walker, Connie",Does Brandenburg v. Ohio still hold in the social media era? Racist (and other) online hate speech and the First Amendment.,Cogent Social Sciences,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=160905260&site=ehost-live,"First Amendment protections for hate speech, before and after the advent of the Internet, have been the subject of various court cases. This study presents the results of a content analysis of tweets using racist, anti-Semitic, anti-Islamic and homophobic language. Tweet content is considered using a framework from prior court cases: does a tweet constitute political speech; contribute to the marketplace of ideas; encourage violence or include threats? The results show that messages of hate can be communicated without using overly offensive words; and that Twitter users discuss who should vs. should not use a word. Study findings are considered in the context of the U.S. having become more divided politically, and social media's role in amplifying racists' messaging. [ABSTRACT FROM AUTHOR]",social media; racism; First Amendment; hate speech,SocIndex,,,,,,,,
234,journalArticle,2022.0,"Gjerald, Olga; Eslen-Ziya, Hande",From discontent to action: #quarantinehotel as not just a hashtag.,Cogent Social Sciences,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=160905290&site=ehost-live,"This article shows how Twitter users' discontent with the quarantine hotel regulations in Norway turned into a digital protest. We discuss how the sharing and communication of messages through hashtags on Twitter facilitate the perception of the hashtag as a cultural object that activates a political agenda and perpetuates a digital social movement. This study used a novel approach to explore the significance of the echo chamber of emotions involved in digital protests and introduced stages of digital activism. The paper concludes by arguing that during a protest, the activists employ emotions as self-expressive tools that help them connect the issue at hand to bigger societal issues (structural discrimination and inequalities) and metaphors (prison and criminal behavior). Once this process starts, it further paves the way to reaching out for support, encouraging action from others, and demanding change from the government, as we show via the digital activism framework. [ABSTRACT FROM AUTHOR]",Twitter; COVID-19; social movement; Norway; digital protest; quarantine hotels,SocIndex,,,,,,,,
235,journalArticle,2018.0,"Selepak, Andrew G.",Exploring anti-science attitudes among political and Christian conservatives through an examination of American universities on Twitter.,Cogent Social Sciences,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=134676390&site=ehost-live,"The purpose of this study was to investigate an unexplored factor as to why some Republicans and conservatives have less trust in science and academia than those on the political left. Twitter accounts for 25 elite American universities were examined for political and religious sentiment and then compared to results from 25 lower ranked schools. The aim was to examine the extent universities post politically liberal or anti-Christian messaging through Twitter. Results suggest elite universities promote more liberal messages than conservative or Republican messages and more liberal messages than lower ranked schools. Overall, the sample of schools made few tweets containing pro-Christianity messaging despite some of the schools having strong connections to Christian denominations or having been founded as religious institutions to train Christian clergy. The findings add additional insight as to why discussions on scientific issues may be influenced by political partisanship. [ABSTRACT FROM AUTHOR]",Twitter; politics; academia; anti-science; bias,SocIndex,,,,,,,,
236,journalArticle,2022.0,"Eslen-Ziya, Hande; Pehlivanli, Ezgi",The search for alternative knowledge in the post-truth era: Anti-vaccine mobilization during the COVID-19 pandemic in Turkey.,Cogent Social Sciences,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=160905479&site=ehost-live,"The search for alternative knowledge, conspiracy theories, distrust of expertise and anti-science movements are gaining momentum and post-truth populism is speeding up on the back of fake news. The crisis of truth refers to an era where evidence and objective facts get lost in sentiment, emotion, and personal beliefs. Relying on emotions, creationism, religious beliefs, and common sense over expertise deliberately creates counter-knowledge referred to as pseudo-science, troll-science or fake-science. As the worth of scientific expertise is devalued, the counter-scientific discourses supported through populist political rhetoric help to produce a culture of resistance to science. Our qualitative content analysis of Twitter posts along with the news regarding anti-vaccine arguments from two selected online news sites, revealed three major themes, which we referred to as strategies used by the COVID-19 vaccine deniers in Turkey to disseminate their views. These were: an emphasis on bodily freedom and personal choice and the use of ""my body my choice"" rhetoric; the denying, devaluing, and shifting of scientific evidence; and the dismissal and/or attacking of alternative views and the deepening of the polarisation between the supporters of the COVID-19 restrictions, vaccine supporters and deniers. We conclude the paper by arguing that there is a link between the distrust of doctors and the anti-vaccination ideas, and the quest for alternative knowledge and expert authority. [ABSTRACT FROM AUTHOR]",COVID-19; populism; counter-knowledge; Crisis of truth; knowledge; pseudo-science,SocIndex,,,,,,,,
237,journalArticle,2022.0,"McHugh, Patrick; Perrault, Elise",Of supranodes and socialwashing: network theory and the responsible innovation of social media platforms.,Cogent Social Sciences,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=160905492&site=ehost-live,"Social media networks are expanding rapidly, increasing the spread and scale of information diffusion. Researchers have highlighted distinguishing features of social media network platforms: network structure transparency, public self-monitored digital profiles, homogenized network connections, and node-created digital content. These features, while adding utility to social media platform providers and users, can also be exploited to manipulate users' behavior and overall network outcomes. This paper posits the importance of network theory as critical foundational ""laws"" upon which the responsible innovation of social media can be built to minimize such manipulation, how such theory can be used to predict the potential impacts of new network innovations, and the resulting difficulty this framing suggests for self-governance on the part of platform providers. Through a case study analysis of Russian social media interference in the 2016 U.S. presidential election, the value of a network theoretic lens is highlighted. The concept of ""supranodes"", social media nodes empowered via theoretical knowledge and network awareness to socially engineer network structures and outcomes, is developed and the network theoretic features they exploit discussed. [ABSTRACT FROM AUTHOR]",Twitter; social media; Facebook; network theory; Instagram; election interference,SocIndex,,,,,,,,
238,journalArticle,2020.0,"De Las Heras-Pedrosa, Carlos; Rando-Cueto, Dolores; Jambrino-Maldonado, Carmen; Paniagua-Rojano, Francisco Javier; Feng, Guangchao Charles",Analysis and study of hospital communication via social media from the patient perspective.,Cogent Social Sciences,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=148040761&site=ehost-live,"Currently, the online interaction between citizens and hospitals is poor, as users believe that there are shortcomings that could be improved. This study analyzes patients' opinions of the online communication strategies of hospitals in Spain. Therefore, a mixed-method is proposed. Firstly, a qualitative analysis through a focus-group was carried out, so around twenty representatives of national, regional and local patients' associations were brought together. Secondly, the research is supplemented with a content assessment of the Twitter activity of the most influential hospitals in Spain. The results reveal that the general public appreciate hospitals' communication potential through social media, although they are generally unaware of how it works. The group says that, apart from the lack of interaction, they find it hard to understand certain messages, and some publications give a biased picture. In order to improve communication, patients and relatives are demanding that their perspective be taken into consideration in the messages issued to enhance the quality of life and well-being of society. [ABSTRACT FROM AUTHOR]",social networks; health care communication; hospitals,SocIndex,,,,,,,,
239,journalArticle,2019.0,"Leott, Yolanda M.; Hodgson, Philip",#Screening out: Criminal justice students' awareness of social media usage in policing.,Cogent Social Sciences,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=141193767&site=ehost-live,"The ""rise of police indiscretion"" on social media has sparked demands to closely monitor officers' online activity and more effectively screen job applicants. The extent to which criminal justice majors are aware that personal profile content on networking sites (e.g. Facebook and Twitter) factor into recruitment, background checks, and personnel monitoring practices is absent in the literature. Results from a survey of undergraduate students enrolled at a private North-east university indicate their perceptions of police usage of social media to generally align with the manner in which these officials leverage this technology. Few respondents rated their own comments, pictures and videos as inappropriate but were critical of material posted by other site users. And, though comfortable with a range of potential audiences viewing their content, students were unequivocal in their expectation of privacy even as they varied in confidence that their posts would be shielded from employer searches. [ABSTRACT FROM AUTHOR]",social media; policing; criminal justice; online reputation; recruit selection; undergraduate students,SocIndex,,,,,,,,
240,journalArticle,2016.0,"Hefner, Veronica; Dorros, Sam M.; Jourdain, Nicole; Liu, Christine; Tortomasi, Arianna; Greene, Maria Paulina; Brandom, Chelsea; Ellet, Mary; Bowles, Natalie; Alvares, Claudia",Mobile exercising and tweeting the pounds away: The use of digital applications and microblogging and their association with disordered eating and compulsive exercise.,Cogent Social Sciences,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=120932381&site=ehost-live,"In recent years, content featuring fitspiration messages on blogs and microblogs has increased. In addition, the use of mobile phone applications to monitor diet and exercise has also seen greater adoption. This study examined the association between consumption of various types of social media and reports of disordered eating and compulsive exercising. The sample consisted of 262 participants who completed an online questionnaire that included questions related to exercise and eating habits, as well as the frequency of use of traditional blogs, microblogs, and mobile phone applications featuring nutritional and exercise-related content. Results showed that the use of mobile phone applications and microblogs were significantly and positively associated with reports of disordered eating. Further, the use of mobile phone applications was also significantly and positively associated with compulsive exercise behaviors. However, the use of traditional blogs was not significantly associated with unhealthy eating or compulsive exercise. Findings and implications for future research are discussed. [ABSTRACT FROM AUTHOR]",Microblogs; social media; digital media; Food habits; Mobile apps; social cognitive theory; Social cognitive theory; compulsive exercise; eating disorders; Exercise addiction; fitspiration; mobile technology,SocIndex,,,,,,,,
