,Item Type,Publication Year,Author,Title,Publication Title,DOI,Url,Abstract Note,Keywords,Database,Citation,"Social Movements, politics, policy, and Activism",News,Mis/Disinformation,Social Stratification or Segregation,Economic sociology,Health,Other
1151,journalArticle,2020.0,"Morzenti, Hanna E.; Gonzalez-Pons, Kwynn",Attitudes Towards Ban the Box: A Content Analysis of Tweets.,Justice Policy Journal,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=148053441&site=ehost-live,"Ban the Box is a social justice movement that advocates for employers to evaluate individuals with prior justice system involvement based on their job skills rather than their criminal record. The purpose of the present study was to identify and discuss Ban the Box-related themes in a sample of Twitter posts. Using the social media platform Twitter, researchers collected a 58-day sample of public posts that used the hashtag Ban the Box (#BantheBox). A qualitative thematic analysis was used to assess the content of tweets to identify underlying themes related to the Ban the Box movement. Two researchers independently coded the contents of each original tweet (N=204) and reached consensus on identified themes. Results showed two underlying themes: first, risky business or the perceived risks businesses take in hiring persons with prior justice system involvement, and second, that individuals with prior justice system involvement are a vulnerable population. This study highlights how Twitter is used to communicate about social justice-related issues. Further, this paper serves as a call to action for policymakers, social workers, and researchers to consider this medium when advocating for individuals with prior justice system involvement. [ABSTRACT FROM AUTHOR]",Microblogs; Content analysis; Attitude (Psychology); Job involvement; Job skills,SocIndex,0.0,,,,,,,
1152,journalArticle,2019.0,Han Woo PARK; Youngjoo LEE,HOW ARE TWITTER ACTIVITIES RELATED TO TOP CRYPTOCURRENCIES' PERFORMANCE? EVIDENCE FROM SOCIAL MEDIA NETWORK AND SENTIMENT ANALYSIS.,Kako su aktivnosti na Twitteru povezane s ponašanjem najpoznatijih kriptovaluta? Dokazi iz analize društvenih mreža i analize sentimenta.,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=139261060&site=ehost-live,"Cryptocurrencies have embraced Twitter as a major channel of communication. Employing social network analysis and sentiment analysis, this study investigates the Twitter-mediated communication behaviors among cryptocurrencies. This study determines whether a significant association exists between cryptocurrencies' Twitter networks and their credit scores. Data were drawn from the Twitter pages of several top cryptocurrencies. The results indicate that reply-mention networks had the densest structure, that the following-follower network structure was correlated with the reply-mention structure, and that the reply-mention and co-tweet networks were positively correlated. The results also indicate that cryptocurrencies' active networking strategies affected their credit scores and more importantly, that cryptocurrencies frequently linked with fellow currencies tended to have high credit scores. (English) [ABSTRACT FROM AUTHOR]",Social media; Sentiment analysis; Social networks; Twitter (Web resource); Microblogs; sentiment analysis; Twitter; Social network analysis; social network analysis; cryptocurrency; Weiss rating; analiza društvenih mreža; analiza sentimenta; Credit ratings; Cryptocurrencies; kriptovaluta; Weissov rejting,SocIndex,21,,,,,,,
1153,journalArticle,2022.0,"Schmitz, A; Riebling, JR",Data Quality of Digital Process Data A Generalized Framework and Simulation/Post-Hoc Identification Strategy,KOLNER ZEITSCHRIFT FUR SOZIOLOGIE UND SOZIALPSYCHOLOGIE,10.1007/s11577-022-00840-9,,"Digital process data are becoming increasingly important for social science research, but their quality has been gravely neglected so far. In this article, we adopt a process perspective and argue that data extracted from socio-technical systems are, in principle, subject to the same error-inducing mechanisms as traditional forms of social science data, namely biases that arise before their acquisition (observational design), during their acquisition (data generation), and after their acquisition (data processing). As the lack of access and insight into the actual processes of data production renders key traditional mechanisms of quality assurance largely impossible, it is essential to identify data quality problems in the data available-that is, to focus on the possibilities post-hoc quality assessment offers to us. We advance a post-hoc strategy of data quality assurance, integrating simulation and explorative identification techniques. As a use case, we illustrate this approach with the example of bot activity and the effects this phenomenon can have on digital process data. First, we employ agent-based modelling to simulate datasets containing these data problems. Subsequently, we demonstrate the possibilities and challenges of post-hoc control by mobilizing geometric data analysis, an exemplary technique for identifying data quality issues.",Data quality; BEHAVIOR; TWITTER; TROLLS; Agent-based simulations; BIG DATA.; Digital process data; Mixed methods; Post-hoc identification; Relational data; Socio-technical systems,WOS,3,,,,,,,
1154,journalArticle,2022.0,"PATON, Nathalie; NILSEN, Anne Birgitta; DECHESNE, Mark; SAKELLARIOU, Alexandros; HELM, Grant; SALORD, Tristan; CABANAC, Guillaume",The European Far Right and Islamist Extremism on Twitter: From Radicalisation to Political Participation.,L'extrême droite et l'extrémisme islamiste sur Twitter : de la radicalisation à la participation politique.,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=160891604&site=ehost-live,"This article explores the results of a study on media participation on Twitter in 2018/2019 perceived as contributing to far right and Islamist radical ideologies, in 7 European countries. By combining online ethnography and big data approaches, we see that online far right extremism in Europe is active and ranks are growing, while Islamist extremism has been incapacitated in sharing controversial forms of expression. We describe how the far right uses Twitter as a means for political activism, while Islamist extremists offer lifestyle information, related to local branches of faith, using Twitter as a storefront that re-routes users to other platforms. We consider resources for action, notably on the far right. World leaders influence followers online and support a global conversation between users that paves the way to a far right European milieu thriving on Twitter. To conclude, we delve into the notions of radicalisation and political participation to emphasise the asymmetry between the two forms of media participation in respect to academic discourses and big tech and States' practises. (English) [ABSTRACT FROM AUTHOR]",Twitter Inc.; Political participation; social media; Activism; Europe; political participation; Right-wing extremism; réseaux sociaux; Academic discourse; extrême droite; extrémisme islamiste; far right extremism; Islamist extremism; participation politique,SocIndex,1,,,,,,,
1155,journalArticle,2012.0,"Serafeim, Katerina","The Impact of Social Media on Press Freedom in Greece: Benefits, Challenges and Limitations.","L'impact des médias sociaux sur la liberté de la presse en Grèce : avantages, défis et limites.",,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=80214881&site=ehost-live,"The purpose of the essay is to put light on the expansion of social media in news broadcasting in Greece, highlighting their impact on press freedom and freedom of expression. Taken for granted that the media in Greece (television, radio and print press) have created, except from their ""traditional version"", social media profiles (facebook profile, twitter etc.) in order to disseminate the news, the essay investigates the interconnection between the aforementioned use of social media and press freedom. In addition, special focus is given to the challenges that appear from the emergence of social media as news platforms and to the debate that has occurred ""for"" and ""against"" this new role of them. Moreover, the essay puts light to some crucial questions that arise: Do social media in Greece, as news platforms, extend freedom of expression and how do they accomplish that? Does the fact that social media empower journalists to provide journalism in more ways than one through tweets, postings, and video and photo uploads, enhance journalists' freedom of expression and, in a wider sense, the freedom of the press? Has the invasion of social media in the news flow and coverage changed the media landscape in Greece? (English) [ABSTRACT FROM AUTHOR]",Social media; social media; mass media; médias sociaux; Broadcast journalism; contenu provenant des usagers; Freedom of expression; Freedom of the press; Greece; Greek media landscape; la liberté de la presse; les médias de masse; paysage médiatique grec; press freedom; user-generated content,SocIndex,7,,,,,,,
1156,journalArticle,2016.0,"Casas, Andreu; Davesa, Ferran; Congosto, Mariluz","Media Coverage of a ""Connective"" Action: The Interaction Between the 15-M Movement and the Mass Media.",La cobertura mediática de una acción «conectiva»: la interacción entre el movimiento 15-M y los medios de comunicación.,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=116696182&site=ehost-live,"This article uses Twitter messages sent in May 2011 to study the ability of the so-called 15-M movement, a ""connective"" movement, to place their demands on the media agenda and maintain control over their own discourse. The results show that the activists' discourse included many issues, although greatest attention was given to three: electoral and party systems, democracy and governance, and civil liberties. Moreover, the study reveals that the media covered all the movement's issues and that activists maintained their plural discourse throughout the protest. This article contributes to the literature on 'connective' social movements, showing that in certain circumstances these movements have the capacity to determine media coverage. (English) [ABSTRACT FROM AUTHOR]","Social networks; Twitter (Web resource); Spain; Public demonstrations; Social movements; Mass media; 15-M movement, Spain, 2011-; Movimientos sociales; Redes sociales; Mass Media; Social Movements; Comunicación social; Demonstrations in the press; Medios de comunicación; Protesta social; Social Comunication; Social Networks; Social Protest",SocIndex,18,,,,,,,
1157,journalArticle,2022.0,"Sierra-Rodríguez, Alba; Arroyo-Machado, Wenceslao; Barroso-Hurtado, Domingo","Twitter and human trafficking: Purposes, actors and topics in the Spanish-speaking scene.","La trata de personas en Twitter: Finalidades, actores y temas en la escena hispanohablante.",,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=156639337&site=ehost-live,"Human trafficking is a phenomenon linked to several forms of exploitation, such as sexual exploitation, forced labour, forced marriage, begging, forced criminal activity, or organ removal. There are different debates about a potential overrepresentation of some of these exploitation purposes, such as the sexual one, in the discourses underlying international regulations, news or institutional campaigns. This may have consequences on the identification of some of the population affected by this phenomenon and the assistance provided to them. The aim of this paper is to analyse the temporal evolution of the purposes of exploitation, actors and topics most represented in the activity on human trafficking and exploitation on Twitter during the 2011-2020 period. The results show that sexual exploitation is the purpose most represented in Twitter activity and the fact that international organisations and the criminal prosecution of the crime of human trafficking have progressively become more relevant. Furthermore, the networks of topics suggest that sexual exploitation seems to be linked to the notion of prostitution. This may have consequences for the displacement of other purposes of exploitation or the approaches centred on the promotion of human rights to less relevant positions, as well as for the construction of certain images of victims of human trafficking. (English) [ABSTRACT FROM AUTHOR]",Social media; Twitter; social media; redes sociales; análisis de redes sociales; explotación sexual; Forced labor; Forced marriage; Human trafficking; prostitución; prostitution; Sex work; sexual exploitation; social media analysis; Trafficking; Trata,SocIndex,2,,,,,,,
1158,journalArticle,2018.0,"De Cock, B; Pedraza, AP",From expressing solidarity to mocking on Twitter: Pragmatic functions of hashtags starting with #jesuis across languages,LANGUAGE IN SOCIETY,10.1017/S0047404518000052,,"In this article, we show how the hashtag #jesuisCharlie, created following the attack on Charlie Hebdo, gave rise to the use of many other hashtags starting with #jesuis, across languages. Through a corpus-based analysis, we show how the meaning of #jesuis broadened from expressing condolence and support following terrorist attacks over expressing condolence for other (violent) deaths to a more general marker of solidarity and alignment. This broadening of meaning is parallel to a formal evolution of the stem jesuis. Moreover, these hashtags have become emblematic of a particular kind of Twitter user. Furthermore, disaligning uses developed, including mocking uses, which disalign both with certain causes (disalignment de re) and with the process of using jesuis as a means of expressing solidarity (disalignment de dicto). Thus, this variety of uses shows that Twitter users exploit the interpersonal possibilities of hashtags to express alignment and disalignment, creating ambient affiliation. (Hashtag, #jesuisCharlie, solidarity, alignment, emblem, mocking, pragmatic functions)",AMBIENT AFFILIATION,WOS,65,,,,,,,
1159,journalArticle,2018.0,"Valentinsson, MC",Stance and the construction of authentic celebrity persona,LANGUAGE IN SOCIETY,10.1017/S0047404518001100,,"The American performance artist Lady Gaga has earned great notoriety in the mainstream media through artistic and personal performance, as well as for her relationships both with her fandom and the media. In this article, I discuss the linguistic stance-taking moves that Lady Gaga uses in two different communicative media in order to construct an authentic celebrity persona. Through references to intimate relationships, inclusive plural pronouns, and demonstration of attention to fan conversations, Lady Gaga's Twitter posts create a stance of alignment with the ordinary' people in her fan base. Conversely, by using combative and corrective rhetorical strategies in interviews with journalists, she creates a stance of disalignment with mass media establishment. Together, these linguistic strategies allow Lady Gaga's claims to authenticity to be seen as morally credible. This work highlights the central role that language plays in constructing an authentic-seeming public persona.",Twitter; media; Authenticity; stance; celebrity; ELEPHANT; interview; Lady Gaga; ROOM; SOCIOLINGUISTICS,WOS,22,,,,,,,
1160,journalArticle,2022.0,"Sanei, T","Normativity, power, and agency: On the chronotopic organization of orthographic conventions on social media",LANGUAGE IN SOCIETY,10.1017/S0047404521000221,,"This article examines Iranian social media users' understandings of normative behavior by focusing on a new online 'nonstandard' orthographic norm: the 'hekasreh'. Adopting a chronotopic approach to the study of discourse, I analyze Iranian Twitter users' social positionings towards the 'hekasreh' phenomenon. I show how tweeters invoke different spatiotemporal configurations, and the normative behaviors associated with them, to argue for and/or against this new orthographic norm. Focusing on the argumentative dynamics of the invoked chronotopes, I investigate the agentive and creative ways in which power is claimed and maintained in online spaces. This study, on the one hand, provides more empirical data to highlight the significance of attending to the online-offline nexus, and on the other hand argues for a more dynamic conceptualization of the interaction between normativity, power, and agency in online communication.",Social media; CONSTRUCTION; IDENTITY; power; agency; LANGUAGE; SOCIOLINGUISTICS; chronotope; Farsi/Persian orthography; GLOBALIZATION; SELVES; sociolinguistic normativity,WOS,10,,,,,,,
